Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Dec 20, 2016;Dec 21, 2016;18,504.00;-;27,555.00;7,932.50;2,136.00;54,429.25;219,527.50;121,295.50;85,511.25;4,740.75;174,133.00
Dec 21, 2016;Dec 22, 2016;18,504.00;-;34,174.75;5,279.50;2,136.00;54,008.00;194,349.75;97,596.75;60,563.00;2,669.25;161,888.00
Dec 22, 2016;Dec 23, 2016;18,504.00;-;20,430.25;3,736.25;2,136.00;53,540.00;192,238.00;127,230.75;64,209.50;1,749.75;162,883.75
Dec 23, 2016;Dec 24, 2016;18,504.00;-;41,716.50;3,637.00;2,136.00;52,908.25;180,844.25;63,688.25;46,813.75;2,871.50;136,217.50
Dec 24, 2016;Dec 25, 2016;18,504.00;-;111,049.50;4,043.25;2,136.00;49,123.00;97,401.75;9,629.50;11,173.50;2,051.75;92,176.75
Dec 25, 2016;Dec 26, 2016;18,504.00;-;129,402.25;1,507.50;2,136.00;45,499.00;61,561.75;6,703.75;11,016.75;1,351.00;80,281.25
Dec 26, 2016;Dec 27, 2016;18,504.00;-;107,507.75;4,407.50;2,136.00;31,762.50;62,651.75;6,089.00;10,626.00;1,700.00;84,029.00
Dec 27, 2016;Dec 28, 2016;18,504.00;-;60,874.75;8,056.00;2,136.00;23,985.75;99,530.75;25,113.00;19,978.25;2,252.75;102,505.50
Dec 28, 2016;Dec 29, 2016;18,504.00;-;11,969.00;5,355.75;2,136.00;28,060.50;164,018.00;55,297.00;53,400.75;2,771.25;106,298.00
Dec 29, 2016;Dec 30, 2016;18,504.00;-;21,244.25;12,686.50;2,136.00;28,041.75;196,593.25;59,163.25;58,435.75;1,568.50;122,902.25
Dec 30, 2016;Dec 31, 2016;18,504.00;-;13,295.75;10,337.25;2,136.00;28,043.25;202,094.75;50,332.00;39,962.00;2,800.00;122,906.00
Dec 31, 2016;Jan 1, 2017;18,504.00;-;13,693.75;6,449.50;2,136.00;27,986.25;184,025.25;45,907.75;12,856.00;2,612.00;-
Jan 1, 2017;Jan 2, 2017;18,984.00;-;22,890.50;7,870.50;2,088.00;27,825.00;172,609.50;37,569.50;12,719.25;2,176.00;-
Jan 2, 2017;Jan 3, 2017;18,984.00;-;25,495.75;3,735.00;2,088.00;27,798.75;167,823.75;128,161.50;38,062.75;3,249.50;-
Jan 3, 2017;Jan 4, 2017;18,984.00;-;77,014.00;3,135.25;2,088.00;27,687.25;179,056.50;76,674.25;12,410.25;2,683.25;-
Jan 4, 2017;Jan 5, 2017;18,984.00;-;96,767.50;3,603.25;2,088.00;27,517.75;178,094.25;74,917.25;14,543.25;1,036.75;-
Jan 5, 2017;Jan 6, 2017;18,984.00;-;29,234.25;7,924.00;2,088.00;26,897.25;190,476.50;156,333.50;63,948.25;1,278.50;-
Jan 6, 2017;Jan 7, 2017;18,984.00;-;8,309.00;10,123.25;2,088.00;43,844.00;208,198.50;147,721.25;67,589.50;2,133.00;-
Jan 7, 2017;Jan 8, 2017;18,984.00;-;20,441.50;1,850.50;2,088.00;75,076.00;225,817.25;111,426.25;33,236.50;2,793.25;-
Jan 8, 2017;Jan 9, 2017;18,984.00;-;6,581.50;1,904.00;2,088.00;63,503.75;221,680.00;131,079.00;36,535.25;2,402.75;-
Jan 9, 2017;Jan 10, 2017;18,984.00;-;23,478.75;2,552.25;2,088.00;59,988.50;212,310.25;141,630.25;67,838.25;3,702.75;-
Jan 10, 2017;Jan 11, 2017;18,984.00;-;25,562.75;2,183.50;2,088.00;60,018.00;208,941.00;137,202.50;64,626.75;4,544.75;-
Jan 11, 2017;Jan 12, 2017;18,984.00;-;99,720.25;1,449.75;2,088.00;59,770.75;217,504.50;83,473.25;14,343.50;2,319.50;-
Jan 12, 2017;Jan 13, 2017;18,984.00;-;97,250.75;5,154.25;2,088.00;69,656.00;223,755.25;62,831.75;17,948.00;2,308.50;-
Jan 13, 2017;Jan 14, 2017;18,984.00;-;103,920.75;4,222.50;2,088.00;84,091.75;228,363.50;71,276.00;19,494.25;1,499.25;-
Jan 14, 2017;Jan 15, 2017;18,984.00;-;86,364.25;4,846.00;2,088.00;84,018.00;234,549.00;31,090.75;13,764.75;1,742.00;-
Jan 15, 2017;Jan 16, 2017;18,984.00;-;28,053.00;5,210.50;2,088.00;88,811.25;240,051.50;62,509.00;17,797.00;1,344.75;-
Jan 16, 2017;Jan 17, 2017;18,984.00;-;7,913.75;5,139.50;2,088.00;91,250.00;209,159.75;148,623.25;68,064.00;5,414.00;-
Jan 17, 2017;Jan 18, 2017;18,984.00;-;24,043.75;6,218.75;2,088.00;91,087.50;224,748.00;148,905.00;74,483.25;3,089.00;-
Jan 18, 2017;Jan 19, 2017;18,984.00;-;34,594.75;7,358.50;2,088.00;90,946.00;205,867.00;139,514.25;70,074.50;5,035.75;-
Jan 19, 2017;Jan 20, 2017;18,984.00;-;32,052.75;11,042.25;2,088.00;90,776.25;185,605.25;158,270.50;69,341.50;5,329.75;-
Jan 20, 2017;Jan 21, 2017;18,984.00;-;34,238.00;11,460.50;2,088.00;90,672.00;200,412.00;154,793.25;65,400.50;2,843.25;-
Jan 21, 2017;Jan 22, 2017;18,984.00;-;25,417.00;13,509.25;2,088.00;90,037.25;176,010.00;133,933.00;45,670.00;396.00;-
Jan 22, 2017;Jan 23, 2017;18,984.00;-;6,700.50;13,273.00;2,088.00;90,509.00;187,767.00;108,800.50;33,124.25;749.25;-
Jan 23, 2017;Jan 24, 2017;18,984.00;-;7,544.25;6,840.25;2,088.00;90,459.75;212,915.50;155,003.75;69,580.50;5,855.75;-
Jan 24, 2017;Jan 25, 2017;18,984.00;-;2,680.25;2,341.25;2,088.00;90,346.75;195,486.50;166,982.25;73,311.00;6,372.00;-
Jan 25, 2017;Jan 26, 2017;18,984.00;-;20,539.50;5,547.75;2,088.00;90,272.75;196,638.50;166,146.75;63,465.50;5,611.00;-
Jan 26, 2017;Jan 27, 2017;18,984.00;-;37,651.00;12,249.75;2,088.00;90,114.75;183,438.75;145,773.75;51,214.00;3,273.25;-
Jan 27, 2017;Jan 28, 2017;18,984.00;-;47,658.75;12,640.50;2,088.00;89,989.75;164,892.00;123,937.00;49,889.00;1,646.25;-
Jan 28, 2017;Jan 29, 2017;18,984.00;-;38,573.00;13,134.50;2,088.00;89,766.00;162,596.25;83,256.75;39,436.50;2,183.75;-
Jan 29, 2017;Jan 30, 2017;18,984.00;-;43,465.75;10,301.00;2,088.00;89,683.25;172,056.50;55,394.75;22,686.50;1,662.50;-
Jan 30, 2017;Jan 31, 2017;18,984.00;-;69,621.25;2,870.00;2,088.00;89,527.75;181,780.75;119,083.25;56,603.25;1,984.00;-
Jan 31, 2017;Feb 1, 2017;18,984.00;-;9,614.00;3,338.75;2,088.00;89,449.25;178,439.75;148,414.50;72,338.25;4,877.75;-
Feb 1, 2017;Feb 2, 2017;23,304.00;-;31,218.50;8,449.25;3,576.00;89,466.50;190,775.00;127,748.50;50,841.75;1,885.00;-
Feb 2, 2017;Feb 3, 2017;23,304.00;-;41,918.75;13,539.50;3,576.00;89,198.75;182,276.50;111,305.00;36,442.25;1,230.50;-
Feb 3, 2017;Feb 4, 2017;23,304.00;-;46,247.75;6,044.25;3,576.00;69,852.25;171,972.00;126,302.75;43,085.50;1,963.00;-
Feb 4, 2017;Feb 5, 2017;23,304.00;-;58,798.25;8,223.25;3,576.00;63,686.50;168,192.00;78,904.75;20,891.00;1,368.25;-
Feb 5, 2017;Feb 6, 2017;23,304.00;-;20,878.00;11,214.50;3,576.00;63,798.50;174,113.25;87,588.50;22,220.50;1,196.50;-
Feb 6, 2017;Feb 7, 2017;23,304.00;-;7,013.00;8,885.50;3,576.00;63,827.00;208,371.50;130,552.75;69,416.75;2,542.75;-
Feb 7, 2017;Feb 8, 2017;23,304.00;-;25,134.50;7,410.00;3,576.00;63,899.00;209,071.25;109,353.00;61,731.50;2,196.25;-
Feb 8, 2017;Feb 9, 2017;23,304.00;-;24,813.00;6,904.00;3,576.00;63,987.00;215,374.75;111,764.50;56,190.75;1,666.00;-
Feb 9, 2017;Feb 10, 2017;23,304.00;-;28,579.00;9,693.75;3,576.00;64,099.00;209,470.00;123,927.00;70,463.00;2,986.50;-
Feb 10, 2017;Feb 11, 2017;23,304.00;-;21,809.25;4,111.50;3,576.00;64,140.00;204,078.00;123,484.50;51,702.50;2,322.25;-
Feb 11, 2017;Feb 12, 2017;23,304.00;-;31,272.25;10,209.00;3,576.00;64,089.25;214,457.75;68,500.75;14,103.50;1,445.75;-
Feb 12, 2017;Feb 13, 2017;23,304.00;-;59,552.50;11,467.25;3,576.00;64,133.25;220,634.75;50,884.00;16,354.50;2,042.00;-
Feb 13, 2017;Feb 14, 2017;23,304.00;-;85,846.50;18,247.00;3,576.00;63,976.00;219,639.50;100,010.00;38,145.50;1,325.50;-
Feb 14, 2017;Feb 15, 2017;23,304.00;-;39,517.75;25,153.50;3,576.00;64,040.00;216,653.25;116,836.00;40,349.75;1,391.25;-
Feb 15, 2017;Feb 16, 2017;23,304.00;-;12,988.25;26,219.50;3,576.00;63,862.50;223,053.25;118,768.25;56,796.00;1,861.50;-
Feb 16, 2017;Feb 17, 2017;23,304.00;-;24,063.50;19,241.25;3,576.00;63,696.75;218,646.00;94,878.50;46,417.50;1,340.75;-
Feb 17, 2017;Feb 18, 2017;23,304.00;-;35,890.50;5,987.25;3,576.00;63,848.50;222,043.75;114,139.25;57,985.25;1,820.00;-
Feb 18, 2017;Feb 19, 2017;23,304.00;-;6,767.75;11,120.00;3,576.00;63,939.75;230,780.25;78,436.50;31,569.00;1,832.00;-
Feb 19, 2017;Feb 20, 2017;23,304.00;-;39,020.25;12,857.50;3,576.00;63,995.50;234,442.75;37,775.75;14,952.00;1,275.25;-
Feb 20, 2017;Feb 21, 2017;23,304.00;-;90,231.75;6,257.75;3,576.00;63,629.50;231,659.50;49,328.50;14,967.50;2,016.75;-
Feb 21, 2017;Feb 22, 2017;23,304.00;-;78,567.25;9,363.75;3,576.00;63,537.00;223,911.75;47,734.75;16,233.75;2,178.25;-
Feb 22, 2017;Feb 23, 2017;23,304.00;-;153,430.75;5,520.75;3,576.00;61,593.75;214,450.75;21,705.75;12,345.00;2,260.00;-
Feb 23, 2017;Feb 24, 2017;23,304.00;-;147,273.50;10,770.50;3,576.00;62,783.50;215,166.75;25,948.00;18,334.75;2,107.75;-
Feb 24, 2017;Feb 25, 2017;23,304.00;-;65,843.50;17,669.75;3,576.00;59,220.75;217,753.50;41,009.75;19,066.50;1,839.00;-
Feb 25, 2017;Feb 26, 2017;23,304.00;-;48,396.50;20,549.75;3,576.00;63,601.25;200,346.75;23,377.75;14,325.25;1,475.50;-
Feb 26, 2017;Feb 27, 2017;23,304.00;-;82,195.75;16,081.25;3,576.00;64,632.25;150,602.00;10,657.50;13,438.00;2,160.50;-
Feb 27, 2017;Feb 28, 2017;23,304.00;-;113,007.50;15,293.00;3,576.00;74,767.25;213,630.50;23,250.50;15,193.50;2,187.00;-
Feb 28, 2017;Mar 1, 2017;23,304.00;-;109,473.50;11,215.50;3,576.00;63,547.50;227,230.25;27,892.00;24,925.00;3,194.50;-
Mar 1, 2017;Mar 2, 2017;21,864.00;-;100,137.75;12,425.25;3,288.00;74,389.50;233,356.25;37,785.25;25,545.25;2,736.50;-
Mar 2, 2017;Mar 3, 2017;21,864.00;-;138,233.50;17,115.50;3,288.00;86,667.25;230,763.25;28,254.50;13,230.00;1,626.00;-
Mar 3, 2017;Mar 4, 2017;21,864.00;-;51,368.00;18,763.25;3,288.00;88,612.50;200,388.00;48,764.50;33,533.50;1,500.50;-
Mar 4, 2017;Mar 5, 2017;21,864.00;-;51,136.75;19,110.50;3,288.00;90,673.75;170,793.00;33,682.75;15,053.00;3,035.00;-
Mar 5, 2017;Mar 6, 2017;21,864.00;-;88,090.25;19,047.00;3,288.00;93,168.00;162,188.75;15,048.25;14,057.00;2,171.75;-
Mar 6, 2017;Mar 7, 2017;21,864.00;-;52,117.25;12,094.50;3,288.00;95,048.00;206,151.25;88,084.75;51,882.75;2,365.50;-
Mar 7, 2017;Mar 8, 2017;21,864.00;-;21,388.00;11,874.75;3,288.00;95,072.50;211,707.50;118,893.75;85,563.25;5,014.75;-
Mar 8, 2017;Mar 9, 2017;21,864.00;-;80,490.00;8,243.75;3,288.00;95,053.50;193,256.00;55,878.00;39,777.75;1,732.50;-
Mar 9, 2017;Mar 10, 2017;21,864.00;-;69,987.50;10,253.00;3,288.00;83,837.50;178,990.25;67,922.25;44,233.25;2,046.75;-
Mar 10, 2017;Mar 11, 2017;21,864.00;-;17,940.00;31,019.75;3,288.00;91,088.25;180,257.00;54,963.00;30,675.00;2,252.00;-
Mar 11, 2017;Mar 12, 2017;21,864.00;-;22,688.50;31,290.75;3,288.00;95,088.50;183,107.00;39,017.25;31,060.75;801.75;-
Mar 12, 2017;Mar 13, 2017;21,864.00;-;51,982.25;35,555.25;3,288.00;95,112.50;166,268.00;23,448.50;11,463.00;895.75;-
Mar 13, 2017;Mar 14, 2017;21,864.00;-;18,750.75;33,772.00;3,288.00;95,059.00;199,974.00;98,046.75;29,648.75;2,087.75;-
Mar 14, 2017;Mar 15, 2017;21,864.00;-;22,859.75;30,522.50;3,288.00;94,787.00;200,911.00;94,984.00;34,087.75;1,778.50;-
Mar 15, 2017;Mar 16, 2017;21,864.00;-;14,231.00;27,101.00;3,288.00;94,796.50;200,107.00;92,605.00;23,711.25;1,544.00;-
Mar 16, 2017;Mar 17, 2017;21,864.00;-;12,671.50;37,934.75;3,288.00;94,791.00;207,399.00;80,651.75;22,554.75;2,218.00;-
Mar 17, 2017;Mar 18, 2017;21,864.00;-;69,297.00;22,101.75;3,288.00;94,596.50;202,830.75;30,135.25;7,010.50;2,887.00;-
Mar 18, 2017;Mar 19, 2017;21,864.00;-;133,190.50;7,935.00;3,288.00;91,589.75;150,580.75;9,453.75;7,694.75;2,030.75;-
Mar 19, 2017;Mar 20, 2017;21,864.00;-;122,387.50;9,266.50;3,288.00;94,327.75;153,267.50;6,498.25;7,722.50;2,514.00;-
Mar 20, 2017;Mar 21, 2017;21,864.00;-;111,544.50;13,908.75;3,288.00;94,338.25;176,295.50;34,528.75;7,567.75;2,715.25;-
Mar 21, 2017;Mar 22, 2017;21,864.00;-;57,290.50;17,930.50;3,288.00;94,669.00;192,988.25;68,163.00;14,107.00;3,013.00;-
Mar 22, 2017;Mar 23, 2017;21,864.00;-;17,847.25;21,241.50;3,288.00;95,022.75;194,215.00;90,706.75;33,131.50;2,932.25;-
Mar 23, 2017;Mar 24, 2017;21,864.00;-;32,737.75;34,512.50;3,288.00;94,690.00;189,421.50;95,880.00;42,338.25;2,059.25;-
Mar 24, 2017;Mar 25, 2017;21,864.00;-;55,855.00;26,957.25;3,288.00;94,741.00;186,510.50;92,185.25;43,110.50;1,748.25;-
Mar 25, 2017;Mar 26, 2017;21,864.00;-;71,699.25;40,688.75;3,288.00;94,746.75;183,701.00;23,736.25;15,596.00;1,466.75;-
Mar 26, 2017;Mar 27, 2017;20,953.00;-;28,790.75;39,670.75;3,151.00;90,842.25;192,924.00;20,525.00;19,053.00;1,804.25;-
Mar 27, 2017;Mar 28, 2017;21,864.00;-;26,401.75;45,303.00;3,288.00;94,554.75;216,397.00;50,442.75;41,420.50;2,394.75;-
Mar 28, 2017;Mar 29, 2017;21,864.00;-;28,699.50;42,460.25;3,288.00;94,262.25;224,124.25;50,602.00;40,902.25;2,390.00;-
Mar 29, 2017;Mar 30, 2017;21,864.00;-;53,010.75;26,168.25;3,288.00;94,013.50;226,363.25;45,194.50;11,012.25;2,538.50;-
Mar 30, 2017;Mar 31, 2017;21,864.00;-;20,740.75;38,593.00;3,288.00;93,793.50;226,059.00;38,826.00;25,183.50;1,689.00;-
Mar 31, 2017;Apr 1, 2017;21,864.00;-;48,685.75;38,233.75;3,288.00;93,603.75;213,816.00;37,795.00;28,986.50;1,264.25;-
Apr 1, 2017;Apr 2, 2017;21,792.00;-;12,133.50;26,146.25;3,408.00;93,807.75;194,044.25;34,901.50;15,626.50;768.75;-
Apr 2, 2017;Apr 3, 2017;21,792.00;-;12,048.25;35,939.50;3,408.00;94,040.25;208,706.50;25,632.25;15,118.50;1,240.75;-
Apr 3, 2017;Apr 4, 2017;21,792.00;-;11,008.25;33,619.75;3,408.00;94,012.75;225,551.50;63,087.50;37,738.00;4,024.75;-
Apr 4, 2017;Apr 5, 2017;21,792.00;-;8,595.75;37,833.00;3,408.00;94,276.00;225,836.75;64,026.25;44,595.25;2,743.50;-
Apr 5, 2017;Apr 6, 2017;21,792.00;-;31,383.75;27,391.75;3,408.00;94,382.50;227,824.75;38,379.75;28,325.50;3,049.00;-
Apr 6, 2017;Apr 7, 2017;21,792.00;-;29,133.00;23,675.75;3,408.00;94,676.25;213,384.25;33,684.50;24,000.75;2,090.75;-
Apr 7, 2017;Apr 8, 2017;21,792.00;-;21,549.50;28,163.75;3,408.00;94,378.00;214,326.00;36,206.75;30,456.00;1,421.50;-
Apr 8, 2017;Apr 9, 2017;21,792.00;-;2,480.75;34,528.50;3,408.00;94,253.50;193,818.25;36,186.00;33,867.25;481.00;-
Apr 9, 2017;Apr 10, 2017;21,792.00;-;3,949.25;46,851.75;3,408.00;82,681.00;190,318.00;20,242.75;15,253.25;1,784.00;-
Apr 10, 2017;Apr 11, 2017;21,792.00;-;52,155.25;31,271.25;3,408.00;91,846.25;203,308.50;30,099.50;20,282.00;1,959.50;-
Apr 11, 2017;Apr 12, 2017;21,792.00;-;21,357.25;30,737.25;3,408.00;94,705.25;203,367.00;38,639.75;28,938.25;1,882.25;-
Apr 12, 2017;Apr 13, 2017;21,792.00;-;73,274.00;29,191.00;3,408.00;92,790.00;220,753.50;32,495.50;15,083.00;2,131.50;-
Apr 13, 2017;Apr 14, 2017;21,792.00;-;44,004.00;23,920.50;3,408.00;94,403.00;223,867.25;33,660.25;15,244.00;1,446.75;-
Apr 14, 2017;Apr 15, 2017;21,792.00;-;16,752.75;22,580.25;3,408.00;94,313.25;218,559.50;13,356.00;14,973.00;1,573.25;-
Apr 15, 2017;Apr 16, 2017;21,792.00;-;69,493.25;19,296.00;3,408.00;91,967.50;171,934.00;13,114.75;10,143.00;1,717.00;-
Apr 16, 2017;Apr 17, 2017;21,792.00;-;45,164.75;21,103.25;3,408.00;94,191.75;151,166.00;7,802.00;7,586.75;1,761.75;-
Apr 17, 2017;Apr 18, 2017;21,792.00;-;45,148.00;24,144.75;3,408.00;94,362.75;200,912.50;9,644.50;10,239.25;1,043.75;-
Apr 18, 2017;Apr 19, 2017;21,792.00;-;45,476.00;27,420.00;3,408.00;94,460.75;215,171.25;48,776.00;30,102.00;2,077.25;-
Apr 19, 2017;Apr 20, 2017;21,792.00;-;32,997.50;30,213.75;3,408.00;94,410.00;217,898.00;81,615.50;32,878.50;2,284.50;-
Apr 20, 2017;Apr 21, 2017;21,792.00;-;6,488.25;46,729.75;3,408.00;94,155.25;233,276.50;76,053.50;34,386.25;1,566.25;-
Apr 21, 2017;Apr 22, 2017;21,792.00;-;31,653.50;30,961.00;3,408.00;93,704.25;220,121.00;30,094.25;14,908.75;2,321.50;-
Apr 22, 2017;Apr 23, 2017;21,792.00;-;52,729.75;22,907.25;3,408.00;93,810.75;162,613.25;8,962.50;10,546.75;2,032.75;-
Apr 23, 2017;Apr 24, 2017;21,792.00;-;27,383.50;31,704.25;3,408.00;93,864.50;151,402.75;11,294.75;10,326.25;949.50;-
Apr 24, 2017;Apr 25, 2017;21,792.00;-;32,018.25;43,166.25;3,408.00;93,280.75;221,062.00;31,251.00;18,296.75;2,884.00;-
Apr 25, 2017;Apr 26, 2017;21,792.00;-;45,518.50;26,867.25;3,408.00;93,051.50;236,556.75;51,764.75;34,822.75;730.50;-
Apr 26, 2017;Apr 27, 2017;21,792.00;-;9,039.00;27,683.50;3,408.00;93,457.00;237,734.25;71,254.25;60,346.50;1,931.50;-
Apr 27, 2017;Apr 28, 2017;21,792.00;-;11,349.50;30,045.25;3,408.00;93,218.75;228,233.00;62,515.25;42,479.25;1,481.25;-
Apr 28, 2017;Apr 29, 2017;21,792.00;-;16,073.00;23,628.00;3,408.00;92,263.50;211,169.00;63,585.25;44,019.00;2,329.50;-
Apr 29, 2017;Apr 30, 2017;21,792.00;-;10,396.25;39,081.25;3,408.00;92,959.50;209,864.75;28,441.50;14,410.00;2,518.25;-
Apr 30, 2017;May 1, 2017;21,792.00;-;70,886.50;54,396.25;3,408.00;80,111.00;102,158.00;5,915.25;10,595.00;3,049.50;-
May 1, 2017;May 2, 2017;21,216.00;-;33,140.50;16,062.75;3,360.00;82,624.50;109,182.00;8,661.00;12,379.25;1,624.25;-
May 2, 2017;May 3, 2017;21,216.00;-;15,844.00;19,834.00;3,360.00;92,211.75;222,328.00;32,161.00;13,939.50;1,376.75;-
May 3, 2017;May 4, 2017;21,216.00;-;12,469.50;26,734.00;3,360.00;91,771.25;233,071.25;39,548.50;29,078.75;1,823.50;-
May 4, 2017;May 5, 2017;21,216.00;-;27,830.25;22,267.00;3,360.00;91,804.50;232,908.25;37,050.00;31,724.75;1,923.50;-
May 5, 2017;May 6, 2017;21,216.00;-;10,259.50;21,546.00;3,360.00;91,724.25;235,784.50;57,257.00;37,721.00;2,745.75;-
May 6, 2017;May 7, 2017;21,216.00;-;32,083.75;44,127.75;3,360.00;91,311.25;220,300.25;24,869.50;13,745.00;852.00;-
May 7, 2017;May 8, 2017;21,216.00;-;21,509.75;20,401.50;3,360.00;91,175.75;206,849.50;20,022.75;14,273.00;1,133.50;-
May 8, 2017;May 9, 2017;21,216.00;-;32,139.75;13,823.75;3,360.00;91,314.50;201,815.25;64,362.50;28,672.25;2,677.25;-
May 9, 2017;May 10, 2017;21,216.00;-;9,209.00;40,883.50;3,360.00;91,561.50;198,896.75;80,176.75;37,561.25;2,981.25;-
May 10, 2017;May 11, 2017;21,216.00;-;5,355.50;53,574.25;3,360.00;91,148.25;197,365.75;69,440.25;32,491.25;2,308.75;-
May 11, 2017;May 12, 2017;21,216.00;-;31,556.75;41,107.25;3,360.00;88,791.25;197,818.00;72,292.00;26,075.00;3,048.50;-
May 12, 2017;May 13, 2017;21,216.00;-;15,763.25;33,976.75;3,360.00;89,863.50;217,324.00;69,731.25;14,662.25;3,524.50;-
May 13, 2017;May 14, 2017;21,216.00;-;21,185.00;40,277.25;3,360.00;82,009.50;224,717.50;42,967.50;13,977.75;1,459.25;-
May 14, 2017;May 15, 2017;21,216.00;-;18,481.25;37,300.25;3,360.00;59,454.75;220,572.75;34,001.75;14,116.50;1,331.50;-
May 15, 2017;May 16, 2017;21,216.00;-;5,157.75;49,676.75;3,360.00;60,211.00;209,249.50;65,662.50;29,595.25;1,613.50;-
May 16, 2017;May 17, 2017;21,216.00;-;8,694.50;44,469.00;3,360.00;60,068.25;201,306.50;64,373.75;32,176.75;1,194.75;-
May 17, 2017;May 18, 2017;21,216.00;-;31,077.25;53,200.75;3,360.00;59,783.00;192,689.00;66,404.50;32,180.50;1,579.75;-
May 18, 2017;May 19, 2017;21,216.00;-;24,388.00;28,697.75;3,360.00;59,598.50;194,147.25;63,631.00;31,635.25;2,174.75;-
May 19, 2017;May 20, 2017;21,216.00;-;35,213.00;13,321.25;3,360.00;56,122.75;203,974.75;56,461.25;27,790.50;1,258.25;-
May 20, 2017;May 21, 2017;21,216.00;-;16,130.25;40,899.00;3,360.00;60,458.00;206,652.00;23,445.00;14,242.50;2,341.00;-
May 21, 2017;May 22, 2017;21,216.00;-;5,675.75;49,154.25;3,360.00;60,272.50;191,926.00;19,280.25;14,260.25;813.50;-
May 22, 2017;May 23, 2017;21,216.00;-;15,198.00;52,597.50;3,360.00;59,896.00;207,476.50;55,260.50;29,164.25;1,362.75;-
May 23, 2017;May 24, 2017;21,216.00;-;42,153.00;46,616.00;3,360.00;59,621.25;203,537.25;53,610.00;33,361.25;2,063.25;-
May 24, 2017;May 25, 2017;21,216.00;-;20,485.50;32,870.00;3,360.00;59,907.75;206,111.75;45,340.75;22,946.75;1,754.00;-
May 25, 2017;May 26, 2017;21,216.00;-;14,018.00;49,672.25;3,360.00;59,891.00;186,387.00;23,337.50;6,907.75;2,258.50;-
May 26, 2017;May 27, 2017;21,216.00;-;23,542.00;56,569.50;3,360.00;59,701.75;198,612.50;29,729.50;6,560.00;2,115.50;-
May 27, 2017;May 28, 2017;21,216.00;-;33,980.25;56,455.00;3,360.00;59,316.25;166,525.25;19,322.25;6,523.50;2,895.25;-
May 28, 2017;May 29, 2017;21,216.00;-;12,118.25;45,465.00;3,360.00;58,981.75;159,626.50;18,491.50;7,315.00;2,556.75;-
May 29, 2017;May 30, 2017;21,216.00;-;14,982.75;51,191.75;3,360.00;58,262.75;204,342.25;58,949.50;55,979.50;4,816.00;-
May 30, 2017;May 31, 2017;21,216.00;-;34,504.75;39,822.25;3,360.00;57,722.75;205,340.75;66,157.25;69,557.00;1,681.75;-
May 31, 2017;Jun 1, 2017;21,216.00;-;16,178.50;45,830.50;3,360.00;57,952.75;210,273.25;50,298.50;42,174.50;1,302.50;-
Jun 1, 2017;Jun 2, 2017;20,904.00;-;4,549.50;51,518.00;3,264.00;76,478.25;211,559.50;48,995.00;40,648.50;899.25;-
Jun 2, 2017;Jun 3, 2017;20,904.00;-;7,863.25;43,522.25;3,264.00;90,721.00;204,183.00;59,770.25;42,858.25;1,947.00;-
Jun 3, 2017;Jun 4, 2017;20,904.00;-;10,327.00;39,549.00;3,264.00;90,596.75;162,227.75;29,065.50;33,506.00;1,037.75;-
Jun 4, 2017;Jun 5, 2017;20,904.00;-;26,929.75;33,798.00;3,264.00;91,398.25;148,112.75;11,503.75;15,014.00;933.50;-
Jun 5, 2017;Jun 6, 2017;20,904.00;-;8,500.25;42,804.25;3,264.00;91,609.00;162,233.25;14,679.50;14,987.25;1,964.75;-
Jun 6, 2017;Jun 7, 2017;20,904.00;-;102,064.75;28,217.00;3,264.00;90,141.00;170,971.25;16,196.00;15,262.50;2,774.75;-
Jun 7, 2017;Jun 8, 2017;20,904.00;-;122,898.25;34,953.00;3,264.00;86,242.50;135,669.75;11,561.00;13,766.25;2,450.25;-
Jun 8, 2017;Jun 9, 2017;20,904.00;-;46,006.50;45,231.25;3,264.00;90,962.50;179,140.25;22,454.75;22,872.50;1,884.25;-
Jun 9, 2017;Jun 10, 2017;20,904.00;-;40,051.00;31,089.75;3,264.00;91,117.50;187,879.75;27,057.25;23,236.25;2,119.75;-
Jun 10, 2017;Jun 11, 2017;20,904.00;-;11,791.50;51,099.25;3,264.00;91,254.00;179,283.25;23,012.75;15,616.00;2,570.25;-
Jun 11, 2017;Jun 12, 2017;20,904.00;-;21,691.00;46,985.00;3,264.00;90,573.25;168,349.75;15,857.50;14,584.50;3,419.00;-
Jun 12, 2017;Jun 13, 2017;20,904.00;-;63,289.50;38,810.50;3,264.00;86,897.25;168,690.25;21,452.50;15,100.25;2,297.75;-
Jun 13, 2017;Jun 14, 2017;20,904.00;-;15,405.00;41,612.00;3,264.00;87,461.25;177,838.75;37,643.00;34,955.50;1,800.00;-
Jun 14, 2017;Jun 15, 2017;20,904.00;-;8,348.75;55,420.00;3,264.00;88,071.00;175,627.75;47,704.25;40,465.25;2,794.50;-
