date,TenneT,50Hertz,Amprion,TransnetBW
2019-04-10,121576.25,65815.0,59206.25,7761.5
2019-04-11,83741.75,63986.75,58457.0,10974.75
2019-04-12,70581.75,48989.25,41622.0,6927.0
2019-04-13,98390.75,55590.25,31358.5,3343.0
2019-04-14,108621.25,82611.25,38264.0,6420.25
2019-04-15,130573.0,78469.5,58901.75,10372.5
2019-04-16,159622.0,98736.75,58038.5,5929.75
2019-04-17,157987.5,92712.25,34642.0,5072.5
2019-04-18,167721.75,94767.25,88311.5,16421.0
2019-04-19,126595.75,78804.0,57253.5,8892.75
2019-04-20,69110.0,39090.25,40710.25,8932.25
2019-04-21,48238.25,33484.75,34222.75,9614.75
2019-04-22,187446.0,140494.0,79972.0,15198.25
2019-04-23,267142.5,264950.25,90791.0,11348.0
2019-04-24,163942.25,156835.5,62466.25,9517.5
2019-04-25,118046.75,77553.0,80774.0,11417.25
2019-04-26,90018.75,136264.75,22814.5,9082.25
2019-04-27,70629.0,69411.0,76366.0,14470.5
2019-04-28,34357.5,44750.5,26509.0,6204.25
2019-04-29,75970.5,123053.75,20778.25,5462.75
2019-04-30,57920.5,70841.0,21886.5,3053.75
2019-05-01,96051.75,110667.5,8431.0,390.25
2019-05-02,155818.5,160847.75,28242.5,5690.5
2019-05-03,149323.5,125837.0,31992.75,4387.5
2019-05-04,118607.25,59495.25,45175.25,7674.0
2019-05-05,84750.0,38785.0,35163.25,3827.0
2019-05-06,125364.75,86130.25,27215.0,2493.0
2019-05-07,47599.0,37690.5,6142.5,1166.5
2019-05-08,102046.25,101030.75,58886.25,12667.5
2019-05-09,73026.0,59358.75,59706.5,18658.0
2019-05-10,78639.0,67572.75,40886.0,7559.0
2019-05-11,96644.5,54655.0,55550.75,17576.5
2019-05-12,150601.0,120280.5,46695.75,11679.0
2019-05-13,113529.75,78633.0,51659.5,14210.5
2019-05-14,71313.5,101668.25,51909.25,14007.25
2019-05-15,70369.75,95361.25,48151.0,9417.5
2019-05-16,104913.0,74963.5,28463.0,2930.75
2019-05-17,64848.25,21109.75,17371.5,4221.75
2019-05-18,51309.0,51336.0,9935.5,2207.25
2019-05-19,52052.0,38476.75,10081.25,2545.25
2019-05-20,66320.5,45554.0,45914.0,10925.0
2019-05-21,150597.0,41644.25,96751.5,24016.75
2019-05-22,141930.5,175369.5,27771.5,6056.25
2019-05-23,34330.5,35036.75,5782.75,565.25
2019-05-24,80905.0,45642.0,18270.25,536.5
2019-05-25,54538.0,48486.75,13908.75,1962.0
2019-05-26,137402.25,100002.0,42543.25,1835.25
2019-05-27,121384.75,78083.5,33500.5,3728.5
2019-05-28,54450.75,30336.0,23443.75,3859.25
2019-05-29,34535.0,40159.25,12883.0,2400.5
2019-05-30,152006.25,74367.25,49962.5,820.25
2019-05-31,75613.25,45583.25,23858.0,432.25
2019-06-01,53912.25,27641.0,7068.75,554.75
2019-06-02,62268.0,33121.25,37581.0,3247.75
2019-06-03,63855.0,87486.0,31232.25,5741.5
2019-06-04,54546.0,25513.25,37786.0,5396.25
2019-06-05,75417.0,74088.25,26118.75,7340.75
2019-06-06,123515.0,113781.0,50292.25,11539.5
2019-06-07,76644.25,40525.0,79950.0,9627.0
2019-06-08,221634.0,151055.75,139953.25,9948.5
2019-06-09,79550.5,49405.0,20866.5,5559.75
2019-06-10,84006.0,36420.5,18797.75,1500.25
2019-06-11,39758.25,33989.25,10253.5,2304.75
2019-06-12,57296.75,66341.0,34372.5,4254.75
2019-06-13,102570.5,30241.25,66451.25,1109.25
2019-06-14,61359.0,50420.25,30179.0,8175.0
2019-06-15,99969.5,141611.0,42389.5,9329.5
2019-06-16,22885.5,33000.0,17339.75,2552.75
2019-06-17,26695.0,11623.5,5897.75,2625.75
2019-06-18,43930.0,54240.5,7368.5,2258.75
2019-06-19,42214.25,44386.5,32831.25,4166.25
2019-06-20,56498.0,40063.75,34654.0,4390.25
2019-06-21,31504.0,24278.0,14881.25,1179.5
2019-06-22,53958.75,55596.0,32192.25,6627.25
2019-06-23,88434.0,61944.5,44689.25,4822.75
2019-06-24,113836.0,54723.25,52666.5,9738.25
2019-06-25,68969.75,56309.25,35865.5,5437.75
2019-06-26,84013.25,91629.75,21106.25,226.0
2019-06-27,109892.5,117321.25,31372.0,4154.75
2019-06-28,28647.5,26732.25,17645.25,3664.0
2019-06-29,17138.5,8208.25,22904.0,5372.5
2019-06-30,118216.0,92976.25,49797.0,4547.0
2019-07-01,144802.0,88818.5,40463.75,4752.5
2019-07-02,134184.0,141151.75,26157.0,3306.75
2019-07-03,88531.5,73827.0,27367.25,5859.25
2019-07-04,100643.0,75223.75,14745.75,4495.75
2019-07-05,98572.5,108196.25,22166.75,1393.75
2019-07-06,122308.5,79915.5,37979.0,5343.5
2019-07-07,125378.0,130787.25,24616.25,4139.5
2019-07-08,76871.25,96999.75,26610.25,1983.5
2019-07-09,78274.25,72979.25,20536.5,3121.75
2019-07-10,25885.5,66023.5,4137.25,1823.25
2019-07-11,15143.5,15407.75,11487.5,1367.5
2019-07-12,30197.5,16215.75,27217.0,7149.25
2019-07-13,71600.25,52609.25,29163.0,7543.5
2019-07-14,37144.5,38227.5,19422.75,3809.5
2019-07-15,80629.75,40665.25,16916.25,4579.75
2019-07-16,84169.5,88377.0,9782.75,1209.0
2019-07-17,10241.5,24834.0,4490.0,1088.25
2019-07-18,16099.25,13677.25,17922.25,1590.25
2019-07-19,24143.75,30994.75,14587.0,1955.5
2019-07-20,83080.5,36299.25,50246.0,6182.0
2019-07-21,108411.25,67854.5,31914.25,4846.75
2019-07-22,49273.75,22117.75,12456.5,702.0
2019-07-23,18295.25,24955.75,8519.25,1848.5
2019-07-24,54824.25,21030.75,17616.0,1694.5
2019-07-25,67741.75,42833.0,14759.75,1703.0
2019-07-26,133500.25,84363.0,42318.75,1989.75
2019-07-27,151327.75,120492.75,40513.0,3382.25
2019-07-28,69538.25,54510.5,31812.0,5919.25
2019-07-29,41296.75,38989.5,10388.0,4474.25
2019-07-30,18036.25,24212.25,22629.25,2359.25
2019-07-31,52187.0,19544.25,41754.0,4975.25
2019-08-01,18101.75,11734.25,13891.25,718.0
2019-08-02,13806.75,7855.25,19907.25,1439.0
2019-08-03,34106.0,13625.75,25347.75,3820.0
2019-08-04,15353.5,23273.5,4417.75,266.25
2019-08-05,29541.25,18720.5,34556.0,4317.0
2019-08-06,53241.75,45966.25,23774.75,3187.75
2019-08-07,71538.25,34572.0,32326.25,5859.25
2019-08-08,127257.75,94484.0,36380.0,2167.5
2019-08-09,58491.0,29047.5,35464.5,3912.25
2019-08-10,209082.5,145652.75,132106.25,10748.0
2019-08-11,141582.0,87416.75,45571.75,4130.0
2019-08-12,93585.0,48583.75,41060.0,1626.5
2019-08-13,78171.5,93408.0,44692.25,5350.5
2019-08-14,58375.75,38212.5,23169.0,1563.5
2019-08-15,127724.75,88600.75,82620.25,10975.0
2019-08-16,69062.0,52946.5,30671.25,3917.25
2019-08-17,142360.5,102643.75,81751.75,7561.5
2019-08-18,74261.5,77067.25,60033.25,9641.75
2019-08-19,116632.75,49011.25,45921.5,2341.0
2019-08-20,58189.75,18554.75,20890.75,2262.0
2019-08-21,24633.25,21612.75,4421.25,2718.5
2019-08-22,47468.75,23204.75,12029.25,5506.5
2019-08-23,25741.75,29342.75,11191.25,3200.5
2019-08-24,59571.0,42986.0,19644.75,2059.25
2019-08-25,43182.25,59611.25,7563.25,170.0
2019-08-26,28511.0,32860.75,7180.25,289.0
2019-08-27,34668.25,32533.5,6121.25,495.5
2019-08-28,33095.5,34802.0,16235.25,1924.75
2019-08-29,41124.0,22868.0,11545.25,1747.5
2019-08-30,13641.75,9009.5,2751.0,367.5
2019-08-31,41571.0,42283.75,24561.25,2381.25
2019-09-01,76309.75,92043.75,28864.5,8153.75
2019-09-02,68205.75,50853.75,16527.25,1782.25
2019-09-03,120097.0,71352.5,28568.0,378.0
2019-09-04,116857.0,52791.75,44171.25,2552.5
2019-09-05,169709.5,130409.5,60654.5,5223.75
2019-09-06,126919.0,49663.75,27912.5,3198.25
2019-09-07,35247.25,24094.0,14463.5,1181.75
2019-09-08,6868.5,6233.0,9506.5,594.0
2019-09-09,27980.5,61544.0,8237.75,3649.25
2019-09-10,93288.5,143166.5,3982.75,750.75
2019-09-11,144318.75,73294.5,44370.0,2062.5
2019-09-12,90474.75,71574.0,42827.5,4675.5
2019-09-13,111138.25,117259.75,28224.25,1908.25
2019-09-14,26693.75,19995.5,14631.75,3385.75
2019-09-15,150930.25,134493.5,26529.25,2110.0
2019-09-16,54129.0,67513.25,8279.5,1496.25
2019-09-17,200786.0,204154.75,52079.0,4324.0
2019-09-18,136035.75,169362.25,34174.5,5167.25
2019-09-19,59537.75,68582.0,24490.25,8716.0
2019-09-20,26395.75,34796.75,28843.75,9742.5
2019-09-21,46822.75,27173.0,59266.75,11531.75
2019-09-22,90253.75,56239.25,38670.0,2883.0
2019-09-23,58705.0,50574.0,26632.75,9269.5
2019-09-24,28799.75,14921.0,36417.75,2950.75
2019-09-25,41437.0,28999.0,52312.75,14819.75
2019-09-26,77802.0,39057.75,69301.5,9295.75
2019-09-27,124548.75,74693.75,84445.5,16277.0
2019-09-28,231786.75,161588.25,136135.75,17944.0
2019-09-29,220428.25,203774.0,152082.75,20114.25
2019-09-30,257382.75,276092.5,127048.0,23788.25
2019-10-01,107200.0,149748.0,103944.5,15914.0
2019-10-02,140165.0,92443.0,78676.25,16264.0
2019-10-03,81525.75,111534.5,45368.0,6949.5
2019-10-04,89339.0,36239.25,79822.25,14808.5
2019-10-05,98165.75,107472.25,33614.25,13159.25
2019-10-06,124153.0,38576.25,69287.75,7426.75
2019-10-07,64861.0,18445.75,28550.75,3115.5
2019-10-08,166736.5,141533.5,101830.0,16513.75
2019-10-09,180713.5,138305.5,111809.25,16967.75
2019-10-10,216732.75,176121.75,120051.0,22556.75
2019-10-11,290920.25,248055.5,141199.5,13420.25
2019-10-12,161208.75,191558.75,109755.75,15836.0
2019-10-13,131346.75,123461.25,98808.0,10709.5
2019-10-14,107236.25,97527.0,47080.5,5490.0
2019-10-15,66081.25,41633.0,37743.0,9415.75
2019-10-16,106998.5,147887.25,91338.25,14901.5
2019-10-17,95923.25,92863.25,72657.25,10809.75
2019-10-18,179037.0,114941.75,111429.0,11863.5
2019-10-19,155570.5,103373.75,72785.75,12221.5
2019-10-20,43255.25,41237.25,27384.75,6090.5
2019-10-21,57570.25,30030.0,48791.5,2925.5
2019-10-22,64372.75,27601.5,17424.25,1682.25
2019-10-23,52369.5,32261.75,41526.25,7356.5
2019-10-24,90960.25,53033.5,53412.0,4036.25
2019-10-25,185622.25,128574.5,80790.25,5342.25
2019-10-26,263160.75,206786.75,121698.5,6630.5
2019-10-27,226768.75,195881.25,70186.75,13148.0
2019-10-28,80803.25,105282.0,25057.75,3192.75
2019-10-29,41105.0,30106.5,36696.0,6520.25
2019-10-30,42137.0,10298.0,57574.75,10039.5
2019-10-31,64068.25,18961.75,58733.0,9825.75
2019-11-01,128997.25,123548.5,77057.75,9631.0
2019-11-02,173561.0,159484.5,134435.5,19492.25
2019-11-03,88207.25,73326.5,68811.75,11725.25
2019-11-04,75188.75,61898.25,72059.0,19794.75
2019-11-05,54550.75,65910.0,34266.75,6813.25
2019-11-06,23326.0,45973.75,19403.75,6666.0
2019-11-07,81816.0,54476.0,76296.25,9199.5
2019-11-08,52772.75,31796.5,18342.0,3636.5
2019-11-09,42462.5,44692.75,34127.25,4611.25
2019-11-10,58692.5,12688.75,11721.25,2352.5
2019-11-11,150595.25,79370.75,73634.0,3257.5
2019-11-12,184006.0,109433.5,96461.0,9422.0
2019-11-13,146882.5,53489.25,62435.5,4654.75
2019-11-14,118427.5,82942.0,67053.25,14297.25
2019-11-15,156880.5,150406.75,53826.25,11453.5
2019-11-16,109454.0,108049.25,24716.0,2102.5
2019-11-17,105218.75,88208.75,44640.25,4732.0
2019-11-18,100020.75,114777.0,45259.0,13256.5
2019-11-19,126920.5,143304.0,36797.25,3035.0
2019-11-20,5705.5,5297.0,15354.25,1735.75
2019-11-21,26825.0,24606.5,28925.25,839.5
2019-11-22,77353.5,51931.5,69088.75,6538.0
2019-11-23,221152.75,137575.25,99426.25,19084.75
2019-11-24,117378.0,65604.75,14670.5,2460.5
2019-11-25,14557.5,20721.5,7942.0,590.0
2019-11-26,67846.0,43120.75,57020.75,3938.25
2019-11-27,155961.5,139783.25,129643.0,20478.75
2019-11-28,270874.5,272249.5,178099.75,29432.75
2019-11-29,182488.0,234172.25,68522.5,15924.75
2019-11-30,49008.0,77616.0,23491.5,6036.75
2019-12-01,34662.0,10743.25,48977.0,11400.0
2019-12-02,92070.5,115385.25,35191.75,2276.0
2019-12-03,86865.75,68481.5,16802.5,4356.0
2019-12-04,83598.5,68941.0,29661.75,10464.25
2019-12-05,138630.5,105418.75,41001.25,3646.5
2019-12-06,293118.75,267555.5,156277.5,19085.5
2019-12-07,273994.0,277853.75,131757.75,24355.25
2019-12-08,313307.5,270560.25,181633.75,26435.75
2019-12-09,240680.25,208637.25,143433.5,25035.0
2019-12-10,184299.0,157921.5,89272.75,8993.25
2019-12-11,144504.25,142895.5,71665.5,11029.75
2019-12-12,119101.5,74597.5,81843.0,10803.5
2019-12-13,187314.75,139601.5,126046.25,27710.25
2019-12-14,280083.5,216154.25,171912.0,31448.25
2019-12-15,285299.75,263678.0,150983.75,21577.75
2019-12-16,150092.5,116316.5,64844.75,9480.25
2019-12-17,177079.75,164109.75,122026.0,7599.0
2019-12-18,136433.25,113549.5,58392.25,10627.75
2019-12-19,188973.0,113963.25,105132.25,7774.5
2019-12-20,221609.25,127081.0,142785.75,16236.75
2019-12-21,140189.25,86412.25,84549.75,7251.75
2019-12-22,126629.0,83246.75,120175.0,21875.75
2019-12-23,206961.25,141433.75,114863.25,24686.0
2019-12-24,141938.0,111670.25,133488.25,23686.25
2019-12-25,89617.25,72570.75,75611.0,21640.5
2019-12-26,38917.0,57826.25,18677.0,2952.5
2019-12-27,41848.5,31822.25,29504.25,3989.5
2019-12-28,40705.75,18248.5,25476.0,4673.75
2019-12-29,114662.0,61162.75,38096.75,6422.75
2019-12-30,224363.5,221398.75,79167.75,4800.75
2019-12-31,128493.0,190270.25,36009.0,8006.5
2020-01-01,52481.25,65690.75,23173.75,5558.0
2020-01-02,94792.0,106596.5,43011.0,3950.75
2020-01-03,238413.0,227901.75,145113.25,21946.75
2020-01-04,267158.5,283050.25,114848.25,19253.25
2020-01-05,96263.75,95631.75,28023.0,4099.75
2020-01-06,119790.5,80763.25,47254.0,5396.5
2020-01-07,171339.25,112310.5,77608.75,12069.5
2020-01-08,187944.0,186659.75,87840.75,11259.25
2020-01-09,172412.5,128813.0,122459.0,12065.0
2020-01-10,203593.75,199301.75,103106.0,19884.25
2020-01-11,196885.25,127377.0,67951.25,2434.75
2020-01-12,276517.75,235122.25,137878.0,9723.0
2020-01-13,149788.5,123530.75,72470.0,4948.75
2020-01-14,303327.0,266538.5,189335.25,19996.75
2020-01-15,290236.75,262224.5,161470.75,15908.0
2020-01-16,158834.5,100454.0,67952.75,8324.75
2020-01-17,184241.25,144617.25,109260.25,10530.75
2020-01-18,186668.0,132345.25,73960.25,10106.25
2020-01-19,90647.25,41020.25,37541.0,2634.25
2020-01-20,70456.0,41897.5,25195.75,9280.5
2020-01-21,113709.0,121683.0,22717.5,4197.0
2020-01-22,69769.75,107190.75,14816.5,1010.25
2020-01-23,30895.5,22517.25,9535.0,3619.5
2020-01-24,62898.0,52691.75,5852.25,2320.0
2020-01-25,56672.75,28181.5,8357.75,1405.5
2020-01-26,72563.0,25698.0,40145.5,1957.75
2020-01-27,172671.5,133554.5,125032.0,15081.25
2020-01-28,267325.75,229668.0,178882.5,29543.25
2020-01-29,273821.5,271219.5,151505.25,24246.25
2020-01-30,282347.0,257811.5,142838.5,19095.5
2020-01-31,304436.25,262772.5,166281.25,27976.75
2020-02-01,314282.0,252521.25,175182.5,28006.5
2020-02-02,178328.75,180047.5,146071.75,29880.25
2020-02-03,232397.5,149336.25,138010.0,25577.75
2020-02-04,214677.25,211694.25,112402.5,25142.5
2020-02-05,113245.0,159926.0,38489.5,9416.5
2020-02-06,92574.75,138815.0,15009.5,1578.75
2020-02-07,79823.75,31246.75,51592.5,7130.75
2020-02-08,144519.0,109563.5,71127.0,3956.75
2020-02-09,297296.5,259504.25,161871.5,22508.25
2020-02-10,316617.0,313097.25,178505.25,26058.5
2020-02-11,350920.25,323807.5,202007.25,29710.0
2020-02-12,315490.0,316805.5,167125.0,26843.25
2020-02-13,185873.75,170194.5,125111.25,19384.75
2020-02-14,82373.5,50130.25,75888.25,17492.75
2020-02-15,239126.5,167599.75,122621.5,8008.0
2020-02-16,322878.25,316454.5,182733.75,22467.75
2020-02-17,287424.0,260566.5,157770.5,18829.5
2020-02-18,308840.75,281149.5,171310.75,24129.0
2020-02-19,264487.0,249778.75,144052.25,23666.75
2020-02-20,253359.25,177030.5,155595.0,15967.25
2020-02-21,285729.75,269997.5,143778.0,18932.5
2020-02-22,345780.0,317977.25,189331.5,23997.0
2020-02-23,283302.25,256290.0,182883.25,31808.5
2020-02-24,209295.0,195786.75,120813.0,16588.75
2020-02-25,297074.0,247207.25,150726.5,27289.75
2020-02-26,134393.0,131453.25,120727.75,24751.25
2020-02-27,91051.25,69718.25,74061.0,19135.25
2020-02-28,206874.75,165134.25,107957.0,15913.25
2020-02-29,281155.0,238069.0,176930.5,23829.0
2020-03-01,256056.75,208530.5,138916.5,21449.25
2020-03-02,90404.5,85555.5,56826.5,11713.0
2020-03-03,87747.0,82637.0,64129.5,14254.25
2020-03-04,65181.0,78932.75,45812.25,7673.75
2020-03-05,106564.25,89900.0,66065.0,15421.25
2020-03-06,204216.5,112923.25,105395.5,27411.0
2020-03-07,116476.5,153980.25,53564.25,11595.25
2020-03-08,210755.0,132944.5,119063.5,10091.0
2020-03-09,113359.5,72422.25,73698.75,12170.75
2020-03-10,301246.25,256922.25,192810.75,28766.75
2020-03-11,238149.25,196427.5,147738.25,30740.25
2020-03-12,304428.25,286746.75,181110.25,26868.25
2020-03-13,259710.25,281832.0,130952.5,20537.5
2020-03-14,80776.75,58116.5,30653.75,1885.5
2020-03-15,202126.5,206729.0,76083.5,7929.75
2020-03-16,67805.5,71997.25,22342.25,3221.25
2020-03-17,104392.75,36958.0,26448.25,3001.0
2020-03-18,145738.75,108077.5,43465.0,526.75
2020-03-19,20617.25,23508.25,10116.75,1488.25
2020-03-20,82484.25,43001.75,49994.5,5323.25
2020-03-21,219290.0,162511.5,138503.5,20649.0
2020-03-22,187790.75,113086.5,146376.5,24549.0
2020-03-23,155712.5,61987.25,125873.75,23573.0
2020-03-24,140220.75,79731.5,87924.5,20335.0
2020-03-25,134319.0,125472.25,93793.0,23152.0
2020-03-26,159470.75,128599.5,104206.0,19928.75
2020-03-27,155831.0,95911.75,73893.0,11509.5
2020-03-28,129670.25,69914.75,73014.0,6225.25
2020-03-29,215228.0,174584.25,122577.0,10424.75
2020-03-30,96319.75,65006.5,47406.0,12048.75
2020-03-31,49545.75,29139.5,29309.25,6534.75
2020-04-01,97836.5,94479.5,7326.0,3128.75
2020-04-02,165438.0,127437.25,35150.25,2412.0
2020-04-03,146074.0,156528.25,40391.0,6115.25
2020-04-04,54562.0,23463.75,17832.5,2849.75
2020-04-05,172325.0,125679.25,81074.5,13510.25
2020-04-06,116995.75,124622.25,61231.0,2940.75
2020-04-07,44996.0,71338.75,22118.25,3898.75
2020-04-08,66883.0,45798.5,19010.75,4805.5
2020-04-09,52790.5,60576.75,16794.0,945.0
2020-04-10,41234.25,22841.5,25862.5,3876.5
2020-04-11,25559.75,13768.75,20475.0,2642.75
2020-04-12,56484.75,55007.75,13090.25,2092.25
2020-04-13,201289.25,157213.0,70336.5,7800.75
2020-04-14,105110.25,118276.5,32107.75,4546.0
2020-04-15,91777.5,128685.25,13090.0,4049.5
2020-04-16,55258.25,64138.0,17316.5,2786.25
2020-04-17,33146.0,23336.75,15677.0,592.75
2020-04-18,89487.75,51017.75,21756.75,2343.5
2020-04-19,150438.0,119069.0,58423.75,8762.5
2020-04-20,217316.5,152857.5,152789.75,27398.0
2020-04-21,254814.5,193265.75,156401.25,28541.75
2020-04-22,194905.25,121951.75,119570.25,21766.0
2020-04-23,59487.25,32329.75,35352.0,5927.75
2020-04-24,118172.0,94979.5,36117.25,7437.0
2020-04-25,68298.0,80137.25,19287.0,3994.75
2020-04-26,13362.75,12297.75,7582.25,2648.75
2020-04-27,31517.0,18955.75,13076.0,1674.0
2020-04-28,37726.75,36579.0,37841.25,6662.25
2020-04-29,60989.25,41173.5,65769.5,10034.5
2020-04-30,136980.25,94691.25,101367.0,16892.0
2020-05-01,128428.75,115544.25,93632.25,16712.25
2020-05-02,128982.5,89698.75,81670.25,17728.75
2020-05-03,47621.25,61026.0,14138.0,1975.0
2020-05-04,71529.25,26034.5,27380.25,4952.25
2020-05-05,74245.75,86451.25,33514.0,3851.5
2020-05-06,66346.75,104963.0,23189.0,5251.0
2020-05-07,43297.75,63499.25,3098.75,832.75
2020-05-08,16651.0,19453.75,5319.5,2033.0
2020-05-09,26110.5,20915.5,16383.5,2622.0
2020-05-10,94461.0,50723.0,28240.0,3403.75
2020-05-11,212022.25,154766.0,134943.75,13550.5
2020-05-12,98179.5,92991.75,19387.5,4148.25
2020-05-13,55120.75,28468.75,26081.5,2512.0
2020-05-14,75647.75,38714.75,53352.75,6689.25
2020-05-15,107606.75,61000.75,37742.25,7017.75
2020-05-16,104788.5,85643.75,23851.25,1992.25
2020-05-17,111861.0,87641.5,19876.75,1301.5
2020-05-18,97947.75,79340.0,24223.5,1094.75
2020-05-19,60163.75,69030.0,16884.75,3068.25
2020-05-20,9924.75,19708.5,10109.25,2365.0
2020-05-21,20045.25,18040.5,9788.0,1453.25
2020-05-22,91149.5,75597.0,47099.5,3356.25
2020-05-23,149652.0,89278.75,75661.0,9502.25
2020-05-24,187994.0,145984.75,75312.0,9670.75
2020-05-25,158743.5,124945.5,47900.5,7103.5
2020-05-26,7953.5,21043.25,11476.25,2629.5
2020-05-27,53448.5,23518.25,15733.75,4020.25
2020-05-28,91755.25,83188.75,49421.5,5923.25
2020-05-29,45266.25,42571.0,34089.0,7460.75
2020-05-30,67052.5,98561.25,54022.25,10976.5
2020-05-31,94096.75,107007.5,44165.75,6970.75
2020-06-01,87236.5,67868.75,38688.0,7486.25
2020-06-02,34178.75,40617.0,17091.75,3414.0
2020-06-03,48582.5,26783.0,13315.5,2725.75
2020-06-04,57419.25,51132.25,26318.0,7141.0
2020-06-05,159226.25,105207.5,93814.0,15265.75
2020-06-06,158503.25,144318.5,89859.75,9776.75
2020-06-07,117815.25,52717.25,49320.25,2684.25
2020-06-08,19270.5,11481.5,7395.5,1415.0
2020-06-09,32415.75,26145.25,20646.75,5908.25
2020-06-10,48081.0,48569.75,11108.5,3840.75
2020-06-11,74746.0,28368.75,12924.0,1227.25
2020-06-12,88237.75,34189.75,42907.5,7775.0
2020-06-13,94864.5,71152.5,25025.75,7360.75
2020-06-14,77301.75,64295.5,47718.75,17027.0
2020-06-15,52643.25,33549.75,17777.75,10045.25
2020-06-16,9018.25,9016.25,3523.75,1037.25
2020-06-17,23489.0,18003.75,15625.75,4576.5
2020-06-18,45772.5,46778.0,18204.0,4990.5
2020-06-19,46608.5,54476.25,22791.25,4827.5
2020-06-20,74257.5,141026.75,13340.5,3967.25
2020-06-21,17595.0,57907.0,12619.75,1238.25
2020-06-22,49079.75,63795.0,15482.25,4467.75
2020-06-23,15037.0,40342.75,12727.0,3915.5
2020-06-24,43061.5,29295.0,39555.25,8212.0
2020-06-25,81053.25,56628.25,45398.75,4437.25
2020-06-26,63421.75,35135.25,36440.75,5003.0
2020-06-27,49673.0,35946.0,57068.5,5773.0
2020-06-28,95525.75,68157.0,63200.25,8193.75
2020-06-29,133648.5,33001.25,70197.0,5365.25
2020-06-30,195164.5,164131.25,95225.25,7698.0
2020-07-01,108688.0,95678.75,70415.75,5237.5
2020-07-02,61011.5,48170.25,46846.25,6557.25
2020-07-03,82589.5,57044.75,47331.5,2990.0
2020-07-04,215615.25,143488.75,109198.5,5998.25
2020-07-05,224476.25,179501.75,135471.5,12581.25
2020-07-06,231127.25,195965.0,107480.25,16590.25
2020-07-07,103039.0,92880.5,21840.5,699.75
2020-07-08,39081.5,36001.0,23023.5,5094.75
2020-07-09,44858.0,49050.0,57387.25,5578.0
2020-07-10,107971.0,112248.5,63589.5,14142.5
2020-07-11,69261.0,55041.75,10267.5,2450.5
2020-07-12,36897.75,37909.25,13249.0,3584.25
2020-07-13,17342.0,11602.0,13053.5,4018.5
2020-07-14,32113.25,38831.25,11068.75,1099.75
2020-07-15,21571.0,15465.5,9974.75,3701.75
2020-07-16,8159.5,25526.0,11135.5,4021.75
2020-07-17,5428.0,31747.25,5472.75,721.5
2020-07-18,7398.75,4970.0,1463.0,307.25
2020-07-19,25672.75,14005.0,12973.0,445.75
2020-07-20,50814.75,51258.25,22137.5,1519.25
2020-07-21,48462.5,46282.0,22262.0,2871.25
2020-07-22,24957.25,29095.75,14672.75,2845.0
2020-07-23,22931.75,10014.25,9122.5,1328.75
2020-07-24,86601.5,94546.75,25341.5,2870.25
2020-07-25,46735.5,20698.75,26153.75,2289.25
2020-07-26,117487.0,62879.5,63421.75,8572.75
2020-07-27,64527.0,23292.0,35502.25,2874.5
2020-07-28,179092.25,134118.75,84787.0,15437.75
2020-07-29,153185.75,103434.75,29649.5,1840.75
2020-07-30,49607.75,42625.5,6403.5,699.75
2020-07-31,19160.0,23228.5,18259.0,1331.0
2020-08-01,78358.0,42452.0,29883.25,3301.75
2020-08-02,47377.0,23891.0,22848.5,4376.5
2020-08-03,27099.0,31262.75,13579.25,2522.5
2020-08-04,25964.75,27220.75,10009.5,1678.5
2020-08-05,79907.0,25086.25,24133.75,2766.5
2020-08-06,33668.75,38397.5,20145.25,3163.25
2020-08-07,28525.0,23881.5,9012.0,2873.5
2020-08-08,21192.5,18261.25,10077.25,1037.5
2020-08-09,41224.5,30172.25,22141.5,1139.5
2020-08-10,67120.25,38674.5,27147.0,1877.75
2020-08-11,103066.25,65358.75,40394.5,4006.75
2020-08-12,98513.25,62782.5,35899.0,3905.75
2020-08-13,74979.5,38906.5,18508.75,4591.0
2020-08-14,25979.0,18511.75,12150.0,1477.0
2020-08-15,12655.25,13575.75,4751.25,1215.0
2020-08-16,37848.25,52049.5,15071.25,2791.75
2020-08-17,32935.75,50022.25,15688.5,4455.25
2020-08-18,27174.0,23345.25,18631.5,4515.75
2020-08-19,14626.75,14181.75,13335.25,1053.0
2020-08-20,62565.25,35137.75,40038.0,3636.75
2020-08-21,127450.25,47972.75,70495.0,6049.25
2020-08-22,145138.0,71261.5,82113.5,8858.25
2020-08-23,168387.5,116813.75,81637.0,11242.0
2020-08-24,75040.25,77832.0,48104.5,3418.0
2020-08-25,91435.75,56217.0,58633.25,4873.25
2020-08-26,325040.5,277694.25,189697.0,27552.5
2020-08-27,105897.75,165624.25,28051.0,3130.0
2020-08-28,89488.25,70065.5,68880.25,10229.75
2020-08-29,68831.75,52183.5,45679.25,3939.0
2020-08-30,40265.5,25186.25,15578.25,4203.75
2020-08-31,33067.5,41561.5,15872.25,2234.25
2020-09-01,30172.25,25826.0,12594.5,1042.25
2020-09-02,10789.5,27378.75,2835.0,253.5
2020-09-03,108768.75,74345.0,52021.75,2227.0
2020-09-04,88124.25,85915.0,48132.0,4963.25
2020-09-05,97219.25,42541.5,26931.75,7855.25
2020-09-06,61453.25,57058.5,15499.5,977.75
2020-09-07,40513.0,26595.75,8663.0,1718.5
2020-09-08,129440.75,125695.75,31260.5,409.0
