date,mwh_gross_park,cr,mwh_delivered,p_market,cf,p_wind_merchant,eeg_on,strike_cod_fixed,p_wind_realised,revenue_eur,eeg_premium_eur,strike_source
2038-07-01,8410.56,0.0332013764705209,8131.3178311120955,78.75491058086925,0.8293868777785716,65.31828939639773,1,51.14574865619333,65.31828939639773,531123.771266669,0.0,from_series_asof
2038-08-01,8339.81,0.0332013764705209,8062.916828497385,87.42397651596599,0.850246977732713,74.33197181407576,1,51.14574865619333,74.33197181407576,599332.5064351048,0.0,from_series_asof
2038-09-01,8962.85,0.0332013764705209,8665.271042901191,88.34040230643274,0.8363255057873025,73.88133164038113,1,51.14574865619333,73.88133164038113,640201.7636743742,0.0,from_series_asof
2038-10-01,10292.26,0.0380631366403094,9900.50430128241,77.26272424080327,0.7891143867388766,60.9691272570564,1,51.14574865619333,60.9691272570564,603625.1066539215,0.0,from_series_asof
2038-11-01,11715.67,0.0380631366403094,11269.734851957226,87.42438508306878,0.8059641750141573,70.46092239959553,1,51.14574865619333,70.46092239959553,794075.9128677753,0.0,from_series_asof
2038-12-01,12364.31,0.0380631366403094,11893.685579006857,88.83918028107018,0.7240110952444753,64.32055221591901,1,51.14574865619333,64.32055221591901,765008.4243242334,0.0,from_series_asof
2039-01-01,13251.5,0.0386601474869087,12739.19505557723,79.56909609519778,0.7833056124100682,62.32691954576447,1,51.14574865619333,62.32691954576447,793994.7853067624,0.0,from_series_asof
2039-02-01,10934.18,0.0386601474869087,10511.462988551593,74.07855909136009,0.8120849298877216,60.158081465890604,1,51.14574865619333,60.158081465890604,632349.4467909806,0.0,from_series_asof
2039-03-01,11573.04,0.0386601474869087,11125.624566728107,74.46418941255416,0.7936833138630534,59.10098461708208,1,51.14574865619333,59.10098461708208,657535.3663736283,0.0,from_series_asof
2039-04-01,10024.81,0.0347272234462823,9676.676183123474,66.83426987034437,0.8194224097940356,54.76549847398249,1,51.14574865619333,54.76549847398249,529947.9947400714,0.0,from_series_asof
2039-05-01,9819.97,0.0347272234462823,9478.949707574211,65.08178432753851,0.8352933480292848,54.36238152666948,1,51.14574865619333,54.36238152666948,515298.2804752614,0.0,from_series_asof
2039-06-01,8378.26,0.0347272234462823,8087.306292888951,72.91681193614801,0.8541886085837248,62.284710130099405,1,51.14574865619333,62.284710130099405,503715.5281859171,0.0,from_series_asof
2039-07-01,7684.8,0.0332364394749545,7429.38460992287,81.54245999438939,0.8276815233880449,67.49118750896491,1,51.14574865619333,67.49118750896491,501417.98978452256,0.0,from_series_asof
2039-08-01,8252.93,0.0332364394749545,7978.631991563964,90.29821656855955,0.8484987315820238,76.61792222254167,1,51.14574865619333,76.61792222254167,611306.2053719305,0.0,from_series_asof
2039-09-01,8481.63,0.0332364394749545,8199.730817856042,91.22380659072292,0.8346058844484361,76.13592578240338,1,51.14574865619333,76.13592578240338,624294.0969839733,0.0,from_series_asof
2039-10-01,10170.26,0.0381223875062843,9782.545407240337,80.03535171077118,0.787491839143649,63.027186315223986,1,51.14574865619333,63.027186315223986,616566.3120192754,0.0,from_series_asof
2039-11-01,11688.58,0.0381223875062843,11242.983423841795,90.29862914760832,0.804306981512195,72.62781784440196,1,51.14574865619333,72.62781784440196,816553.3521344126,0.0,from_series_asof
2039-12-01,12837.24,0.0381223875062843,12347.853762208828,91.72757227843869,0.7225224106111083,66.27522664212219,1,51.14574865619333,66.27522664212219,818356.8066341713,0.0,from_series_asof
2040-01-01,12680.94,0.0387223685561005,12189.903967682205,82.36478722674906,0.7816950086001482,64.38414305956297,1,51.14574865619333,64.38414305956297,784836.5209375854,0.0,from_series_asof
2040-02-01,11061.75,0.0387223685561005,10633.412839624556,76.81934483378916,0.8104151511176811,62.2555609522365,1,51.14574865619333,62.2555609522365,661989.0811675407,0.0,from_series_asof
2040-03-01,11195.44,0.0387223685561005,10761.926046172292,77.20883144413546,0.7920513718101366,61.1533608611851,1,51.14574865619333,61.1533608611851,658127.9470629612,0.0,from_series_asof
2040-04-01,9449.74,0.0347698777292022,9121.173695627249,69.50261269011042,0.8177375439712473,56.83489580079574,1,51.14574865619333,56.83489580079574,518400.9565719337,0.0,from_series_asof
2040-05-01,9127.38,0.0347698777292022,8810.022113412033,67.73260227976863,0.8335758489747365,56.460261448626305,1,51.14574865619333,56.460261448626305,497416.15189142263,0.0,from_series_asof
2040-06-01,8278.41,0.0347698777292022,7990.570696507794,75.64598015713221,0.8524322577985669,64.48307365872981,1,51.14574865619333,64.48307365872981,515256.55879820004,0.0,from_series_asof
2040-07-01,8347.86,0.0332716769221962,8070.112699088276,84.35788468930582,0.8259796754836649,69.67789822016124,1,51.14574865619333,69.67789822016124,562308.4912723036,0.0,from_series_asof
2040-08-01,8423.76,0.0332716769221962,8143.48737880988,93.20119882295931,0.8467540801099199,78.91849537447666,1,51.14574865619333,78.91849537447666,642671.7710367166,0.0,from_series_asof
2040-09-01,8189.55,0.0332716769221962,7917.069938261828,94.1360447372548,0.8328897989308841,78.40495137336087,1,51.14574865619333,78.40495137336087,620737.4835289158,0.0,from_series_asof
2040-10-01,10429.17,0.0381819331526868,10030.964128221993,82.83570529811294,0.7858726277703219,65.09831339583599,1,51.14574865619333,65.09831339583599,652998.846481384,0.0,from_series_asof
2040-11-01,11210.06,0.0381819331526868,10782.038238442392,93.20161550504316,0.8026531954697549,74.80857450806634,1,51.14574865619333,74.80857450806634,806588.910909338,0.0,from_series_asof
2040-12-01,12757.56,0.0381819331526868,12270.45169688861,94.64484806127126,0.7210367869556077,68.24241714800071,1,51.14574865619333,68.24241714800071,837365.2832934656,0.0,from_series_asof
2041-01-01,14142.2,0.0387848991828504,13593.696198776293,85.1884351516693,0.7800877164537623,66.45445184573511,1,51.14574865619333,66.45445184573511,903361.6294471315,0.0,from_series_asof
2041-02-01,10747.12,0.0387848991828504,10330.294034294006,79.58753832889005,0.8087488056845228,64.366326570861,1,51.14574865619333,64.366326570861,664923.0793843851,0.0,from_series_asof
2041-03-01,11440.46,0.0387848991828504,10996.742912294567,79.98091980100014,0.7904227852956538,63.21874139961484,1,51.14574865619333,63.21874139961484,695200.2464103976,0.0,from_series_asof
2041-04-01,10394.36,0.0348127442224849,10032.503803963573,72.19763885437624,0.8160561425067763,58.917326661599624,1,51.14574865619333,58.917326661599624,591088.3038518627,0.0,from_series_asof
2041-05-01,9239.91,0.0348127442224849,8918.24337653122,70.40992833619299,0.8318618813777406,58.57133545341739,1,51.14574865619333,58.57133545341739,522353.42446202785,0.0,from_series_asof
2041-06-01,8919.01,0.0348127442224849,8608.514786152215,78.40243999006759,0.850679518356442,66.69534988872054,1,51.14574865619333,66.69534988872054,574147.9056846462,0.0,from_series_asof
2041-07-01,8494.74,0.0333070896801207,8211.804933010691,87.20146356550998,0.8242813268555257,71.87853809152234,1,51.14574865619333,71.87853809152234,590252.53367756,0.0,from_series_asof
2041-08-01,8833.61,0.0333070896801207,8539.388159530788,96.13321083856891,0.8450130159251582,81.23381442126822,1,51.14574865619333,81.23381442126822,693687.0730224992,0.0,from_series_asof
2041-09-01,9000.88,0.0333070896801207,8701.086882639995,97.0774052095104,0.8311772419644222,80.68852991910349,1,51.14574865619333,80.68852991910349,702077.9092586162,0.0,from_series_asof
2041-10-01,11024.96,0.0382417750460864,10603.3459597879,85.66406237277067,0.7842567457590793,67.18261878497192,1,51.14574865619333,67.18261878497192,712360.5494616027,0.0,from_series_asof
2041-11-01,12021.88,0.0382417750460864,11562.141969408955,96.13363168045043,0.8010028098805462,77.0033091000623,1,51.14574865619333,77.0033091000623,890323.1919292008,0.0,from_series_asof
2041-12-01,13213.92,0.0382417750460864,12708.596243883017,97.59129656041682,0.7195542179841052,70.22222907858563,1,51.14574865619333,70.22222907858563,892425.9567052061,0.0,from_series_asof
2042-01-01,13425.51,0.0388477409072458,12903.959265972362,88.0403195194366,0.7784837291615911,68.53795625606902,1,51.14574865619333,68.53795625606902,884410.9957013103,0.0,from_series_asof
2042-02-01,11415.19,0.0388477409072458,10971.735656473016,82.3834137266116,0.8070858865287466,66.49049050280682,1,51.14574865619333,66.49049050280682,729516.0854660261,0.0,from_series_asof
2042-03-01,11213.75,0.0388477409072458,10778.121145401372,82.78072901210379,0.7887975474200722,65.2972360183931,1,51.14574865619333,65.2972360183931,703781.5202661067,0.0,from_series_asof
2042-04-01,10050.17,0.0348558239819034,9699.863043491794,74.91961525445168,0.8143781982773383,61.01290128655175,1,51.14574865619333,61.01290128655175,591816.7863656363,0.0,from_series_asof
2042-05-01,9543.79,0.0348558239819034,9211.13333563975,73.1140276299339,0.8301514379770458,60.69571517328309,1,51.14574865619333,60.69571517328309,559076.3253631232,0.0,from_series_asof
2042-06-01,8538.87,0.0348558239819034,8241.240650275644,81.18646439964851,0.8489303828318412,68.92165630355726,1,51.14574865619333,68.92165630355726,567999.9556132026,0.0,from_series_asof
2042-07-01,8553.54,0.0333426786209204,8268.342064708813,90.0734782102125,0.8225864703085458,74.09322450935241,1,51.14574865619333,74.09322450935241,612628.1249205925,0.0,from_series_asof
2042-08-01,8244.49,0.0333426786209204,7969.596619536607,99.09454295540507,0.8432755316516913,83.56400339450057,1,51.14574865619333,83.56400339450057,665971.3989677574,0.0,from_series_asof
2042-09-01,9017.58,0.0333426786209204,8716.90972812156,100.0481792692861,0.8294682062937757,82.98678380145286,1,51.14574865619333,82.98678380145286,723388.3030244051,0.0,from_series_asof
2042-10-01,11110.16,0.0383019146603486,10684.61959981718,88.52070300318843,0.7826441862642118,69.28021356946638,1,51.14574865619333,69.28021356946638,740232.7277838407,0.0,from_series_asof
2042-11-01,11256.56,0.0383019146603486,10825.412199510905,99.09496800353828,0.7993558177526833,79.21213918364433,1,51.14574865619333,79.21213918364433,857504.057867979,0.0,from_series_asof
2042-12-01,12650.11,0.0383019146603486,12165.586566335978,100.5672095317405,0.7180746974156729,72.21476855444314,1,51.14574865619333,72.21476855444314,878535.0182169953,0.0,from_series_asof
2043-01-01,13396.76,0.0389108952770362,12875.480074588413,90.9207227196465,0.7768830399283165,70.63476745891853,1,51.14574865619333,70.63476745891853,909456.5409904916,0.0,from_series_asof
2043-02-01,11596.42,0.0389108952770362,11145.192915791473,85.20724786833222,0.8054263866053692,68.62816576317887,1,51.14574865619333,68.62816576317887,764874.1468875441,0.0,from_series_asof
2043-03-01,11502.2,0.0389108952770362,11054.639100344475,85.60853630626599,0.7871756512980447,67.38895532355724,1,51.14574865619333,67.38895532355724,744960.5804511629,0.0,from_series_asof
2043-04-01,10484.86,0.0348991180684832,10118.947632928484,77.66881141055563,0.8127037041742952,63.121730732173326,1,51.14574865619333,63.121730732173326,638725.4877786745,0.0,from_series_asof
2043-05-01,9822.43,0.0348991180684832,9479.635855710589,75.84516790943604,0.8284445115263305,62.83351308036526,1,51.14574865619333,62.83351308036526,595638.8235368908,0.0,from_series_asof
2043-06-01,8644.7,0.0348991180684832,8343.007594033385,83.9983290466327,0.8471848438145233,71.16211127405246,1,51.14574865619333,71.16211127405246,593706.0347668685,0.0,from_series_asof
2043-07-01,8432.48,0.0333784446211271,8151.016933301237,92.97421299510636,0.8208950986624381,76.32207574968037,1,51.14574865619333,76.32207574968037,622102.5318203444,0.0,from_series_asof
2043-08-01,9098.68,0.0333784446211271,8794.980213494642,102.0854883875678,0.841541619928639,85.90918726888007,1,51.14574865619333,85.90918726888007,755569.602187206,0.0,from_series_asof
2043-09-01,8985.14,0.0333784446211271,8685.230002096925,103.0486610643494,0.8277626846785867,85.29983633515961,1,51.14574865619333,85.29983633515961,740848.6977120857,0.0,from_series_asof
2043-10-01,9986.17,0.0383623534766719,9603.077016581863,91.4059100352859,0.7810349424540846,71.39120968437275,1,51.14574865619333,71.39120968437275,685575.2849059765,0.0,from_series_asof
2043-11-01,12053.19,0.0383623534766719,11590.801264698513,102.0859176855132,0.7977122121086578,81.43518322205308,1,51.14574865619333,81.43518322205308,943899.0246811281,0.0,from_series_asof
2043-12-01,12776.78,0.0383623534766719,12286.632649346328,103.57288162882418,0.7165982189822983,74.22014251007981,1,51.14574865619333,74.22014251007981,911915.6262034839,0.0,from_series_asof
2044-01-01,13324.08,0.0389743638476713,12804.78245814452,93.82992994839128,0.7752856419725932,72.74499747628198,1,51.14574865619333,72.74499747628198,931483.8676020629,0.0,from_series_asof
2044-02-01,12157.69,0.0389743638476713,11683.851766392805,88.05932034839117,0.803770298883892,70.77946623593876,1,51.14574865619333,70.77946623593876,826976.791605113,0.0,from_series_asof
2044-03-01,10916.92,0.0389743638476713,10491.43998782408,88.4646216705761,0.7855570900583826,69.49401077265348,1,51.14574865619333,69.49401077265348,729092.2435344942,0.0,from_series_asof
2044-04-01,9678.87,0.0349426275485285,9340.664850499375,80.44549952576034,0.8110326531036259,65.24392691062388,1,51.14574865619333,65.24392691062388,609421.6548026148,0.0,from_series_asof
2044-05-01,9092.4,0.0349426275485285,8774.687653277759,78.6036195895199,0.8267410947941739,64.98484251422445,1,51.14574865619333,64.98484251422445,570221.6952597649,0.0,from_series_asof
2044-06-01,8209.34,0.0349426275485285,7922.484089960763,86.83831233802204,0.8454428939094846,73.41683408527305,1,51.14574865619333,73.41683408527305,581643.6999758648,0.0,from_series_asof
2044-07-01,8382.0,0.0334143885616334,8101.920595076389,95.90395512592022,0.8192072047516792,78.56521100333558,1,51.14574865619333,78.56521100333558,636529.1010844467,0.0,from_series_asof
2044-08-01,8615.93,0.0334143885616334,8328.033967160167,105.10634327224908,0.8398112734102566,88.26949198696306,1,51.14574865619333,88.26949198696306,735111.3275314005,0.0,from_series_asof
2044-09-01,9091.87,0.0334143885616334,8788.070723068144,106.07914767572493,0.8260606698933857,87.62781179072871,1,51.14574865619333,87.62781179072871,770079.4073246286,0.0,from_series_asof
2044-10-01,10147.85,0.0384230929836236,9757.938215866136,94.31996913627626,0.7794290075111103,73.51571993236637,1,51.14574865619333,73.51571993236637,717361.8529949496,0.0,from_series_asof
2044-11-01,10674.76,0.0384230929836236,10264.602703942135,105.10677686296742,0.7960719859853077,83.67256059781707,1,51.14574865619333,83.67256059781707,858865.5917581152,0.0,from_series_asof
2044-12-01,12941.83,0.0384230929836236,12444.564862531752,106.60861044565728,0.7151247764288567,76.23845871034175,1,51.14574865619333,76.23845871034175,948754.4444402966,0.0,from_series_asof
2045-01-01,14139.85,0.0390381481823395,13587.856440423946,96.76822924835352,0.7736915285270181,74.86875920001152,1,51.14574865619333,74.86875920001152,1017305.9518824262,0.0,from_series_asof
2045-02-01,12350.01,0.0390381481823395,11867.888479566625,90.93991355229906,0.8021176163482724,72.94450668948808,1,51.14574865619333,72.94450668948808,865697.2705878462,0.0,from_series_asof
2045-03-01,12645.79,0.0390381481823395,12152.121776097254,91.34926788766712,0.7839418568440251,71.61251468920004,1,51.14574865619333,71.61251468920004,870243.9991957123,0.0,from_series_asof
2045-04-01,10905.49,0.0349863534936487,10523.946671838548,83.24995452135676,0.8093650379858954,67.37960260350198,1,51.14574865619333,67.37960260350198,709099.3445689286,0.0,from_series_asof
2045-05-01,10550.01,0.0349863534936487,10180.90362077847,81.38965578572021,0.8250411805640231,67.14981769515008,1,51.14574865619333,67.14981769515008,683645.8221071676,0.0,from_series_asof
2045-06-01,9144.45,0.0349863534936487,8824.519039795005,89.70669546168648,0.8437045257369259,75.68594494992904,1,51.14574865619333,75.68594494992904,667892.0622555254,0.0,from_series_asof
2045-07-01,9076.33,0.0334505113277143,8772.722120520928,98.86299467744556,0.8175227814254794,80.82275038875765,1,51.14574865619333,80.82275038875765,709035.5301767957,0.0,from_series_asof
2045-08-01,8967.01,0.0334505113277143,8667.058930419273,108.15740670521978,0.838084484765903,90.64504447216035,1,51.14574865619333,90.64504447216035,785625.9421906895,0.0,from_series_asof
2045-09-01,9685.53,0.0334505113277143,9361.544069020085,109.13993915270812,0.8243621547275596,89.97083540676121,1,51.14574865619333,89.97083540676121,842265.9405869477,0.0,from_series_asof
2045-10-01,11511.7,0.0384841346771771,11068.68218683674,97.26316882783568,0.7778263746317201,75.65385799454836,1,51.14574865619333,75.65385799454836,837388.5103497338,0.0,from_series_asof
2045-11-01,12691.48,0.0384841346771771,12203.0593744273,108.1578446317818,0.7944351324337883,85.92439162380266,1,51.14574865619333,85.92439162380266,1048540.4526968076,0.0,from_series_asof
2045-12-01,13788.88,0.0384841346771771,13258.226885032565,109.67469655028236,0.7136543635130848,78.26982576008247,1,51.14574865619333,78.26982576008247,1037719.1081791398,0.0,from_series_asof
