sim,project_year,revenue_eur,eeg_premium_eur,mwh_delivered,mwh_gross_park,avg_p_market,avg_p_realised,avg_cf,avg_cr
1,26,21506004.47808356,5397253.303525472,127142.98919526124,144000.0,162.56302697997432,168.7305542287626,0.7775790518558123,0.117062575032908
1,27,22125268.01002253,5625107.752234115,134034.10736462977,144000.0,158.92847533587465,164.79676089939645,0.7762999587636932,0.06920758774562659
1,28,22093290.156644687,4717657.598788213,128922.8767608749,144000.0,165.17582022964964,171.11882176584993,0.8138120719798274,0.10470224471614648
1,29,25601567.664414898,5685707.287984269,136200.79246687237,144000.0,181.54228246227265,187.90823118798994,0.8017640223911823,0.05416116342449732
1,30,31229099.89490247,6961157.930537693,134629.04092320782,144000.0,223.7121943616241,231.36665775961035,0.808051454939236,0.06507610469994567
2,1,14680518.12491943,3531242.6298115603,120990.97961814248,144000.0,110.20143174413299,120.78090342098342,0.8314926756142414,0.15978486376289944
2,2,12088978.461484488,2959046.527092522,129539.32692384404,144000.0,85.42185293271855,93.2645591794742,0.8268768875789245,0.10042134080663863
2,3,11334070.497887807,2747959.2815002943,128152.83241505262,144000.0,81.50344536885345,88.64447449990314,0.8207994380113098,0.1100497748954679
2,4,14811872.575877976,3609848.672731893,128044.82492498028,144000.0,106.75560654308852,115.70901991379628,0.8190616198520081,0.11079982690985916
2,5,12930889.640919445,2704049.9872618737,123577.76506643505,144000.0,96.44427470265333,104.18762355223662,0.8522117189033863,0.14182107592753432
2,6,14600566.093790004,3595696.579664059,129454.47107657239,144000.0,104.51786520209964,112.55581902978905,0.8135030896146981,0.10101061752380285
2,7,13432865.389758639,3208701.9725018353,131920.90656106136,144000.0,94.84515603982366,101.83732342141523,0.818413108781752,0.0838825933259628
2,8,18904666.215885617,4545000.040031891,130867.84707217528,144000.0,134.77746655406318,144.30595368203126,0.8114339601083781,0.09119550644322723
2,9,14745934.490328856,3484410.362027774,129816.42012196309,144000.0,106.42766328135302,113.65694953317052,0.8156841620614484,0.09849708248636739
2,10,19408191.61295219,4780695.7025752645,129869.60022322799,144000.0,140.92699040122633,150.0992653029546,0.8031378279542055,0.0981277762275834
2,11,20453966.539520904,5126541.85246551,131656.03463851335,144000.0,146.06916722013497,155.24028271770717,0.7982351169906599,0.08572198167699079
2,12,16632232.617649218,4003647.4563422017,131201.2759305938,144000.0,119.50575965611068,126.70982743808747,0.8050302265573815,0.08888002825976517
2,13,25472895.91808054,6192602.774926053,130456.40649844875,144000.0,184.37367958214273,195.06772553982776,0.798346680758247,0.09405273264966137
2,14,18802878.157281265,4585204.865559285,133727.13096996673,144000.0,133.1412577278431,140.5818361722199,0.7978798592376978,0.0713393682641198
2,15,17618260.257637598,3913031.6445354493,131483.42864476706,144000.0,127.2461975700105,134.1038427455169,0.8199550700830756,0.08692063441133986
2,16,16233794.969517782,3675599.30740985,126419.11692749131,144000.0,121.6846723888495,128.0052301410264,0.807475797188717,0.12208946578131029
2,17,17195446.99417092,4024129.940176019,126649.72766573496,144000.0,128.26762965303652,134.6977177532195,0.8035818462411658,0.12048800232128498
2,18,20968837.319784354,5210754.200954653,132469.76319996014,144000.0,150.66872583167068,157.96681418361172,0.7890865613246625,0.08007108888916555
2,19,23868712.42644491,5462492.149925284,131853.70963258803,144000.0,174.07128956072657,182.21429651664775,0.8143805059554584,0.08434923866258325
2,20,32593125.288402807,8016773.367973193,135098.69518268,144000.0,230.5931658680565,241.07194227163845,0.7847254738851953,0.06181461678694445
