sim,revenue_total_eur,eeg_premium_total_eur,mwh_delivered_total,mwh_gross_park_total,avg_p_market,avg_p_realised
1253,596163409.4536673,141947683.2891913,3929114.071476774,4320000.0,143.4258230041921,151.07601449285988
1254,582802054.7682978,136535447.27587596,3920781.3443986373,4320000.0,140.8175850491896,148.4142274466632
1255,595647778.4982293,139769787.51722613,3943196.736504532,4320000.0,143.0598475911062,150.68534004224276
1256,592081618.1588868,136908266.0791108,3948131.5241872547,4320000.0,141.81565411066867,149.3445674272449
1257,600959197.2078003,140911317.00692207,3916917.372964243,4320000.0,145.26934709127207,153.10895012600471
1258,626553472.9137192,145895568.21017703,3917403.6343331994,4320000.0,151.19321433882774,159.28249084603638
1259,584190612.4780897,135579768.84705698,3918421.497881826,4320000.0,141.17314205555988,148.72291254391828
1260,612907185.6682706,145078925.69641462,3910113.085932371,4320000.0,148.44820528907374,156.4965828333457
1261,612121945.0312139,147050812.1879057,3943607.8818004644,4320000.0,147.01201815924375,154.95991712255216
1262,571288393.660181,133969303.41047333,3937742.519984176,4320000.0,137.09037552311722,144.3241128199338
1263,569107542.3889586,136766644.26026967,3926919.1629563733,4320000.0,137.08744605828647,144.40260617017918
1264,560680820.8447853,132247910.87406175,3910343.0994769433,4320000.0,135.42013816884054,142.7124941116263
1265,575167028.7453475,136969517.4026556,3923800.143991985,4320000.0,138.62605319534552,146.05309726474343
1266,549783481.1146212,132432166.12023059,3946924.1208136072,4320000.0,131.841115364259,138.90933193316292
1267,586723022.0753076,136247592.01083565,3919814.9993168535,4320000.0,141.6575210142744,149.24435178727742
1268,583325879.5079643,138994247.40574905,3924652.8919565785,4320000.0,140.69303761899155,148.22654599533703
1269,567786103.8609189,132634460.77120861,3923680.450224295,4320000.0,137.0508369840755,144.27415925536894
1270,566491472.7255628,132967177.35598382,3918167.992829336,4320000.0,136.85818069856498,144.26292558721732
1271,581507338.1853468,139069785.3212486,3930834.0986326532,4320000.0,139.9379254908358,147.4122603668777
1272,595603830.1297834,138992753.5534176,3918454.984162889,4320000.0,143.89702004505182,151.54941083120283
1273,582501009.9756416,137607020.1312817,3937146.839686953,4320000.0,140.23715297115112,147.70520396773446
1274,600182560.2204589,143574832.6302207,3925199.895061208,4320000.0,144.5971874325053,152.35829286662786
1275,600564013.9426346,142111291.05128556,3945822.730682521,4320000.0,143.92688381226378,151.7576007409901
1276,574474670.2976024,135944624.860427,3938347.310995372,4320000.0,137.94587247267407,145.3924705199547
1277,577241667.0424967,140016390.773183,3942720.313650934,4320000.0,138.34225964278696,145.74404618176342
1278,597890245.9447018,142009120.5405663,3921828.396754791,4320000.0,144.29385920587274,152.00755874861937
1279,624706856.5608649,144570550.8904385,3945524.466309059,4320000.0,149.9424172845216,157.95056208986358
1280,583302615.9532988,136341021.31999782,3938022.347097633,4320000.0,140.3728752454691,147.82519170692277
1281,590896530.5536485,141052010.5461082,3931742.618134488,4320000.0,142.20308634541846,149.65336675140037
1282,579970053.9213772,136442240.65469703,3914985.6572260656,4320000.0,140.27302583243565,147.78698353621238
1283,571255589.2911236,134510296.4413152,3941968.7871997957,4320000.0,137.1979789358623,144.54632495402583
1284,579062686.2102062,138047223.03779367,3930131.1961946497,4320000.0,139.22797925780458,146.6656719127425
1285,575261672.2012708,133607961.8511282,3939525.481608231,4320000.0,138.19317157312378,145.67355391460697
1286,585882316.0964862,136294623.04950148,3901662.027914188,4320000.0,141.94715740284084,149.50774331325115
1287,569585482.8554555,129553203.91485326,3913877.857225962,4320000.0,137.67102914131854,145.0362954011567
1288,594750512.4363207,142264826.9353862,3927814.7952838712,4320000.0,143.17422628306787,150.97301157937179
1289,576234812.9136753,135692752.16453767,3925786.036236977,4320000.0,138.75638978393943,146.13630433087803
1290,577164883.1810421,137315503.17356372,3944137.2099191896,4320000.0,138.4215882067589,145.8521304003076
1291,575122168.2577279,137234214.42241135,3922714.599655998,4320000.0,138.70490922520332,146.14267958848757
1292,562630164.7667341,132057415.26057489,3942279.2919973433,4320000.0,135.15458208770102,142.342409359267
1293,567479279.6325487,131644086.10959715,3948187.853363454,4320000.0,135.9850785973904,143.27578469853725
1294,602319426.2352849,143928265.3568629,3952141.5636095135,4320000.0,144.32670980273625,152.16855961275994
1295,596997317.194904,141608583.77184483,3943950.7082329327,4320000.0,143.20638780976623,150.98704712705407
1296,564079576.2397105,136510919.24776092,3926631.030264315,4320000.0,135.97543479313006,143.20112204537978
1297,626044982.3034627,149651056.8526909,3929683.5149870575,4320000.0,150.72610797012211,158.66134359429194
1298,601745669.7349002,141358439.6181184,3935253.036622662,4320000.0,144.82707914225725,152.49046261117886
1299,597166707.876941,143455073.07345742,3919601.7258603605,4320000.0,144.33434456528167,151.9583135223144
1300,578689571.8427079,140266803.2139245,3949664.1827413985,4320000.0,138.8417474289594,146.20342175010416
1301,598555535.6192318,143598393.64101774,3926366.6802183483,4320000.0,144.21407554222463,152.02387448785475
1302,567101128.0901355,130576876.86458772,3921174.9215417206,4320000.0,136.5899738256654,143.89783324199186
1303,587597554.1446599,136519317.75726515,3919127.7087939563,4320000.0,142.05306945809755,149.61224593199478
1304,625435613.0525512,145369616.89541677,3937105.49627478,4320000.0,150.31585149752175,158.42011925479375
1305,586877591.6910174,135132965.76723668,3933132.323695649,4320000.0,141.1614801671911,148.72278705268798
1306,627845480.0817206,147067986.7125173,3926940.7253145278,4320000.0,151.41097750596634,159.62464223681937
1307,581193825.8789443,138725700.3032039,3926718.7188133933,4320000.0,139.99411155118494,147.39002994187538
1308,593818729.8584707,138205996.90952376,3938461.9863778804,4320000.0,142.74096942848718,150.51012226657835
1309,586904041.1556029,137707363.01788715,3946521.379660331,4320000.0,140.70976099576816,148.20538175835523
1310,605861377.2773576,142965915.69147795,3950388.9180498044,4320000.0,144.9741949730811,152.68063586518028
1311,568155998.6951995,129573732.5956211,3921226.243700464,4320000.0,136.89784418950558,144.1596526801491
1312,581705284.7914506,139049176.1880225,3928821.4039487643,4320000.0,140.1308220508524,147.62507037020916
1313,582822157.7884583,139428793.29566514,3922318.964686801,4320000.0,140.6757803039787,148.1594443103629
1314,561351618.2157797,132909865.67429511,3924777.624869974,4320000.0,135.42018623836293,142.7240600458594
1315,590601267.970139,142906245.0601113,3938802.185750377,4320000.0,141.96556455676267,149.50803498955648
1316,584355865.1337693,136792243.09064016,3919661.236267831,4320000.0,141.10034003376765,148.64601711239368
1317,613144676.8500246,146115724.66432455,3919497.473542486,4320000.0,147.80810602608352,155.63218732684015
1318,576372142.5898045,135372496.14532915,3928231.4034573957,4320000.0,138.7716751180217,146.18098057471832
1319,599572088.5237439,142113940.34993672,3923392.0722926985,4320000.0,144.62239954772676,152.41506539992946
1320,592269123.6192012,137569124.79438165,3942639.6074126465,4320000.0,142.11604526021452,149.7212625660409
1321,554830550.1386003,127223260.29947661,3918641.112916518,4320000.0,133.9920585682779,141.1310060304154
1322,572011156.2706182,134836948.4017033,3932456.331759596,4320000.0,137.73595723056297,145.18959162659044
1323,570299128.7428727,139585316.26534206,3936268.9006178933,4320000.0,137.15077389001252,144.43380067877195
1324,571363950.7819394,134061829.86636497,3944925.774891101,4320000.0,137.1603268445638,144.45362214303012
1325,589267703.982238,138080562.50321886,3932501.6738031222,4320000.0,141.73081616897937,149.39133428235345
1326,595159735.1537771,141215059.94566578,3940460.4110357612,4320000.0,142.83791583475158,150.53632613058838
1327,593698870.9233497,139073312.9891226,3912846.816903646,4320000.0,143.7976523997864,151.4222688303385
1328,610724100.0423645,144006858.22239354,3914435.853785862,4320000.0,147.33851535296165,155.2288812813808
1329,620199519.3312682,146494422.399975,3951165.2855731016,4320000.0,148.47903087759823,156.426691723689
1330,638212797.5097603,147982322.6609436,3923384.2794646546,4320000.0,153.6884464208504,161.86917553577976
1331,564233735.192752,134248328.54389936,3939987.6652555754,4320000.0,135.56415349573044,142.7392061951282
1332,600493083.706134,140752860.55620876,3941028.668950526,4320000.0,144.2973657678597,151.94048315768143
1333,601288902.88723,141187644.12637562,3949863.1220283546,4320000.0,144.24508052001977,151.92620726522424
1334,595392421.7040619,140136349.30596322,3947902.51532034,4320000.0,142.70463778520235,150.26990844951618
1335,582545655.1366888,139879070.93466327,3927376.724927456,4320000.0,140.4316319332932,147.93070539909834
1336,583404576.5265195,137074037.70597702,3930358.3915839028,4320000.0,140.2432129943028,147.68358561462978
1337,555779770.8220026,131149954.22296247,3903172.8704802394,4320000.0,134.83003839021308,142.03874041042405
1338,578316682.5228039,135772230.34959415,3932981.3297015093,4320000.0,139.227819191044,146.71165985968443
1339,597043640.4108044,138263400.48510548,3909331.826852313,4320000.0,144.6260518461516,152.31801731507846
1340,614115410.332834,144157400.93290317,3940742.9159477893,4320000.0,147.65286037227827,155.482002689403
1341,576549860.0080746,137963303.12458822,3924044.00186343,4320000.0,138.81451342750603,146.2290516211325
1342,580952249.4662372,138247890.61426044,3931722.016250595,4320000.0,139.92441448454713,147.405219931228
1343,599646487.3163617,142339138.48766533,3924018.6426401883,4320000.0,144.53324274580402,152.17090697407374
1344,609011106.0536002,144106063.39182052,3919013.824452812,4320000.0,147.41679734827503,155.23444794753092
1345,621091863.4097575,145763444.96080986,3927949.139123405,4320000.0,149.62747415285492,157.71812841577562
1346,601984041.9435018,141867630.11577475,3906116.6620392352,4320000.0,145.9076390874683,153.6936012518806
1347,588951229.0527711,137061440.41016087,3947943.8090511514,4320000.0,141.08489658668452,148.72901888837936
1348,591016640.3162727,137405519.47107765,3904016.812033093,4320000.0,143.3439123660499,150.9371981188003
1349,574494568.8920662,134980362.40010238,3908387.1381219495,4320000.0,139.11321300953355,146.57142905730194
1350,611385664.3432101,147834378.99481237,3943302.0164818973,4320000.0,146.56931629392764,154.47808980022845
1351,596223799.5927846,138306253.9593504,3909463.934024476,4320000.0,144.178750647964,151.82388913739243
1352,611216587.834373,148378350.9283744,3931389.3196612755,4320000.0,147.10159386280884,155.04267911448449
1353,591299453.39565,141062218.26680425,3910765.940697334,4320000.0,142.73401301797384,150.29991635944452
1354,570023033.2907693,132790995.34797376,3932776.427751784,4320000.0,136.89696310575866,144.1969669045221
1355,602217271.2156032,143575803.06260878,3935535.841491337,4320000.0,144.6773765335201,152.36571329268045
1356,593262741.987227,142049590.92659476,3926564.474089561,4320000.0,143.04191611750676,150.59088028972013
1357,591652234.285126,141104029.85646853,3919911.711731437,4320000.0,142.72509504167817,150.3354616367245
1358,600678684.5140712,143723672.22367856,3920049.3713449175,4320000.0,145.11312782103187,152.81013307657238
1359,599710170.057468,140572615.47599304,3931333.144198071,4320000.0,144.48437004669233,152.1953336544184
1360,571442743.1595361,138607976.03028083,3917881.6146131186,4320000.0,138.10818715480642,145.4036786000189
1361,589668588.8019783,139043868.3955375,3924058.841877665,4320000.0,142.37258398797613,150.07283654782566
1362,594704030.1288104,139509820.5637874,3933081.7920724335,4320000.0,143.1564680244427,150.83871333378957
1363,597829399.1083102,142487466.46553347,3935963.7761845775,4320000.0,143.86535323822955,151.55278570155645
1364,579579431.556999,137888143.47744682,3915335.902538024,4320000.0,140.06961575530207,147.59541590159185
1365,581707269.1310852,135813799.62839282,3936673.5585847427,4320000.0,139.73086296126797,147.14609651389162
1366,603560202.5100511,142601472.0676229,3933817.369101369,4320000.0,145.0820482313623,152.77855356009
1367,561533386.3184891,133235887.54773264,3921474.390530044,4320000.0,135.4505315085092,142.6203225650011
1368,620888517.19162,145537262.71053335,3941206.374326076,4320000.0,149.07705912712572,157.04984162694245
1369,598271634.8807924,143878778.73153263,3931088.096082382,4320000.0,144.07950368933587,151.8384670903439
1370,622367264.5819241,148168465.20459086,3954325.9825441227,4320000.0,149.20751067120608,157.17083415322213
1371,609408376.9753337,141328041.0359547,3923201.135450763,4320000.0,147.2756922301133,155.224520702788
1372,582340986.7533528,138362908.00008494,3910458.480908851,4320000.0,141.05419229482933,148.61275167686344
1373,604045751.7793653,144846009.576811,3932587.343851339,4320000.0,145.03983751198578,152.9182266476043
1374,592440191.1854349,143813028.01143658,3928105.5874411273,4320000.0,142.81974756159903,150.39996551186732
1375,618266736.5967221,147083362.30095705,3924361.067255813,4320000.0,149.219943357701,157.21904405937383
1376,580570039.9325525,132495049.39593044,3929094.423528396,4320000.0,139.8399229937745,147.35212066873177
1377,590818330.5226109,137274819.51322314,3938919.7458497304,4320000.0,141.87707419521092,149.55471319637357
1378,598329227.3275647,141780093.81226122,3932111.765532533,4320000.0,143.71581398911522,151.33437840936116
1379,583859375.6299528,141459455.2202151,3915330.1909363503,4320000.0,141.3342466266534,148.90613356266113
1380,565465257.152179,132565051.84542689,3918619.1839661314,4320000.0,136.425588887777,143.7608546893826
1381,597294229.1649104,140446193.53662923,3918390.9366676444,4320000.0,144.1383547463207,152.0689743774648
1382,587907836.0782369,141054925.0663454,3918264.7102388,4320000.0,141.91466942819403,149.47008990964738
1383,562877314.8226916,134502542.5924177,3923120.9805084057,4320000.0,135.52928364838297,142.73486263188295
1384,604574498.3265854,145536690.45482638,3933899.186493469,4320000.0,145.51300896645571,153.26837878123408
1385,551491316.1692747,129567680.37745774,3908321.3759770887,4320000.0,133.6384215754706,140.77568115460306
1386,598947254.9777992,139090204.56003422,3944803.780292503,4320000.0,143.7079689129014,151.30662453976342
1387,594937187.9419223,140813192.10587785,3931050.0900961007,4320000.0,143.43382192009776,151.0803133337202
1388,564951732.0048242,134607409.75745523,3930414.607296261,4320000.0,136.07377472889442,143.22165593227766
1389,585263228.4942938,137637157.4356399,3919330.51702221,4320000.0,141.11096656355974,148.6166433989211
