Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
May 30, 2019;May 31, 2019;48,009.25;30,201.25;100,655.25;152,006.25;68,752.25;670.75;94,280.25;0.00;12,224.50;17,720.00;2,937.75;9,654.00
May 31, 2019;Jun 1, 2019;48,004.00;30,766.75;41,308.25;75,613.25;57,891.50;629.75;94,396.25;0.00;8,216.50;18,508.25;3,906.75;2,208.00
Jun 1, 2019;Jun 2, 2019;47,602.75;31,567.50;41,905.75;53,912.25;91,267.50;622.50;94,091.25;0.00;11,000.25;17,934.50;3,464.75;9,522.00
Jun 2, 2019;Jun 3, 2019;46,079.75;32,781.00;34,984.00;62,268.00;95,396.00;601.00;94,006.00;0.00;11,789.75;15,854.75;2,048.25;8,879.00
Jun 3, 2019;Jun 4, 2019;46,080.00;34,331.75;33,614.25;63,855.00;79,318.00;544.00;94,271.75;0.00;25,863.50;22,458.00;4,354.25;7,771.00
Jun 4, 2019;Jun 5, 2019;46,284.50;29,124.25;34,800.50;54,546.00;87,415.00;514.25;93,802.25;0.00;23,713.00;22,613.75;3,732.25;7,921.25
Jun 5, 2019;Jun 6, 2019;45,506.50;32,807.25;45,051.75;75,417.00;87,582.00;517.75;93,315.75;0.00;23,987.25;23,663.50;4,643.75;8,044.00
Jun 6, 2019;Jun 7, 2019;45,992.50;33,081.25;50,826.75;123,515.00;53,716.25;618.00;93,726.75;0.00;25,875.50;23,718.50;4,582.25;7,719.25
Jun 7, 2019;Jun 8, 2019;46,204.50;29,924.75;38,000.75;76,644.25;95,435.75;609.00;94,745.00;0.00;24,695.50;18,912.50;4,748.00;7,988.00
Jun 8, 2019;Jun 9, 2019;45,394.75;25,639.50;88,318.75;221,634.00;68,184.75;642.00;58,779.75;0.00;8,527.50;10,805.50;2,864.75;2,124.00
Jun 9, 2019;Jun 10, 2019;46,026.50;30,007.25;47,424.00;79,550.50;86,616.50;616.25;61,289.75;0.00;8,800.75;16,175.50;3,466.00;1,587.00
Jun 10, 2019;Jun 11, 2019;45,818.50;29,570.00;65,654.00;84,006.00;57,599.25;609.50;63,506.50;0.00;10,096.75;17,444.75;2,397.50;2,264.00
Jun 11, 2019;Jun 12, 2019;45,862.25;27,758.00;47,901.75;39,758.25;58,533.50;629.00;63,813.25;0.00;22,743.25;17,479.50;3,980.50;2,718.00
Jun 12, 2019;Jun 13, 2019;46,118.00;20,521.50;18,028.75;57,296.75;47,164.75;643.00;63,744.25;0.00;32,136.00;31,081.00;4,300.50;10,289.50
Jun 13, 2019;Jun 14, 2019;46,388.25;19,675.25;58,343.00;102,570.50;88,213.75;637.25;63,891.00;0.00;22,787.50;19,950.50;2,480.75;2,145.00
Jun 14, 2019;Jun 15, 2019;46,361.00;25,929.25;31,153.25;61,359.00;81,748.75;578.25;63,533.75;0.00;21,922.00;20,319.25;4,377.50;2,053.00
Jun 15, 2019;Jun 16, 2019;45,896.25;26,582.25;32,270.50;99,969.50;70,334.00;560.50;61,908.75;0.00;15,378.50;23,233.75;1,519.25;9,592.00
Jun 16, 2019;Jun 17, 2019;46,038.75;26,887.75;24,267.50;22,885.50;51,182.50;571.75;63,392.50;0.00;11,635.25;22,193.00;2,649.75;1,992.00
Jun 17, 2019;Jun 18, 2019;46,203.00;30,291.00;31,845.75;26,695.00;89,789.50;557.50;63,518.50;0.00;32,042.75;32,388.75;2,691.00;9,596.00
Jun 18, 2019;Jun 19, 2019;45,585.25;33,064.25;3,768.75;43,930.00;90,092.00;581.25;63,338.50;0.00;37,512.25;32,847.75;3,550.50;10,213.75
Jun 19, 2019;Jun 20, 2019;44,971.00;33,322.00;16,330.25;42,214.25;86,016.00;559.25;62,932.50;0.00;30,603.50;35,576.75;4,426.25;10,340.25
Jun 20, 2019;Jun 21, 2019;45,516.50;30,394.50;10,772.25;56,498.00;60,082.50;580.75;63,231.50;0.00;18,832.50;34,860.50;1,965.75;10,609.00
Jun 21, 2019;Jun 22, 2019;45,924.00;31,796.00;15,408.25;31,504.00;75,665.00;575.25;63,611.75;0.00;22,416.25;32,690.50;2,120.50;10,609.00
Jun 22, 2019;Jun 23, 2019;45,760.00;29,640.75;6,171.50;53,958.75;70,642.25;609.25;63,318.25;0.00;20,103.00;20,434.50;1,920.00;10,070.00
Jun 23, 2019;Jun 24, 2019;45,230.25;31,254.00;57,099.25;88,434.00;78,193.75;575.00;60,950.75;0.00;16,885.75;21,680.25;1,637.25;9,587.00
Jun 24, 2019;Jun 25, 2019;44,780.25;35,192.00;101,581.00;113,836.00;97,607.00;497.25;62,392.25;0.00;23,121.00;27,625.50;3,979.00;9,741.00
Jun 25, 2019;Jun 26, 2019;43,347.75;34,925.50;41,588.50;68,969.75;93,807.50;425.75;61,679.25;0.00;34,184.75;31,704.00;5,775.00;10,081.00
Jun 26, 2019;Jun 27, 2019;42,690.00;35,201.25;65,873.75;84,013.25;91,358.25;408.50;58,169.75;0.00;24,494.75;33,088.50;2,219.50;10,076.00
Jun 27, 2019;Jun 28, 2019;43,823.00;32,580.00;67,572.25;109,892.50;79,531.00;408.75;61,926.75;0.00;18,854.00;31,030.00;2,082.00;10,240.00
Jun 28, 2019;Jun 29, 2019;45,137.00;32,997.00;11,503.25;28,647.50;97,859.00;484.50;62,656.00;0.00;14,068.75;33,769.50;4,430.00;10,240.00
Jun 29, 2019;Jun 30, 2019;44,658.25;30,573.50;4,128.00;17,138.50;99,750.00;474.75;62,162.50;0.00;19,358.25;18,034.25;3,442.75;8,232.25
Jun 30, 2019;Jul 1, 2019;42,972.50;32,310.00;68,746.75;118,216.00;95,376.75;415.50;59,324.25;0.00;12,037.75;14,972.25;2,117.50;7,920.00
Jul 1, 2019;Jul 2, 2019;43,111.00;34,315.25;81,872.50;144,802.00;69,965.50;410.75;60,222.25;0.00;16,248.25;28,934.25;3,090.00;8,346.75
Jul 2, 2019;Jul 3, 2019;43,763.75;33,172.75;71,013.50;134,184.00;83,458.75;457.25;59,625.50;0.00;21,902.25;31,219.25;1,846.75;7,201.00
Jul 3, 2019;Jul 4, 2019;44,307.25;33,222.50;61,327.00;88,531.50;87,868.50;465.50;62,248.00;0.00;17,521.25;35,077.00;2,728.50;7,438.00
Jul 4, 2019;Jul 5, 2019;44,300.25;36,093.50;79,204.25;100,643.00;91,224.00;506.50;60,365.00;0.00;17,090.25;29,313.25;3,165.75;7,226.00
Jul 5, 2019;Jul 6, 2019;44,775.50;36,069.00;52,096.50;98,572.50;70,392.25;503.25;61,846.75;0.00;20,468.50;23,354.25;3,533.75;8,511.00
Jul 6, 2019;Jul 7, 2019;44,291.25;35,100.75;79,011.75;122,308.50;71,376.50;454.25;61,622.25;0.00;15,105.50;11,692.75;984.75;9,675.00
Jul 7, 2019;Jul 8, 2019;43,998.75;33,179.00;81,351.75;125,378.00;51,325.25;517.00;61,788.75;0.00;17,294.00;10,260.50;2,303.00;9,491.00
Jul 8, 2019;Jul 9, 2019;44,636.25;34,911.00;46,955.75;76,871.25;67,702.00;554.00;62,327.00;0.00;11,596.00;17,837.50;3,065.75;2,616.00
Jul 9, 2019;Jul 10, 2019;44,674.50;35,816.75;51,964.75;78,274.25;66,174.25;549.00;72,125.25;0.00;10,617.75;19,339.00;3,104.75;2,832.00
Jul 10, 2019;Jul 11, 2019;45,252.50;34,359.00;18,317.50;25,885.50;89,027.25;553.75;91,669.00;0.00;24,637.75;34,729.25;2,632.50;8,398.00
Jul 11, 2019;Jul 12, 2019;45,312.25;38,272.25;7,058.50;15,143.50;41,097.00;570.50;92,937.25;0.00;25,457.25;35,126.50;5,212.75;8,328.75
Jul 12, 2019;Jul 13, 2019;45,524.50;35,258.50;8,494.75;30,197.50;57,491.25;581.75;81,903.00;0.00;19,889.00;32,965.25;3,274.00;10,348.00
Jul 13, 2019;Jul 14, 2019;45,576.00;31,495.50;38,958.75;71,600.25;42,178.75;610.00;62,133.75;0.00;12,016.00;17,966.50;732.25;9,923.00
Jul 14, 2019;Jul 15, 2019;45,378.75;32,841.00;43,454.00;37,144.50;49,400.00;593.50;62,518.00;0.00;12,323.00;13,537.75;878.25;2,018.00
Jul 15, 2019;Jul 16, 2019;45,600.25;33,497.25;46,384.75;80,629.75;63,797.50;598.50;59,429.25;0.00;14,545.25;29,129.50;3,219.75;10,636.50
Jul 16, 2019;Jul 17, 2019;45,860.50;30,680.00;43,703.75;84,169.50;78,972.50;523.50;58,733.00;0.00;14,047.75;31,308.75;1,823.50;10,589.50
Jul 17, 2019;Jul 18, 2019;45,799.00;31,835.75;1,431.50;10,241.50;79,349.25;548.50;61,335.00;0.00;9,365.00;21,136.25;3,641.00;2,311.00
Jul 18, 2019;Jul 19, 2019;45,427.50;31,241.75;21,486.25;16,099.25;81,835.00;601.00;62,008.50;0.00;16,560.25;36,339.75;2,427.25;9,991.00
Jul 19, 2019;Jul 20, 2019;45,291.75;32,148.75;7,537.25;24,143.75;59,785.75;598.75;61,322.00;0.00;17,721.50;36,513.00;3,071.75;10,416.25
Jul 20, 2019;Jul 21, 2019;44,546.25;28,572.50;61,707.25;83,080.50;76,003.75;561.50;61,061.00;0.00;12,001.25;18,515.00;1,179.50;10,450.00
Jul 21, 2019;Jul 22, 2019;44,321.00;29,014.75;52,606.75;108,411.25;66,744.50;547.75;61,082.50;0.00;12,075.75;16,107.25;1,793.75;10,450.00
Jul 22, 2019;Jul 23, 2019;44,438.50;27,215.00;70,902.00;49,273.75;73,881.25;510.00;61,939.00;0.00;15,908.25;22,969.00;3,072.75;2,832.00
Jul 23, 2019;Jul 24, 2019;43,712.00;32,406.50;8,288.25;18,295.25;93,511.00;496.50;61,715.25;0.00;32,146.00;24,553.00;3,459.50;1,776.00
Jul 24, 2019;Jul 25, 2019;42,418.25;32,545.25;43,784.25;54,824.25;91,499.00;463.25;61,267.75;0.00;35,842.00;20,360.75;3,006.25;1,947.00
Jul 25, 2019;Jul 26, 2019;41,601.75;32,842.75;26,764.00;67,741.75;87,293.75;423.75;61,005.50;0.00;49,614.50;34,924.00;2,704.00;8,691.00
Jul 26, 2019;Jul 27, 2019;42,014.00;31,728.50;84,985.75;133,500.25;85,698.00;437.50;58,212.00;0.00;25,763.25;31,993.25;1,307.25;8,568.00
Jul 27, 2019;Jul 28, 2019;41,857.25;29,909.50;95,269.25;151,327.75;62,345.50;511.00;62,973.00;0.00;10,627.25;30,022.50;1,920.50;10,408.00
Jul 28, 2019;Jul 29, 2019;42,615.75;29,183.00;57,016.50;69,538.25;52,572.75;558.50;88,611.00;0.00;10,607.75;17,375.00;1,299.50;9,530.00
Jul 29, 2019;Jul 30, 2019;42,741.75;29,868.50;8,240.75;41,296.75;34,545.75;591.00;94,038.25;0.00;33,130.00;29,787.75;2,857.00;9,347.00
Jul 30, 2019;Jul 31, 2019;42,573.00;32,332.75;5,768.25;18,036.25;65,552.50;566.00;94,141.50;0.00;30,195.75;35,050.00;1,716.50;9,105.00
Jul 31, 2019;Aug 1, 2019;43,050.00;32,408.25;22,243.00;52,187.00;49,313.50;616.50;93,556.00;0.00;40,361.75;34,420.25;628.50;8,633.00
Aug 1, 2019;Aug 2, 2019;43,913.25;33,128.50;18,826.00;18,101.75;72,598.50;601.25;94,497.00;0.00;28,214.50;36,346.25;2,630.50;8,970.00
Aug 2, 2019;Aug 3, 2019;43,961.50;33,424.75;14,940.00;13,806.75;61,984.25;598.00;94,529.00;0.00;22,461.00;36,071.25;2,526.00;9,505.00
Aug 3, 2019;Aug 4, 2019;44,241.75;30,728.50;20,441.00;34,106.00;56,956.75;610.25;94,505.25;0.00;18,226.75;17,852.75;980.50;9,459.00
Aug 4, 2019;Aug 5, 2019;44,323.00;29,069.00;7,969.75;15,353.50;75,517.75;600.50;93,690.75;0.00;17,607.00;9,574.75;1,846.00;1,393.00
Aug 5, 2019;Aug 6, 2019;44,114.75;30,099.25;16,294.25;29,541.25;51,469.50;576.25;94,471.25;0.00;37,653.00;29,762.75;2,719.75;9,618.00
Aug 6, 2019;Aug 7, 2019;43,960.25;30,383.75;27,314.25;53,241.75;61,575.25;563.75;94,042.25;0.00;30,703.00;33,667.75;2,364.00;9,688.00
Aug 7, 2019;Aug 8, 2019;43,653.50;31,020.50;49,178.75;71,538.25;40,500.25;591.00;93,668.25;0.00;31,851.75;33,307.50;1,062.00;9,599.00
Aug 8, 2019;Aug 9, 2019;44,190.00;32,536.25;64,291.50;127,257.75;70,134.25;566.00;90,929.75;0.00;14,396.25;20,070.00;3,035.25;1,628.25
Aug 9, 2019;Aug 10, 2019;44,355.75;35,142.25;48,271.50;58,491.00;65,028.00;484.25;93,686.00;0.00;28,347.50;33,924.50;3,654.50;9,579.00
Aug 10, 2019;Aug 11, 2019;43,350.75;31,541.25;94,492.00;209,082.50;40,805.50;555.00;76,629.00;0.00;9,764.75;14,493.00;2,520.50;9,793.00
Aug 11, 2019;Aug 12, 2019;43,909.75;29,646.25;110,126.25;141,582.00;79,835.50;546.25;81,246.75;0.00;7,845.25;14,303.25;2,373.50;9,760.00
Aug 12, 2019;Aug 13, 2019;44,337.50;31,305.00;80,479.00;93,585.00;43,374.50;584.50;94,204.75;0.00;30,120.00;36,782.50;3,013.50;9,903.00
Aug 13, 2019;Aug 14, 2019;43,709.50;32,722.25;25,668.25;78,171.50;54,180.75;607.50;90,674.50;0.00;26,382.25;35,491.25;2,657.50;9,903.00
Aug 14, 2019;Aug 15, 2019;43,689.50;34,754.50;40,095.50;58,375.75;74,187.25;624.50;91,192.25;0.00;26,826.00;38,379.00;3,953.50;9,803.00
Aug 15, 2019;Aug 16, 2019;43,990.25;33,324.75;76,279.75;127,724.75;43,634.25;626.75;90,410.50;0.00;20,133.50;25,569.25;2,235.00;9,452.00
Aug 16, 2019;Aug 17, 2019;44,910.00;32,997.50;50,391.00;69,062.00;69,827.50;612.50;93,981.00;0.00;14,741.00;23,319.75;4,049.75;9,997.00
Aug 17, 2019;Aug 18, 2019;44,553.50;30,174.75;72,772.00;142,360.50;39,361.25;597.75;91,891.50;0.00;8,895.25;16,817.75;2,666.50;7,373.00
Aug 18, 2019;Aug 19, 2019;44,055.50;28,242.75;49,791.25;74,261.50;64,332.25;530.00;90,808.50;0.00;8,016.00;16,147.75;1,349.75;5,083.00
Aug 19, 2019;Aug 20, 2019;44,126.50;28,037.00;82,226.00;116,632.75;54,909.25;560.25;89,511.25;0.00;18,723.25;25,614.00;3,187.50;5,665.00
Aug 20, 2019;Aug 21, 2019;44,275.50;32,417.25;45,066.50;58,189.75;38,154.50;605.75;93,381.50;0.00;25,479.75;24,643.50;3,150.00;2,969.75
Aug 21, 2019;Aug 22, 2019;44,540.00;33,270.00;20,336.00;24,633.25;69,786.75;580.25;94,857.50;0.00;27,276.00;20,088.00;3,334.25;2,924.00
Aug 22, 2019;Aug 23, 2019;44,436.50;35,769.25;55,333.50;47,468.75;78,675.00;641.25;92,254.00;0.00;22,584.75;18,308.00;2,876.50;2,360.00
Aug 23, 2019;Aug 24, 2019;44,900.50;35,657.50;23,092.25;25,741.75;74,570.50;687.00;90,365.00;0.00;24,070.25;19,653.25;2,903.50;3,012.00
Aug 24, 2019;Aug 25, 2019;44,469.75;32,336.25;34,366.75;59,571.00;78,318.00;652.25;92,514.75;0.00;15,126.50;11,001.50;1,419.50;3,030.00
Aug 25, 2019;Aug 26, 2019;43,562.50;31,923.50;20,253.50;43,182.25;73,122.00;650.50;92,687.00;0.00;12,836.25;10,251.50;1,804.00;3,048.00
Aug 26, 2019;Aug 27, 2019;43,368.75;36,811.00;2,778.50;28,511.00;73,445.25;641.25;93,189.50;0.00;35,447.00;22,609.75;4,895.00;3,056.00
Aug 27, 2019;Aug 28, 2019;43,205.25;38,432.25;17,491.50;34,668.25;72,680.00;634.00;93,153.25;0.00;46,020.50;37,465.75;4,610.25;5,354.50
Aug 28, 2019;Aug 29, 2019;43,454.25;35,283.00;9,766.25;33,095.50;65,100.00;627.75;93,835.75;0.00;47,384.25;34,756.25;2,924.25;5,426.75
Aug 29, 2019;Aug 30, 2019;44,042.50;33,951.00;15,789.25;41,124.00;50,237.75;655.25;94,147.75;0.00;46,764.25;36,226.50;3,767.75;5,797.50
Aug 30, 2019;Aug 31, 2019;43,634.50;32,076.75;34,527.75;13,641.75;70,759.75;648.00;92,155.50;0.00;44,720.25;35,679.75;2,736.00;6,000.00
Aug 31, 2019;Sep 1, 2019;43,641.00;29,409.00;22,809.25;41,571.00;77,152.50;640.00;92,805.25;0.00;20,067.25;13,769.00;1,904.00;2,832.00
Sep 1, 2019;Sep 2, 2019;43,284.25;25,968.00;48,535.50;76,309.75;53,617.00;637.50;90,521.75;0.00;14,367.25;12,274.25;1,121.25;2,832.00
Sep 2, 2019;Sep 3, 2019;43,585.00;29,366.75;56,708.25;68,205.75;53,410.50;714.00;92,736.75;0.00;31,667.75;27,976.75;3,153.00;2,832.00
Sep 3, 2019;Sep 4, 2019;43,912.75;32,177.50;92,670.50;120,097.00;68,324.50;663.00;94,096.75;0.00;22,891.00;33,488.25;3,133.00;6,180.00
Sep 4, 2019;Sep 5, 2019;44,338.50;30,953.50;75,722.00;116,857.00;71,703.00;703.00;95,220.25;0.00;18,129.75;34,778.00;3,002.50;6,180.00
Sep 5, 2019;Sep 6, 2019;43,931.00;27,331.25;81,301.00;169,709.50;40,726.75;704.25;92,866.25;0.00;16,163.00;29,316.75;2,790.75;5,910.00
Sep 6, 2019;Sep 7, 2019;45,224.00;29,805.75;88,906.75;126,919.00;46,135.75;758.00;95,023.00;0.00;16,510.50;28,785.25;3,746.50;5,910.00
Sep 7, 2019;Sep 8, 2019;45,679.25;29,613.25;34,196.75;35,247.25;35,315.25;756.00;93,724.25;0.00;14,439.50;20,136.00;1,987.25;5,910.00
Sep 8, 2019;Sep 9, 2019;45,214.50;30,710.75;15,787.50;6,868.50;30,360.00;726.50;94,971.25;0.00;19,618.50;17,675.00;2,432.00;5,903.25
Sep 9, 2019;Sep 10, 2019;44,793.25;36,938.00;4,753.50;27,980.50;25,894.25;733.25;95,818.75;0.00;48,686.75;32,294.50;3,218.50;4,704.00
Sep 10, 2019;Sep 11, 2019;44,711.00;33,171.50;37,918.00;93,288.50;62,641.50;759.50;92,108.00;0.00;23,661.00;23,390.75;2,449.75;1,560.00
Sep 11, 2019;Sep 12, 2019;44,639.25;31,539.50;69,282.50;144,318.75;60,386.50;723.50;93,571.00;0.00;20,499.00;20,024.75;1,754.00;2,900.00
Sep 12, 2019;Sep 13, 2019;44,852.00;32,509.25;72,506.00;90,474.75;51,426.00;697.25;95,365.25;0.00;30,176.50;31,951.00;2,591.75;4,633.00
Sep 13, 2019;Sep 14, 2019;45,456.00;31,849.75;64,348.75;111,138.25;52,523.75;686.50;93,089.75;0.00;17,293.50;33,536.25;2,454.50;5,433.00
Sep 14, 2019;Sep 15, 2019;46,028.75;29,098.50;29,433.75;26,693.75;65,143.00;696.50;94,067.00;0.00;14,988.75;21,181.50;2,392.75;5,640.00
Sep 15, 2019;Sep 16, 2019;45,614.25;24,610.50;84,580.25;150,930.25;65,210.00;663.50;85,017.75;0.00;12,107.50;17,302.00;1,055.75;5,235.00
Sep 16, 2019;Sep 17, 2019;46,183.00;29,210.50;42,748.50;54,129.00;42,405.75;654.00;95,560.50;0.00;50,618.50;30,681.00;3,510.50;5,136.00
Sep 17, 2019;Sep 18, 2019;45,588.25;26,567.75;76,974.00;200,786.00;45,517.75;688.00;92,388.50;0.00;21,253.50;20,753.00;1,777.25;2,201.00
Sep 18, 2019;Sep 19, 2019;46,402.00;23,148.25;93,863.25;136,035.75;68,361.00;755.00;93,601.25;0.00;28,400.75;32,655.50;1,111.25;4,488.00
Sep 19, 2019;Sep 20, 2019;46,983.00;22,188.50;27,892.25;59,537.75;67,670.00;732.75;94,752.25;0.00;52,176.75;36,687.75;1,340.25;4,875.00
Sep 20, 2019;Sep 21, 2019;47,247.50;22,257.50;9,589.75;26,395.75;64,883.50;732.75;95,615.75;0.00;49,348.25;36,501.25;2,186.75;5,568.00
Sep 21, 2019;Sep 22, 2019;47,563.75;20,069.75;16,570.50;46,822.75;72,621.00;688.75;95,650.50;0.00;19,759.75;20,057.25;1,752.00;5,514.00
Sep 22, 2019;Sep 23, 2019;46,627.25;18,148.00;44,828.75;90,253.75;57,604.50;717.50;94,901.50;0.00;18,622.25;17,024.00;2,298.75;5,460.00
Sep 23, 2019;Sep 24, 2019;45,974.25;19,612.00;24,919.25;58,705.00;17,945.25;712.50;94,401.75;0.00;29,018.75;31,238.50;5,749.75;5,568.00
Sep 24, 2019;Sep 25, 2019;46,089.25;26,535.50;45,988.00;28,799.75;41,946.00;674.00;92,706.75;0.00;33,708.25;35,852.75;3,614.50;8,297.50
Sep 25, 2019;Sep 26, 2019;46,991.75;25,330.50;21,443.00;41,437.00;32,563.25;625.00;94,829.75;0.00;34,631.00;31,033.25;3,672.50;8,040.00
Sep 26, 2019;Sep 27, 2019;46,884.50;24,526.00;66,714.00;77,802.00;24,637.50;641.75;94,785.75;0.00;26,924.75;35,287.00;2,697.75;8,161.75
Sep 27, 2019;Sep 28, 2019;47,243.00;21,744.50;71,310.50;124,548.75;31,285.50;626.75;95,420.00;0.00;18,660.75;33,570.50;3,080.50;8,237.00
Sep 28, 2019;Sep 29, 2019;47,358.50;19,235.25;103,334.25;231,786.75;36,883.50;648.75;88,057.00;0.00;10,292.75;19,587.50;2,381.50;4,490.00
Sep 29, 2019;Sep 30, 2019;47,270.00;18,498.50;73,332.50;220,428.25;43,508.75;535.50;76,038.50;0.00;9,149.00;14,175.25;3,479.25;5,110.00
Sep 30, 2019;Oct 1, 2019;46,808.00;17,164.75;90,377.25;257,382.75;36,657.75;539.25;82,064.75;0.00;23,979.50;26,603.00;3,625.25;5,947.00
Oct 1, 2019;Oct 2, 2019;48,521.75;19,821.50;33,586.25;107,200.00;34,202.00;517.50;95,464.50;0.00;29,814.50;35,326.50;3,577.25;6,858.00
Oct 2, 2019;Oct 3, 2019;48,161.75;19,779.50;100,261.50;140,165.00;28,503.50;590.25;93,947.75;0.00;23,091.00;39,361.50;2,862.00;6,860.25
Oct 3, 2019;Oct 4, 2019;48,648.75;22,580.75;21,820.00;81,525.75;27,437.00;652.75;95,958.75;0.00;21,249.25;39,002.50;4,721.50;6,615.00
Oct 4, 2019;Oct 5, 2019;48,934.00;21,705.00;52,901.25;89,339.00;18,695.75;609.00;96,832.50;0.00;37,802.75;38,663.25;2,019.75;6,839.00
Oct 5, 2019;Oct 6, 2019;48,723.25;22,760.25;53,497.75;98,165.75;26,184.00;531.25;96,510.00;0.00;16,868.50;28,636.50;2,294.00;6,428.00
Oct 6, 2019;Oct 7, 2019;48,577.00;24,350.00;107,482.50;124,153.00;25,450.25;582.75;95,541.75;0.00;14,694.75;23,752.00;1,327.75;6,428.00
Oct 7, 2019;Oct 8, 2019;48,933.25;27,166.00;70,631.00;64,861.00;30,250.75;573.50;96,291.00;0.00;67,620.50;38,579.00;4,258.50;6,388.00
Oct 8, 2019;Oct 9, 2019;48,938.25;26,174.25;99,408.00;166,736.50;17,047.50;551.50;91,843.00;0.00;26,605.50;37,377.50;3,234.00;9,356.00
Oct 9, 2019;Oct 10, 2019;49,324.75;25,176.75;96,150.75;180,713.50;15,911.25;549.75;90,798.50;0.00;23,024.00;37,840.75;2,990.25;9,338.75
Oct 10, 2019;Oct 11, 2019;49,339.75;27,006.00;104,090.00;216,732.75;27,473.25;535.25;85,663.50;0.00;20,817.25;34,251.50;4,014.50;9,288.00
Oct 11, 2019;Oct 12, 2019;49,152.50;24,230.00;104,560.00;290,920.25;35,475.50;541.00;78,805.00;0.00;23,236.25;31,486.50;2,987.00;9,292.00
Oct 12, 2019;Oct 13, 2019;49,284.00;21,451.75;102,059.25;161,208.75;45,305.75;534.25;84,092.25;0.00;12,594.75;23,991.50;3,678.75;9,882.00
Oct 13, 2019;Oct 14, 2019;48,720.75;20,870.75;61,672.75;131,346.75;44,365.75;530.50;90,757.50;0.00;12,170.25;20,592.00;2,042.25;9,346.00
Oct 14, 2019;Oct 15, 2019;49,077.25;21,992.00;62,988.75;107,236.25;48,658.75;542.25;94,350.75;0.00;35,111.75;38,083.00;5,081.50;8,791.00
Oct 15, 2019;Oct 16, 2019;49,224.75;24,536.25;61,348.25;66,081.25;39,120.75;549.75;93,394.75;0.00;36,993.25;41,828.50;5,437.25;8,801.00
Oct 16, 2019;Oct 17, 2019;49,302.75;22,600.50;41,995.50;106,998.50;35,142.75;603.00;96,355.75;0.00;15,680.25;41,314.50;2,458.25;7,503.00
Oct 17, 2019;Oct 18, 2019;49,279.75;22,673.00;44,632.25;95,923.25;35,212.50;625.25;96,433.00;0.00;41,644.00;42,013.00;4,235.25;6,108.00
Oct 18, 2019;Oct 19, 2019;49,658.50;20,202.75;91,091.75;179,037.00;31,769.25;628.00;92,801.00;0.00;16,056.00;37,798.50;2,246.00;7,687.00
Oct 19, 2019;Oct 20, 2019;49,889.25;17,303.50;107,461.75;155,570.50;19,780.00;649.75;93,885.00;0.00;9,308.00;31,396.00;1,973.75;7,832.00
Oct 20, 2019;Oct 21, 2019;49,440.00;18,869.25;30,869.25;43,255.25;26,728.75;611.75;95,781.25;0.00;22,364.25;28,176.00;3,094.75;7,948.00
Oct 21, 2019;Oct 22, 2019;49,560.00;23,806.50;31,047.00;57,570.25;22,295.75;618.75;96,061.50;0.00;53,217.75;39,671.50;6,296.75;8,264.00
Oct 22, 2019;Oct 23, 2019;49,653.00;23,193.50;43,832.00;64,372.75;22,092.00;710.75;96,640.50;0.00;57,646.25;38,435.00;3,764.75;8,933.75
Oct 23, 2019;Oct 24, 2019;50,042.50;25,377.75;24,211.75;52,369.50;20,047.00;709.00;95,084.25;0.00;55,869.00;40,198.50;4,393.00;10,002.50
Oct 24, 2019;Oct 25, 2019;49,771.50;22,692.00;52,411.50;90,960.25;21,449.50;711.25;96,287.00;0.00;36,995.00;39,344.00;4,467.75;9,675.50
Oct 25, 2019;Oct 26, 2019;50,190.00;18,308.50;103,802.50;185,622.25;27,600.25;724.25;93,234.50;0.00;13,433.50;33,290.00;2,126.25;9,324.50
Oct 26, 2019;Oct 27, 2019;48,357.50;18,762.50;87,364.00;263,160.75;33,682.75;740.50;87,958.75;0.00;10,385.75;19,154.00;2,442.50;9,400.00
Oct 27, 2019;Oct 28, 2019;51,375.75;17,529.00;91,760.25;226,768.75;30,639.25;732.75;86,739.50;0.00;8,944.25;14,521.75;2,851.00;2,075.00
Oct 28, 2019;Oct 29, 2019;50,067.25;18,388.25;62,128.00;80,803.25;25,331.00;736.75;96,415.25;78.00;46,670.25;32,857.50;3,018.50;9,342.00
Oct 29, 2019;Oct 30, 2019;50,502.75;21,850.50;14,561.50;41,105.00;21,048.00;761.00;97,551.00;204.00;72,050.25;34,886.25;4,728.75;9,292.00
Oct 30, 2019;Oct 31, 2019;50,645.25;22,081.75;4,161.00;42,137.00;32,074.25;804.00;98,187.50;235.00;64,233.25;31,583.25;2,897.75;9,109.00
Oct 31, 2019;Nov 1, 2019;51,161.25;22,420.25;23,909.75;64,068.25;40,933.50;816.00;97,987.50;337.00;54,086.50;31,971.50;1,591.50;9,104.00
Nov 1, 2019;Nov 2, 2019;51,215.25;20,833.50;72,815.75;128,997.25;9,879.50;758.00;97,836.25;391.00;14,967.25;26,199.75;2,542.25;9,221.00
