Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Nov 17, 2021;Nov 18, 2021;19,381.25;979.50;13,720.50;91,850.00;4,294.50;1,765.00;170,895.75;23,891.50;50,481.50;9,316.00;20,896.50
Nov 18, 2021;Nov 19, 2021;19,306.00;1,032.50;19,137.00;230,129.75;9,887.00;1,442.25;147,343.25;14,921.75;37,798.00;8,375.75;19,783.75
Nov 19, 2021;Nov 20, 2021;20,109.25;1,027.00;20,448.50;264,377.25;2,871.50;1,323.50;150,138.25;13,413.75;33,277.00;13,708.75;19,496.50
Nov 20, 2021;Nov 21, 2021;19,576.50;983.00;24,205.50;164,333.50;3,952.50;1,023.75;165,965.25;20,506.75;26,600.75;10,162.75;19,172.50
Nov 21, 2021;Nov 22, 2021;19,462.50;985.00;16,757.75;81,879.50;5,811.75;1,393.50;167,016.25;23,116.50;34,497.25;7,668.75;20,111.75
Nov 22, 2021;Nov 23, 2021;19,460.00;994.00;9,360.25;66,603.25;15,627.25;1,793.75;164,452.75;25,159.50;48,871.00;13,097.00;21,080.75
Nov 23, 2021;Nov 24, 2021;19,056.50;954.00;13,795.00;98,615.25;7,307.00;1,719.50;159,354.75;24,491.00;50,943.50;12,400.75;21,638.25
Nov 24, 2021;Nov 25, 2021;18,740.00;929.75;16,519.50;36,373.50;5,636.00;1,758.75;184,751.00;24,726.50;53,026.75;12,487.00;21,461.25
Nov 25, 2021;Nov 26, 2021;19,531.50;992.75;19,279.00;71,225.25;4,428.00;1,757.50;194,412.75;18,814.75;52,443.75;12,608.50;21,500.75
Nov 26, 2021;Nov 27, 2021;19,678.75;996.25;9,930.00;77,808.50;8,575.00;1,646.75;194,148.50;25,637.00;51,302.25;10,446.75;21,033.25
Nov 27, 2021;Nov 28, 2021;19,719.00;975.00;5,161.50;65,940.25;6,287.00;959.50;196,184.75;27,791.75;43,175.75;10,649.00;19,554.00
Nov 28, 2021;Nov 29, 2021;19,895.25;981.75;1,216.50;27,613.50;10,249.00;956.25;197,421.50;27,858.25;39,764.50;9,330.50;19,682.50
Nov 29, 2021;Nov 30, 2021;19,433.25;990.50;9,078.00;60,316.25;4,782.25;945.75;195,586.00;26,894.00;41,657.00;14,310.75;19,246.50
Nov 30, 2021;Dec 1, 2021;19,669.25;994.00;17,955.50;275,823.50;2,624.75;798.75;153,479.50;11,073.00;35,561.00;12,328.50;19,036.00
Dec 1, 2021;Dec 2, 2021;19,323.25;956.75;14,226.50;283,346.75;2,813.25;657.50;136,121.50;14,245.00;34,933.00;5,090.00;18,269.75
Dec 2, 2021;Dec 3, 2021;18,952.00;951.00;20,395.50;203,774.75;12,596.25;1,094.50;171,503.00;23,543.75;42,328.00;15,621.00;19,272.50
Dec 3, 2021;Dec 4, 2021;19,101.00;974.00;22,837.50;239,215.00;13,689.00;1,079.50;174,882.25;12,869.00;41,200.00;7,799.75;19,226.50
Dec 4, 2021;Dec 5, 2021;18,661.00;981.50;11,316.50;77,611.00;4,567.00;1,105.75;185,962.25;12,674.25;44,961.00;14,093.50;19,461.25
Dec 5, 2021;Dec 6, 2021;19,695.25;989.50;20,133.75;45,991.25;6,100.00;1,537.75;185,363.00;21,587.25;43,186.50;7,493.25;20,837.25
Dec 6, 2021;Dec 7, 2021;18,695.75;989.75;12,543.25;26,073.50;2,857.50;1,898.25;191,278.25;27,235.75;52,314.00;13,429.00;21,830.75
Dec 7, 2021;Dec 8, 2021;19,788.50;1,002.50;13,083.25;92,904.00;6,088.25;1,749.50;185,740.50;26,837.50;51,733.25;11,142.50;21,194.50
Dec 8, 2021;Dec 9, 2021;19,722.75;1,003.25;20,208.75;161,376.75;3,695.25;1,596.00;171,869.75;22,021.00;50,667.00;8,664.25;20,805.75
Dec 9, 2021;Dec 10, 2021;19,504.75;1,001.50;4,483.00;22,718.50;1,492.25;1,864.50;195,052.75;25,662.25;59,804.50;14,876.50;21,547.00
Dec 10, 2021;Dec 11, 2021;19,465.75;1,005.75;977.50;13,652.25;4,355.75;1,827.50;190,453.50;25,497.25;54,398.25;12,366.25;21,133.75
Dec 11, 2021;Dec 12, 2021;19,424.75;990.75;6,890.25;35,651.75;4,837.25;1,827.00;182,369.50;23,592.50;44,368.25;7,089.00;21,193.50
Dec 12, 2021;Dec 13, 2021;19,231.25;1,000.25;6,462.50;112,106.00;3,059.50;1,541.25;178,199.25;21,567.75;36,660.00;8,048.25;20,438.25
Dec 13, 2021;Dec 14, 2021;19,355.25;994.75;4,913.50;54,215.25;2,992.00;1,776.25;168,353.50;25,437.75;43,004.25;13,403.75;21,260.50
Dec 14, 2021;Dec 15, 2021;19,180.25;949.00;12,980.00;65,927.50;2,389.25;1,751.00;161,792.00;25,388.00;45,087.25;13,992.00;21,538.25
Dec 15, 2021;Dec 16, 2021;19,550.00;956.00;21,721.75;99,672.75;4,030.50;1,779.75;161,649.75;25,469.50;45,384.75;10,470.00;20,958.75
Dec 16, 2021;Dec 17, 2021;19,871.00;980.75;22,391.00;116,492.00;4,919.00;1,732.25;164,897.50;25,261.25;44,899.00;13,512.75;20,818.50
Dec 17, 2021;Dec 18, 2021;19,590.50;980.50;9,689.25;74,290.50;4,151.25;1,813.25;171,678.50;24,218.75;45,728.75;13,069.25;21,299.75
Dec 18, 2021;Dec 19, 2021;19,330.75;965.00;14,503.25;105,381.00;2,667.25;1,794.75;165,888.50;21,759.50;51,183.00;5,971.25;21,046.75
Dec 19, 2021;Dec 20, 2021;19,418.75;955.50;23,303.50;250,298.75;2,335.00;1,556.75;147,974.50;15,072.00;39,437.00;2,346.50;20,365.50
Dec 20, 2021;Dec 21, 2021;19,270.00;975.75;10,763.00;89,164.50;15,809.50;1,735.25;191,956.75;24,487.75;51,629.00;11,669.25;20,982.00
Dec 21, 2021;Dec 22, 2021;19,277.25;990.75;429.00;6,109.50;7,419.75;1,890.00;193,515.00;28,985.25;56,427.25;13,484.50;21,504.50
Dec 22, 2021;Dec 23, 2021;18,524.00;925.75;7,356.25;26,177.25;12,797.00;1,894.75;195,598.25;27,905.50;54,434.25;11,510.75;21,594.25
Dec 23, 2021;Dec 24, 2021;19,055.00;942.25;3,115.00;99,742.75;3,345.75;1,767.00;189,456.00;28,899.00;45,941.00;7,372.75;21,036.75
Dec 24, 2021;Dec 25, 2021;18,498.75;944.50;12,536.00;170,018.75;2,441.50;939.75;165,427.50;24,366.00;26,602.50;4,529.25;18,947.50
Dec 25, 2021;Dec 26, 2021;19,252.00;944.50;9,822.75;32,440.00;7,366.25;961.75;173,481.75;30,945.25;27,452.75;14,325.00;19,020.00
Dec 26, 2021;Dec 27, 2021;19,444.75;950.50;3,937.50;69,792.75;8,771.00;874.00;182,020.75;31,037.25;27,506.50;7,357.25;18,815.75
Dec 27, 2021;Dec 28, 2021;19,161.75;932.00;21,042.50;129,956.50;3,489.75;1,135.00;169,763.75;27,221.50;31,620.00;12,539.75;19,287.50
Dec 28, 2021;Dec 29, 2021;19,114.75;948.75;19,514.50;145,347.75;4,922.25;919.50;158,113.75;22,235.25;24,305.75;11,109.00;18,828.25
Dec 29, 2021;Dec 30, 2021;19,066.25;930.00;1,210.50;59,200.25;3,181.75;1,314.00;169,612.75;29,151.50;32,258.25;13,976.50;19,519.25
Dec 30, 2021;Dec 31, 2021;18,791.25;910.25;17,799.25;208,024.00;3,035.75;732.00;86,041.00;14,458.75;20,621.50;8,987.25;18,247.75
Dec 31, 2021;Jan 1, 2022;18,943.25;935.00;22,971.00;253,699.50;6,113.00;552.00;61,610.50;13,265.25;13,871.50;11,047.25;17,822.00
Jan 1, 2022;Jan 2, 2022;19,065.50;929.25;8,560.00;150,450.00;3,688.75;552.00;83,475.50;13,516.00;21,286.75;11,936.00;18,079.50
Jan 2, 2022;Jan 3, 2022;19,548.25;939.00;21,715.00;228,276.00;3,119.25;552.00;58,311.25;13,505.50;22,450.75;5,991.25;18,198.50
Jan 3, 2022;Jan 4, 2022;19,249.75;920.00;22,623.50;252,013.25;8,489.25;620.25;111,749.00;16,285.75;27,690.75;7,300.75;17,213.50
Jan 4, 2022;Jan 5, 2022;19,375.50;973.75;19,362.75;107,875.75;2,631.00;1,573.50;173,185.00;28,981.00;41,056.50;14,292.75;18,985.25
Jan 5, 2022;Jan 6, 2022;18,686.00;971.00;22,785.50;241,435.00;8,426.50;1,122.00;151,861.00;18,931.25;34,335.75;4,711.25;17,359.00
Jan 6, 2022;Jan 7, 2022;19,151.75;981.00;14,327.50;132,056.75;18,289.00;1,834.25;160,222.75;28,655.25;46,588.75;14,311.00;20,054.25
Jan 7, 2022;Jan 8, 2022;19,239.75;991.50;16,368.50;169,115.00;5,322.25;1,712.50;178,309.75;31,399.00;42,923.00;12,340.50;20,261.25
Jan 8, 2022;Jan 9, 2022;18,432.00;933.00;15,850.50;118,537.50;7,065.75;1,726.25;183,989.75;31,331.00;39,260.50;6,127.25;21,024.50
Jan 9, 2022;Jan 10, 2022;18,242.75;917.75;18,232.50;152,167.25;4,797.25;1,459.00;167,983.75;28,573.75;37,106.00;3,421.50;20,482.50
Jan 10, 2022;Jan 11, 2022;18,138.25;912.00;12,908.75;24,742.50;3,998.00;1,749.75;195,820.50;32,095.50;50,747.50;14,944.00;18,186.75
Jan 11, 2022;Jan 12, 2022;18,013.00;919.00;8,670.50;14,069.25;7,558.50;1,762.50;194,744.25;30,615.25;52,041.50;9,150.50;11,435.75
Jan 12, 2022;Jan 13, 2022;18,489.00;922.00;11,905.50;55,916.00;7,859.50;1,893.25;193,180.00;30,553.50;51,979.75;12,550.00;11,324.00
Jan 13, 2022;Jan 14, 2022;18,841.00;947.50;24,531.50;208,835.00;8,084.00;1,888.75;166,943.25;27,129.00;50,164.75;8,790.25;11,489.25
Jan 14, 2022;Jan 15, 2022;19,391.75;1,032.00;21,078.50;201,262.75;5,592.25;1,765.25;162,462.00;29,318.00;49,985.50;9,650.00;16,516.25
Jan 15, 2022;Jan 16, 2022;20,434.25;1,080.50;4,784.75;31,457.50;7,618.75;1,899.25;167,293.25;32,176.00;53,677.00;6,323.25;21,596.75
Jan 16, 2022;Jan 17, 2022;20,394.50;1,072.50;17,639.25;168,147.75;5,310.50;1,891.25;139,370.25;30,387.25;47,460.00;1,730.25;21,071.50
Jan 17, 2022;Jan 18, 2022;20,379.00;1,083.25;21,850.25;268,640.00;6,255.00;1,686.50;139,763.25;27,532.00;47,533.25;4,653.50;20,529.25
Jan 18, 2022;Jan 19, 2022;19,977.25;1,060.00;11,432.25;69,957.75;7,920.00;1,900.75;187,397.75;32,605.75;51,419.50;13,973.75;21,197.00
Jan 19, 2022;Jan 20, 2022;19,558.25;1,060.25;23,608.50;171,720.00;14,429.00;1,721.50;166,395.75;28,501.25;48,384.00;4,157.25;20,039.50
Jan 20, 2022;Jan 21, 2022;19,485.75;1,017.50;24,114.00;301,795.75;14,015.25;1,619.50;136,936.75;17,484.00;46,868.50;7,712.75;17,206.25
Jan 21, 2022;Jan 22, 2022;19,182.00;1,016.25;22,408.75;223,306.75;17,777.50;1,834.75;162,833.50;26,919.25;53,036.25;12,520.50;20,458.50
Jan 22, 2022;Jan 23, 2022;19,614.00;1,015.50;3,026.75;92,081.25;10,755.75;1,817.25;174,104.25;29,745.50;50,527.50;7,659.25;20,511.25
Jan 23, 2022;Jan 24, 2022;19,600.25;1,031.75;6,083.75;50,713.00;5,591.50;1,826.75;187,798.00;30,414.50;48,726.25;5,807.75;20,530.50
Jan 24, 2022;Jan 25, 2022;20,105.00;1,043.25;15,287.25;22,186.50;4,771.25;1,821.00;190,882.00;32,135.75;53,259.50;11,913.25;21,250.75
Jan 25, 2022;Jan 26, 2022;20,366.25;1,044.00;14,935.25;53,088.00;4,573.25;1,879.75;194,348.25;31,876.00;46,873.75;12,688.75;21,258.25
Jan 26, 2022;Jan 27, 2022;19,869.50;1,026.50;17,819.25;146,713.50;3,216.50;1,879.25;175,899.00;29,953.25;52,659.00;7,784.00;17,378.50
Jan 27, 2022;Jan 28, 2022;20,256.00;1,027.00;12,726.50;318,365.00;4,145.25;1,686.50;124,760.50;20,074.50;48,750.75;8,897.50;16,549.75
Jan 28, 2022;Jan 29, 2022;20,494.75;1,096.75;15,685.00;258,268.00;17,044.00;1,638.75;139,147.75;21,586.75;53,036.25;14,626.25;19,310.00
Jan 29, 2022;Jan 30, 2022;20,270.25;1,084.75;13,379.25;303,639.25;3,415.50;835.75;87,476.75;13,269.00;50,527.50;5,770.00;17,284.50
Jan 30, 2022;Jan 31, 2022;20,165.50;1,088.25;9,753.00;298,748.25;11,998.25;984.50;82,114.75;13,608.75;48,726.25;4,945.50;17,498.75
Jan 31, 2022;Feb 1, 2022;19,987.25;1,101.25;2,258.50;71,866.00;6,420.75;1,661.25;165,832.75;17,835.25;53,286.25;14,456.50;19,913.00
Feb 1, 2022;Feb 2, 2022;20,259.25;1,088.75;14,366.75;259,968.25;6,031.00;1,393.75;122,818.75;15,601.75;40,264.00;6,600.00;19,295.00
Feb 2, 2022;Feb 3, 2022;20,352.00;1,099.00;8,872.25;292,416.75;12,555.00;1,148.75;119,559.50;17,956.25;38,790.00;6,283.50;18,156.50
Feb 3, 2022;Feb 4, 2022;20,720.75;1,093.00;12,836.25;116,948.75;7,225.75;1,850.50;166,917.75;28,176.25;47,965.00;12,762.25;20,665.25
Feb 4, 2022;Feb 5, 2022;20,617.50;1,096.25;19,100.50;209,688.25;9,942.25;1,564.25;124,847.75;19,756.75;42,046.25;7,552.25;19,933.75
Feb 5, 2022;Feb 6, 2022;20,970.00;1,082.50;21,307.00;302,815.75;18,826.25;776.50;58,716.50;8,980.50;29,174.50;10,767.00;17,985.00
Feb 6, 2022;Feb 7, 2022;20,999.00;1,067.75;19,910.75;332,993.50;7,420.50;562.25;55,282.25;8,328.50;27,066.50;10,910.00;17,412.75
Feb 7, 2022;Feb 8, 2022;21,290.75;1,116.75;17,318.00;306,845.75;18,574.25;1,375.25;76,149.25;14,193.25;42,312.50;10,180.75;19,206.25
Feb 8, 2022;Feb 9, 2022;20,879.25;1,086.00;22,470.25;267,182.75;7,186.75;1,480.00;107,089.75;19,183.25;40,349.75;6,598.50;19,381.25
Feb 9, 2022;Feb 10, 2022;20,951.25;1,062.75;21,633.50;205,314.50;6,868.75;1,508.25;129,764.75;22,116.25;41,005.50;11,865.75;19,733.00
Feb 10, 2022;Feb 11, 2022;21,328.00;1,064.50;16,537.75;93,770.75;15,016.00;1,734.25;128,937.00;26,733.00;45,999.00;11,616.25;20,398.75
Feb 11, 2022;Feb 12, 2022;21,519.25;1,086.00;13,591.25;116,306.00;14,241.25;1,789.50;172,760.25;23,981.50;45,110.25;10,214.75;20,173.50
Feb 12, 2022;Feb 13, 2022;21,476.50;1,073.00;14,774.00;89,196.75;39,537.25;1,443.00;166,091.75;19,858.50;40,335.25;6,354.25;19,174.50
Feb 13, 2022;Feb 14, 2022;20,338.00;1,079.75;20,938.50;198,905.75;40,795.00;789.75;90,840.75;11,544.00;29,449.00;5,573.50;17,860.75
Feb 14, 2022;Feb 15, 2022;21,063.25;1,108.50;22,068.50;223,975.25;36,128.50;1,173.00;105,829.25;14,275.50;35,459.00;10,819.25;18,910.50
Feb 15, 2022;Feb 16, 2022;21,497.00;1,128.25;20,108.50;168,941.25;20,267.75;1,596.50;157,468.00;21,341.00;42,568.75;12,532.75;19,090.75
Feb 16, 2022;Feb 17, 2022;20,989.50;1,118.00;21,877.50;330,234.75;8,433.50;867.25;101,022.50;11,309.25;31,381.25;10,875.75;16,749.25
Feb 17, 2022;Feb 18, 2022;20,392.75;1,078.50;18,507.00;337,148.25;20,656.75;850.00;58,151.25;11,416.75;32,238.00;9,577.25;16,197.25
Feb 18, 2022;Feb 19, 2022;20,403.00;1,093.25;16,980.50;265,511.25;9,737.50;1,297.50;87,006.00;15,281.50;39,055.75;13,297.50;17,512.00
Feb 19, 2022;Feb 20, 2022;20,139.50;1,089.50;15,877.00;283,905.25;22,585.25;736.00;62,297.00;12,059.25;25,758.25;11,634.00;17,064.25
Feb 20, 2022;Feb 21, 2022;20,914.75;1,094.00;18,156.50;273,777.50;10,522.50;631.75;64,361.75;13,102.25;23,234.00;5,385.00;17,148.50
Feb 21, 2022;Feb 22, 2022;21,096.50;1,139.75;20,287.50;324,378.00;21,208.00;1,116.75;66,993.75;14,248.50;32,487.25;13,228.50;18,557.75
Feb 22, 2022;Feb 23, 2022;21,092.00;1,145.75;17,615.50;262,082.75;24,004.50;1,246.50;118,739.75;20,927.25;34,627.25;11,699.00;18,223.50
Feb 23, 2022;Feb 24, 2022;21,558.00;1,151.75;13,925.50;227,596.00;37,968.25;1,293.50;118,747.25;22,788.00;41,089.75;14,970.75;15,394.25
Feb 24, 2022;Feb 25, 2022;21,604.75;1,113.75;19,983.50;242,931.25;18,579.50;1,252.75;140,189.00;20,643.00;37,425.50;8,931.25;19,254.25
Feb 25, 2022;Feb 26, 2022;21,380.00;1,114.00;17,610.50;260,530.00;27,515.25;1,134.75;139,497.50;15,915.50;33,186.75;9,631.50;19,143.00
Feb 26, 2022;Feb 27, 2022;21,714.75;1,152.25;3,092.00;75,452.50;28,303.25;1,573.00;176,023.25;28,494.75;38,317.25;12,903.50;20,356.00
Feb 27, 2022;Feb 28, 2022;20,977.00;1,144.50;1,385.25;34,494.25;40,004.25;883.50;174,129.50;27,064.25;24,131.75;5,587.50;19,015.25
Feb 28, 2022;Mar 1, 2022;21,418.75;1,161.00;3,271.75;52,237.00;41,658.00;1,239.75;182,046.25;30,546.75;32,563.50;12,503.25;19,788.25
Mar 1, 2022;Mar 2, 2022;21,183.75;1,162.00;8,490.25;74,708.25;54,260.00;1,569.25;172,652.00;31,754.50;45,964.75;7,670.75;20,842.25
Mar 2, 2022;Mar 3, 2022;21,153.25;1,134.50;478.25;4,099.75;46,293.50;1,748.50;181,990.25;31,358.00;42,061.25;9,625.50;21,288.75
Mar 3, 2022;Mar 4, 2022;21,211.25;1,123.00;2,085.50;19,508.50;40,819.75;1,728.00;179,786.75;31,723.75;48,669.25;9,745.50;21,145.75
Mar 4, 2022;Mar 5, 2022;21,612.25;1,143.25;3,989.00;20,258.25;21,261.25;1,713.00;181,878.50;31,617.00;47,687.75;8,562.50;21,543.25
Mar 5, 2022;Mar 6, 2022;21,773.75;1,128.75;1,285.25;19,512.25;39,110.25;1,794.25;176,069.75;31,435.75;45,928.50;6,424.50;21,748.00
Mar 6, 2022;Mar 7, 2022;21,507.00;1,130.75;2,879.00;16,708.25;15,787.50;1,914.00;174,186.25;29,747.25;44,879.25;2,605.00;22,063.00
Mar 7, 2022;Mar 8, 2022;21,961.75;1,148.00;4,326.25;37,508.50;52,917.25;1,859.25;177,808.00;31,692.50;44,518.50;13,002.00;21,810.00
Mar 8, 2022;Mar 9, 2022;21,751.00;1,142.00;1,040.25;10,639.25;61,022.25;1,695.75;169,794.50;30,407.00;45,449.00;9,118.75;21,547.50
Mar 9, 2022;Mar 10, 2022;21,513.75;1,147.25;1,311.00;17,605.25;61,112.00;1,576.00;164,499.75;31,964.00;42,650.25;14,164.75;21,310.25
Mar 10, 2022;Mar 11, 2022;21,434.00;1,150.50;11,650.50;127,468.25;59,577.00;1,222.00;148,695.75;26,692.25;36,654.25;6,492.00;20,596.00
Mar 11, 2022;Mar 12, 2022;20,898.00;1,132.00;18,547.00;247,809.00;62,544.75;584.00;124,877.25;14,554.50;22,448.25;8,666.75;18,943.25
Mar 12, 2022;Mar 13, 2022;21,569.75;1,123.25;15,734.25;178,595.25;63,867.00;851.00;123,855.50;14,089.50;24,046.75;10,601.75;19,242.00
Mar 13, 2022;Mar 14, 2022;20,959.25;1,130.00;14,954.25;160,526.75;63,607.50;660.00;135,001.50;13,470.00;21,893.25;4,643.50;18,887.00
Mar 14, 2022;Mar 15, 2022;21,902.75;1,133.75;10,347.50;101,572.75;40,174.50;1,433.00;183,437.50;24,367.00;41,147.50;8,963.50;20,463.50
Mar 15, 2022;Mar 16, 2022;21,823.00;1,148.75;3,644.25;25,162.00;30,482.00;1,413.25;191,131.00;26,672.25;41,549.75;11,320.25;19,949.25
Mar 16, 2022;Mar 17, 2022;21,688.75;1,147.25;1,490.00;46,574.25;44,650.50;1,548.75;186,391.50;29,222.50;39,986.75;5,783.25;20,828.00
Mar 17, 2022;Mar 18, 2022;21,701.00;1,152.25;13,013.75;100,547.75;18,186.25;1,365.50;168,323.50;26,220.50;36,045.00;8,646.00;20,327.75
Mar 18, 2022;Mar 19, 2022;21,659.25;1,152.75;6,584.50;50,994.50;54,738.25;1,189.00;173,876.25;24,894.00;34,041.50;9,635.25;19,919.25
Mar 19, 2022;Mar 20, 2022;21,170.75;1,111.25;10,869.50;149,725.25;53,628.25;556.50;151,733.50;16,357.25;20,696.00;8,643.75;18,749.50
Mar 20, 2022;Mar 21, 2022;21,299.75;1,099.50;12,723.50;214,656.25;63,705.50;576.00;102,456.00;15,307.75;25,745.50;5,226.25;18,552.50
Mar 21, 2022;Mar 22, 2022;21,749.50;1,139.00;11,853.75;128,691.75;67,872.50;1,368.25;165,367.75;26,998.75;38,361.50;10,191.25;19,959.50
Mar 22, 2022;Mar 23, 2022;22,040.00;1,147.75;2,204.50;39,947.25;69,984.00;1,204.50;171,709.00;28,766.75;37,874.00;8,188.25;19,319.50
Mar 23, 2022;Mar 24, 2022;22,248.25;1,151.00;357.00;26,802.25;68,662.00;949.25;179,508.00;27,850.50;35,994.50;9,263.00;19,069.00
Mar 24, 2022;Mar 25, 2022;20,925.75;1,148.50;1,648.25;7,970.00;67,804.00;1,134.75;181,560.00;30,777.00;38,100.50;8,287.50;19,585.50
Mar 25, 2022;Mar 26, 2022;21,187.75;1,118.75;11,240.00;26,762.50;66,892.75;909.50;168,619.75;29,971.50;33,684.50;7,871.00;19,001.25
Mar 26, 2022;Mar 27, 2022;21,320.75;1,106.25;13,295.50;88,921.50;50,867.25;718.25;152,795.75;25,223.75;27,695.50;6,100.00;18,125.00
Mar 27, 2022;Mar 28, 2022;20,175.50;1,069.50;8,440.00;18,774.25;63,352.75;824.50;162,218.50;26,111.75;27,401.75;4,739.75;17,701.50
Mar 28, 2022;Mar 29, 2022;20,895.25;1,123.75;18,512.50;70,061.50;62,248.75;915.75;164,991.00;26,885.00;38,273.00;8,881.75;18,273.50
Mar 29, 2022;Mar 30, 2022;20,447.75;1,092.50;7,625.25;67,021.75;47,633.50;921.50;177,431.75;18,965.75;37,862.75;10,210.25;18,520.75
Mar 30, 2022;Mar 31, 2022;20,244.00;1,087.75;9,084.50;31,382.00;30,853.25;1,140.25;188,674.00;18,535.25;36,119.75;9,826.00;19,181.25
Mar 31, 2022;Apr 1, 2022;20,516.50;1,085.25;13,542.00;172,522.75;29,937.75;1,405.75;142,996.75;17,411.25;37,965.00;7,292.50;19,361.50
Apr 1, 2022;Apr 2, 2022;20,840.25;1,118.00;21,972.50;231,725.00;30,106.25;1,151.75;151,550.75;16,451.75;31,124.50;6,439.75;18,944.75
Apr 2, 2022;Apr 3, 2022;20,887.25;1,118.50;12,475.75;168,654.00;41,377.75;967.00;127,382.50;16,234.25;27,335.50;10,087.25;18,501.75
Apr 3, 2022;Apr 4, 2022;20,714.50;1,075.50;9,741.75;82,377.25;51,881.25;806.25;128,626.75;17,116.00;28,200.75;15,023.25;18,673.00
Apr 4, 2022;Apr 5, 2022;21,025.25;1,046.25;23,124.25;289,405.00;32,647.50;509.75;109,675.75;13,640.75;21,848.25;3,818.25;17,929.50
Apr 5, 2022;Apr 6, 2022;20,878.25;1,050.75;20,009.75;188,977.50;28,978.25;818.50;152,725.50;15,990.25;29,460.25;15,628.00;17,589.75
Apr 6, 2022;Apr 7, 2022;21,332.50;1,108.00;15,001.25;228,022.00;29,130.50;630.25;142,157.50;15,528.25;26,309.00;7,157.00;11,580.00
Apr 7, 2022;Apr 8, 2022;20,820.50;1,104.75;14,921.25;309,694.25;32,303.75;336.00;106,654.50;13,395.00;22,013.25;7,349.75;10,471.75
Apr 8, 2022;Apr 9, 2022;20,533.00;1,061.00;18,373.75;215,287.50;41,944.75;666.50;126,244.25;15,565.50;30,149.75;16,087.00;10,706.00
Apr 9, 2022;Apr 10, 2022;19,701.25;979.25;23,844.75;207,480.25;52,241.25;411.75;102,016.00;13,879.00;22,280.50;10,466.25;12,582.50
Apr 10, 2022;Apr 11, 2022;19,762.75;983.50;22,833.75;184,998.00;50,242.50;464.25;99,960.50;14,818.00;22,980.50;4,019.75;17,536.50
Apr 11, 2022;Apr 12, 2022;20,048.50;985.25;11,747.50;48,257.00;72,441.50;969.75;168,254.00;16,916.00;33,462.25;15,024.25;18,674.25
Apr 12, 2022;Apr 13, 2022;20,356.00;1,014.25;5,187.00;88,911.75;75,936.75;801.75;149,588.50;16,355.50;30,123.00;10,060.50;18,199.50
Apr 13, 2022;Apr 14, 2022;20,400.50;986.00;12,856.00;76,324.00;65,217.00;808.00;141,125.75;18,362.00;30,150.50;16,509.50;18,392.75
Apr 14, 2022;Apr 15, 2022;20,607.25;998.50;5,034.50;40,089.50;39,206.00;764.00;164,146.75;17,783.75;26,147.00;11,652.00;18,597.50
Apr 15, 2022;Apr 16, 2022;21,127.25;1,074.25;10,090.50;95,413.75;19,200.50;945.75;148,944.25;16,396.25;23,684.50;6,962.25;19,046.50
Apr 16, 2022;Apr 17, 2022;21,279.50;1,073.50;3,642.50;68,408.50;81,011.50;772.50;139,323.25;12,479.75;15,972.50;10,730.25;18,789.75
Apr 17, 2022;Apr 18, 2022;20,705.50;1,039.50;3,081.25;22,249.25;79,484.50;303.50;128,119.00;11,729.50;11,821.25;9,476.25;17,571.25
Apr 18, 2022;Apr 19, 2022;20,751.50;1,064.50;339.50;20,739.75;84,500.50;482.75;137,534.00;13,388.50;13,751.25;10,047.50;17,807.25
Apr 19, 2022;Apr 20, 2022;20,325.00;1,085.25;5,145.75;68,271.00;75,993.75;860.00;149,219.75;13,511.00;19,804.50;12,628.75;18,642.25
Apr 20, 2022;Apr 21, 2022;21,567.50;1,105.00;13,051.75;53,150.00;46,434.75;949.25;145,123.75;11,349.50;20,146.00;11,839.75;18,688.50
Apr 21, 2022;Apr 22, 2022;20,896.75;1,118.00;15,600.50;42,927.00;29,793.00;939.25;149,522.75;12,681.50;20,318.75;7,029.75;18,723.50
Apr 22, 2022;Apr 23, 2022;21,430.50;1,111.75;19,635.00;103,890.50;47,534.50;848.25;139,953.25;9,855.25;21,901.00;12,704.25;18,684.50
Apr 23, 2022;Apr 24, 2022;21,506.25;1,093.50;7,409.00;116,906.75;83,873.00;446.75;124,164.25;7,375.00;14,899.25;8,311.75;17,698.25
Apr 24, 2022;Apr 25, 2022;21,227.25;1,084.00;13,491.25;134,650.00;49,467.25;388.50;128,497.50;8,207.00;14,586.75;6,669.50;17,396.00
Apr 25, 2022;Apr 26, 2022;21,187.00;1,091.75;3,170.25;39,384.75;52,550.50;885.25;161,000.75;11,866.50;23,388.00;7,865.25;18,228.25
Apr 26, 2022;Apr 27, 2022;21,260.00;1,087.25;817.25;13,954.75;71,250.00;773.50;156,659.25;15,008.00;22,000.50;7,876.25;17,507.75
Apr 27, 2022;Apr 28, 2022;20,921.25;1,092.50;1,528.00;21,392.75;71,149.00;741.50;158,438.00;15,353.00;21,498.50;4,872.50;17,761.00
Apr 28, 2022;Apr 29, 2022;20,355.00;1,012.25;1,143.25;18,660.75;79,399.25;635.00;159,115.75;15,336.00;20,308.50;7,374.75;17,717.00
