Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
May 21, 2023;May 22, 2023;25,128.75;2,941.25;12,397.75;99,112.50;76,218.25;0.00;67,849.00;5,884.25;15,655.75;7,307.00;15,483.50
May 22, 2023;May 23, 2023;24,645.50;2,885.00;16,597.00;88,369.25;83,844.75;1.25;103,989.00;6,297.75;19,948.00;11,526.00;15,410.50
May 23, 2023;May 24, 2023;21,529.00;2,521.50;6,922.00;120,952.50;33,885.50;0.00;96,884.25;5,927.50;20,961.00;3,106.25;15,142.25
May 24, 2023;May 25, 2023;21,170.50;2,478.75;8,320.50;36,332.75;58,130.25;14.25;122,047.50;6,646.50;24,040.75;7,061.50;15,645.00
May 25, 2023;May 26, 2023;21,485.75;2,514.75;12,123.25;32,992.00;84,803.75;379.75;102,520.00;6,847.00;24,560.00;3,960.75;16,840.50
May 26, 2023;May 27, 2023;23,015.50;2,695.75;14,216.00;56,971.50;98,481.75;429.00;77,902.75;6,149.50;23,194.25;8,911.50;18,520.00
May 27, 2023;May 28, 2023;24,987.00;2,925.75;2,698.25;17,032.00;99,568.75;407.00;63,635.25;6,118.00;21,024.00;9,492.25;20,568.25
May 28, 2023;May 29, 2023;24,361.50;2,850.75;2,000.75;21,318.25;91,897.75;287.00;57,771.00;5,908.75;15,444.50;7,316.50;20,475.50
May 29, 2023;May 30, 2023;24,138.25;2,826.75;3,247.75;41,651.75;87,293.00;324.25;54,880.00;5,907.50;15,341.00;3,807.00;18,871.50
May 30, 2023;May 31, 2023;24,162.00;2,828.75;2,670.50;38,959.75;101,571.75;366.25;68,155.25;6,387.50;21,178.25;10,855.25;12,230.50
May 31, 2023;Jun 1, 2023;23,396.50;2,739.00;13,645.00;29,694.75;98,987.25;300.75;66,820.75;6,248.00;21,496.25;9,072.00;11,551.50
Jun 1, 2023;Jun 2, 2023;23,843.75;2,791.25;11,617.50;84,256.75;95,874.75;362.00;58,481.25;6,091.00;21,670.75;6,791.25;10,927.50
Jun 2, 2023;Jun 3, 2023;24,361.50;2,851.75;5,797.25;74,787.50;81,395.25;424.00;63,237.50;5,805.50;22,493.00;8,020.00;10,588.75
Jun 3, 2023;Jun 4, 2023;23,550.25;2,757.50;1,584.25;45,621.00;106,136.25;136.50;63,307.00;5,620.00;17,695.25;6,948.75;9,494.25
Jun 4, 2023;Jun 5, 2023;24,236.25;2,837.00;804.75;21,066.25;103,174.00;0.00;62,596.50;4,751.00;14,936.50;5,981.50;9,358.00
Jun 5, 2023;Jun 6, 2023;23,686.25;2,773.25;70.50;33,106.00;96,333.50;0.00;73,801.50;5,314.25;22,315.00;10,225.75;9,149.00
Jun 6, 2023;Jun 7, 2023;23,552.75;2,756.50;178.50;25,113.75;57,025.25;0.00;88,634.00;6,456.50;23,191.00;9,865.00;9,000.00
Jun 7, 2023;Jun 8, 2023;23,742.50;2,779.75;160.75;23,812.00;74,269.75;0.00;96,603.50;6,788.25;21,748.00;10,056.00;9,101.25
Jun 8, 2023;Jun 9, 2023;23,956.00;2,804.00;97.75;29,852.75;77,978.50;1.00;69,267.50;5,227.25;21,322.75;6,480.75;9,197.75
Jun 9, 2023;Jun 10, 2023;24,163.50;2,830.00;15,639.75;65,014.00;95,660.00;0.00;65,693.50;4,644.75;19,911.75;7,292.75;9,951.75
Jun 10, 2023;Jun 11, 2023;23,866.25;2,793.50;28,607.75;83,244.00;90,314.25;0.00;58,157.75;3,858.50;17,038.50;7,835.25;9,990.25
Jun 11, 2023;Jun 12, 2023;23,892.75;2,798.50;18,663.00;67,844.25;97,181.00;0.00;54,848.00;4,840.50;14,523.25;5,641.25;9,583.25
Jun 12, 2023;Jun 13, 2023;23,830.75;2,789.50;13,928.75;80,319.75;99,407.25;0.00;80,223.25;5,403.50;20,990.50;9,017.25;9,508.00
Jun 13, 2023;Jun 14, 2023;23,801.50;2,785.50;14,464.00;75,257.75;92,188.50;5.00;91,183.50;5,087.50;22,041.50;5,954.75;9,941.00
Jun 14, 2023;Jun 15, 2023;23,267.25;2,724.50;5,496.25;60,553.50;82,140.00;0.50;103,830.25;5,354.00;20,039.50;5,280.00;10,267.00
Jun 15, 2023;Jun 16, 2023;23,641.00;2,769.00;2,127.00;30,768.25;77,532.75;0.00;110,035.75;5,703.00;20,664.75;5,989.00;10,193.25
Jun 16, 2023;Jun 17, 2023;23,754.25;2,780.50;1,795.25;36,889.00;46,254.50;0.00;129,363.75;5,893.25;20,168.25;5,671.00;10,278.75
Jun 17, 2023;Jun 18, 2023;23,760.75;2,782.75;433.25;22,506.25;74,483.75;1.25;105,812.00;6,060.50;15,849.75;4,885.25;10,035.75
Jun 18, 2023;Jun 19, 2023;23,575.75;2,759.50;2,394.00;8,769.50;88,614.50;0.00;104,288.75;6,687.00;15,035.00;3,424.75;10,125.00
Jun 19, 2023;Jun 20, 2023;23,474.50;2,748.00;2,357.00;43,482.00;58,820.25;0.25;124,135.75;6,352.50;18,480.25;6,892.75;10,081.00
Jun 20, 2023;Jun 21, 2023;23,265.25;2,722.50;4,712.25;20,627.25;64,177.75;0.00;133,956.75;6,017.25;18,398.00;6,866.00;10,553.25
Jun 21, 2023;Jun 22, 2023;23,005.00;2,693.25;9,084.50;58,514.75;80,143.75;0.00;134,650.75;6,149.50;20,883.00;5,274.00;10,978.25
Jun 22, 2023;Jun 23, 2023;23,190.25;2,715.00;1,646.75;55,061.75;82,379.75;0.00;151,000.75;6,439.25;20,451.00;5,422.00;11,131.00
Jun 23, 2023;Jun 24, 2023;23,199.00;2,716.00;5,037.50;103,745.00;26,697.75;0.00;151,335.75;6,213.00;20,153.75;5,972.00;11,274.75
Jun 24, 2023;Jun 25, 2023;23,206.00;2,716.00;6,984.00;35,601.00;95,573.25;0.00;94,517.00;5,496.25;17,238.00;5,476.75;11,619.50
Jun 25, 2023;Jun 26, 2023;22,938.50;2,685.25;423.25;4,228.25;78,831.75;2.25;83,866.75;5,499.50;15,693.00;5,926.25;11,985.50
Jun 26, 2023;Jun 27, 2023;22,664.50;2,654.50;8,997.75;90,412.00;80,847.00;9.00;108,164.00;5,572.50;18,090.50;4,355.75;11,882.75
Jun 27, 2023;Jun 28, 2023;23,434.50;2,743.50;11,394.75;128,115.75;72,265.25;11.50;110,386.75;5,756.25;18,492.00;5,937.00;11,710.50
Jun 28, 2023;Jun 29, 2023;23,965.75;2,805.75;11,310.75;85,788.25;80,432.50;13.50;122,674.50;7,226.00;20,003.50;6,826.25;12,645.75
Jun 29, 2023;Jun 30, 2023;23,673.00;2,770.00;2,571.75;8,402.75;69,753.25;1.00;157,142.50;8,917.50;21,485.50;6,202.50;13,479.00
Jun 30, 2023;Jul 1, 2023;23,769.00;2,782.75;7,054.50;19,921.25;37,893.25;0.00;151,184.25;8,311.25;20,443.00;5,873.50;13,333.75
Jul 1, 2023;Jul 2, 2023;23,652.25;2,769.25;11,779.75;96,277.75;60,641.75;19.25;56,146.75;5,395.00;14,475.00;5,424.00;12,676.50
Jul 2, 2023;Jul 3, 2023;23,607.75;2,763.50;18,761.75;147,704.50;66,869.75;24.00;54,173.25;3,755.75;12,254.00;4,359.00;12,470.25
Jul 3, 2023;Jul 4, 2023;24,119.00;2,823.50;25,021.25;151,157.25;69,278.25;23.75;56,333.00;5,008.75;16,729.50;8,121.75;12,641.50
Jul 4, 2023;Jul 5, 2023;23,796.75;2,786.25;21,875.50;141,342.25;79,834.00;24.00;75,372.75;6,221.75;19,101.75;5,534.25;12,588.00
Jul 5, 2023;Jul 6, 2023;23,921.75;2,800.50;11,571.25;186,029.75;64,124.75;24.00;89,925.50;5,889.25;17,536.25;5,570.75;12,418.50
Jul 6, 2023;Jul 7, 2023;23,915.75;2,799.25;15,333.25;58,976.25;80,310.75;8.00;117,058.25;9,864.00;20,274.25;2,823.75;12,396.50
Jul 7, 2023;Jul 8, 2023;23,761.50;2,781.00;1,483.50;14,368.00;99,718.75;0.00;122,944.75;13,467.75;17,636.75;6,164.75;12,238.75
Jul 8, 2023;Jul 9, 2023;23,649.75;2,769.00;106.25;35,291.00;98,014.25;0.25;86,012.00;5,210.50;15,340.25;3,512.50;12,055.00
Jul 9, 2023;Jul 10, 2023;23,311.75;2,728.75;135.75;34,826.25;94,408.25;0.00;87,485.25;5,155.75;14,441.00;8,318.50;12,484.75
Jul 10, 2023;Jul 11, 2023;23,522.50;2,753.00;3,730.00;74,148.00;66,619.75;0.00;130,084.75;9,861.50;19,694.00;10,238.00;12,398.00
Jul 11, 2023;Jul 12, 2023;23,324.00;2,729.25;5,910.75;37,087.50;94,482.00;0.00;131,078.50;15,388.75;17,196.50;6,101.50;12,242.00
Jul 12, 2023;Jul 13, 2023;22,658.25;2,653.50;15,856.00;141,612.75;73,518.75;0.00;115,385.75;7,811.00;15,312.50;5,258.75;13,791.00
Jul 13, 2023;Jul 14, 2023;23,501.50;2,750.25;8,239.75;57,966.50;74,796.75;0.00;122,715.50;7,203.75;16,047.25;5,216.75;17,486.75
Jul 14, 2023;Jul 15, 2023;23,361.00;2,734.00;5,026.50;28,796.00;84,372.50;0.00;102,755.25;6,614.75;15,836.25;7,665.00;13,947.00
Jul 15, 2023;Jul 16, 2023;22,447.50;2,628.50;17,733.75;94,241.00;79,494.25;0.00;65,548.50;3,931.00;9,924.25;8,408.00;18,219.50
Jul 16, 2023;Jul 17, 2023;22,175.00;2,597.50;9,358.25;97,866.25;80,842.00;0.00;68,069.00;3,964.00;9,355.50;5,671.25;17,526.25
Jul 17, 2023;Jul 18, 2023;22,531.50;2,636.75;10,928.50;104,521.00;78,143.25;0.00;78,382.00;4,637.25;15,117.00;6,620.75;18,781.75
Jul 18, 2023;Jul 19, 2023;23,353.50;2,734.00;20,856.75;41,037.75;84,702.25;0.00;102,757.75;8,639.50;17,452.75;8,726.00;18,903.75
Jul 19, 2023;Jul 20, 2023;23,158.00;2,710.50;3,831.75;34,377.50;58,408.00;0.00;105,414.50;10,137.25;20,520.25;7,988.75;19,305.50
Jul 20, 2023;Jul 21, 2023;23,239.75;2,720.25;12,842.50;52,256.50;66,053.00;0.00;95,566.75;4,705.25;19,838.75;7,320.50;18,840.75
Jul 21, 2023;Jul 22, 2023;23,300.00;2,728.50;6,514.50;19,115.00;47,320.50;0.00;104,009.00;5,145.00;19,975.25;8,773.00;17,754.00
Jul 22, 2023;Jul 23, 2023;23,429.75;2,742.50;9,590.25;75,876.00;66,442.50;0.00;78,640.00;4,350.75;13,408.75;7,550.00;19,341.75
Jul 23, 2023;Jul 24, 2023;23,381.25;2,736.75;12,221.75;108,411.00;49,555.25;0.00;59,137.00;4,416.25;11,148.50;2,771.25;19,182.00
Jul 24, 2023;Jul 25, 2023;23,414.25;2,741.00;9,798.50;115,218.75;58,213.25;0.00;80,253.25;5,116.00;16,818.50;10,357.25;18,800.75
Jul 25, 2023;Jul 26, 2023;23,355.50;2,733.75;14,103.25;60,981.00;50,287.25;0.00;91,014.75;4,981.75;18,453.50;7,970.75;19,418.50
Jul 26, 2023;Jul 27, 2023;23,446.00;2,744.75;13,925.00;77,493.25;70,716.75;0.00;84,928.75;4,698.50;18,469.25;6,736.75;19,656.75
Jul 27, 2023;Jul 28, 2023;23,396.50;2,738.25;8,878.00;90,464.25;40,000.75;0.00;96,601.50;4,863.50;20,278.50;6,704.00;19,649.00
Jul 28, 2023;Jul 29, 2023;23,329.25;2,729.75;476.50;91,419.50;56,436.75;0.00;98,392.50;4,740.25;20,149.75;10,215.50;18,323.50
Jul 29, 2023;Jul 30, 2023;23,624.50;2,766.00;3,311.50;56,673.25;50,960.50;0.00;76,016.25;4,181.00;15,841.25;7,449.25;14,673.25
Jul 30, 2023;Jul 31, 2023;23,665.75;2,771.00;8,179.25;82,505.25;62,147.75;0.00;67,047.50;4,125.00;11,998.00;4,021.25;18,930.25
Jul 31, 2023;Aug 1, 2023;22,630.25;2,648.50;13,300.25;163,968.00;34,611.75;0.00;60,380.00;4,591.00;14,588.25;6,782.25;18,962.00
Aug 1, 2023;Aug 2, 2023;23,013.50;2,692.50;8,642.00;145,528.50;45,525.50;0.00;63,633.50;4,531.25;13,937.25;7,588.00;12,011.50
Aug 2, 2023;Aug 3, 2023;23,316.00;2,729.50;15,789.50;164,284.00;43,830.00;0.00;51,102.75;4,618.50;17,446.50;8,101.25;12,004.50
Aug 3, 2023;Aug 4, 2023;23,385.50;2,737.25;11,164.75;250,145.75;53,911.25;0.00;41,373.50;4,583.50;18,769.25;4,376.00;11,844.50
Aug 4, 2023;Aug 5, 2023;23,452.50;2,744.75;11,634.00;53,421.50;59,168.00;0.00;63,675.50;5,260.00;19,290.50;13,094.00;12,041.75
Aug 5, 2023;Aug 6, 2023;23,782.75;2,785.00;2,571.25;21,564.75;56,187.25;0.00;59,282.50;4,790.25;15,803.50;7,977.50;12,084.00
Aug 6, 2023;Aug 7, 2023;24,102.50;2,821.75;15,144.50;38,890.75;35,706.75;0.00;55,090.00;4,476.25;11,979.75;8,430.75;18,592.75
Aug 7, 2023;Aug 8, 2023;23,569.00;2,758.00;16,904.00;231,495.50;46,633.75;0.00;46,786.25;4,415.00;13,953.00;9,380.75;18,613.25
Aug 8, 2023;Aug 9, 2023;22,809.25;2,670.50;13,971.50;219,436.00;51,096.25;1.25;47,485.00;4,831.25;16,091.50;9,347.75;18,668.50
Aug 9, 2023;Aug 10, 2023;23,516.50;2,753.50;22,945.75;76,518.50;69,163.25;0.00;59,641.25;8,085.75;21,638.50;9,215.50;12,702.75
Aug 10, 2023;Aug 11, 2023;23,701.50;2,775.00;17,916.75;29,187.50;75,604.75;0.00;83,237.75;15,209.25;20,726.25;10,739.25;18,599.00
Aug 11, 2023;Aug 12, 2023;23,786.25;2,784.25;2,895.50;12,311.50;79,394.50;0.00;90,466.25;13,878.00;20,551.50;10,612.00;18,435.00
Aug 12, 2023;Aug 13, 2023;23,822.25;2,790.25;12,286.75;69,845.00;47,398.25;0.00;68,011.50;4,654.00;15,242.25;6,791.00;18,338.50
Aug 13, 2023;Aug 14, 2023;23,544.50;2,756.50;6,879.75;27,395.50;66,397.50;0.00;56,289.75;6,134.50;13,717.25;5,544.00;18,576.75
Aug 14, 2023;Aug 15, 2023;22,968.50;2,688.25;1,953.00;31,526.50;71,977.50;0.00;86,829.25;10,879.00;17,922.00;11,916.25;19,051.25
Aug 15, 2023;Aug 16, 2023;22,214.75;2,600.75;8,514.00;40,475.50;66,182.00;30.00;91,140.00;9,036.00;19,436.25;7,553.25;18,911.00
Aug 16, 2023;Aug 17, 2023;22,740.25;2,662.25;1,094.50;18,958.50;62,274.25;278.00;102,550.25;14,975.00;21,397.75;10,619.75;19,260.25
Aug 17, 2023;Aug 18, 2023;22,894.50;2,679.75;4,394.50;54,135.25;49,484.25;404.75;105,834.25;15,797.25;21,360.25;10,435.25;19,514.50
Aug 18, 2023;Aug 19, 2023;22,107.75;2,588.75;10,946.75;23,008.25;74,886.25;0.25;107,142.25;5,510.25;18,743.75;8,457.75;19,067.25
Aug 19, 2023;Aug 20, 2023;23,150.50;2,710.75;8,499.00;22,046.00;78,697.75;0.00;80,817.25;4,927.75;14,718.25;7,127.75;18,244.25
Aug 20, 2023;Aug 21, 2023;23,243.50;2,720.75;2,923.75;25,189.75;69,175.75;0.00;88,012.75;8,265.00;14,622.00;9,411.00;18,572.25
Aug 21, 2023;Aug 22, 2023;23,310.75;2,729.75;4,232.75;19,397.50;71,864.75;0.00;137,452.00;17,943.25;19,151.75;13,884.50;18,752.25
Aug 22, 2023;Aug 23, 2023;23,166.50;2,712.50;2,420.75;21,272.00;62,492.25;11.25;144,365.75;19,782.00;20,470.25;10,568.75;19,332.75
Aug 23, 2023;Aug 24, 2023;23,033.50;2,697.75;4,131.75;12,546.50;75,667.50;11.50;139,620.75;17,368.75;19,506.50;11,634.00;19,243.75
Aug 24, 2023;Aug 25, 2023;23,612.50;2,765.25;1,483.50;13,354.50;66,861.25;0.00;154,758.50;18,485.75;18,760.50;12,811.25;19,400.00
Aug 25, 2023;Aug 26, 2023;23,648.00;2,768.00;9,023.50;51,658.00;46,881.00;0.00;153,869.75;18,163.75;20,422.50;8,645.00;18,774.75
Aug 26, 2023;Aug 27, 2023;23,729.50;2,778.00;9,714.50;70,668.00;56,441.50;86.25;132,494.50;2,904.25;19,513.50;6,845.00;18,474.25
Aug 27, 2023;Aug 28, 2023;23,700.75;2,773.75;2,579.25;25,874.50;27,082.25;144.00;127,622.50;1,383.75;20,260.25;5,972.25;18,953.75
Aug 28, 2023;Aug 29, 2023;23,505.75;2,751.75;6,392.50;39,514.75;37,809.25;98.25;143,235.75;12,076.25;25,265.25;5,828.00;19,090.75
Aug 29, 2023;Aug 30, 2023;23,665.75;2,771.25;437.00;22,940.50;23,768.50;0.00;153,285.00;14,660.25;28,122.75;7,630.75;18,809.00
Aug 30, 2023;Aug 31, 2023;23,786.50;2,784.50;495.50;18,813.75;50,845.25;0.00;151,700.50;12,704.50;24,811.25;6,409.25;19,047.50
Aug 31, 2023;Sep 1, 2023;23,664.75;2,769.25;6,384.00;103,685.75;54,000.75;0.00;134,554.00;2,609.75;23,960.00;4,875.25;19,130.00
Sep 1, 2023;Sep 2, 2023;23,480.50;2,748.75;16,654.75;60,606.25;55,871.75;0.00;136,850.50;2,996.50;24,783.25;8,043.75;19,640.25
Sep 2, 2023;Sep 3, 2023;23,190.50;2,714.75;7,881.00;11,923.75;56,915.25;0.00;117,126.25;2,428.75;25,062.75;6,375.50;19,059.50
Sep 3, 2023;Sep 4, 2023;22,825.50;2,672.75;9,991.25;35,220.75;48,826.00;0.00;106,726.00;2,649.50;20,660.00;5,181.00;19,850.25
Sep 4, 2023;Sep 5, 2023;22,592.50;2,644.00;6,547.75;13,803.50;70,057.75;0.75;127,110.00;3,109.00;22,315.75;10,250.75;19,891.00
Sep 5, 2023;Sep 6, 2023;22,386.00;2,622.00;780.75;41,983.00;67,757.25;0.00;135,607.00;2,542.50;22,629.50;9,118.50;19,914.50
Sep 6, 2023;Sep 7, 2023;21,752.75;2,547.25;2,634.25;22,068.25;69,116.00;0.00;143,109.25;5,083.75;23,966.50;9,464.00;19,899.25
Sep 7, 2023;Sep 8, 2023;21,433.25;2,508.75;5,364.25;62,838.75;77,822.25;195.50;134,526.00;2,414.75;23,634.50;6,244.75;19,920.00
Sep 8, 2023;Sep 9, 2023;21,638.75;2,532.00;3,636.25;54,713.25;78,156.75;413.00;135,191.25;8,321.00;25,514.50;10,575.25;20,253.75
Sep 9, 2023;Sep 10, 2023;22,062.75;2,583.75;4,497.50;28,762.00;76,340.50;468.50;139,791.75;10,504.75;21,085.00;7,417.50;20,709.25
Sep 10, 2023;Sep 11, 2023;22,109.00;2,589.25;1,132.00;6,921.50;73,385.00;486.00;130,202.25;9,928.25;20,188.25;5,089.00;20,413.50
Sep 11, 2023;Sep 12, 2023;22,265.00;2,606.25;178.00;2,022.75;71,067.75;539.00;139,128.75;14,377.75;24,865.25;10,051.50;20,499.50
Sep 12, 2023;Sep 13, 2023;22,608.25;2,647.25;2,689.75;19,360.75;57,643.25;581.75;148,838.00;20,927.25;24,577.75;10,512.25;20,347.75
Sep 13, 2023;Sep 14, 2023;21,609.75;2,530.00;7,114.75;67,390.50;34,435.00;572.50;150,281.50;19,870.00;25,167.00;6,172.50;20,634.75
Sep 14, 2023;Sep 15, 2023;19,465.25;2,278.50;2,752.75;19,425.25;64,031.50;575.50;148,123.25;13,321.50;27,200.25;8,757.00;21,232.50
Sep 15, 2023;Sep 16, 2023;20,495.75;2,399.75;4,230.00;52,450.75;72,364.00;602.75;140,099.75;6,582.50;24,446.50;8,107.25;21,720.00
Sep 16, 2023;Sep 17, 2023;20,604.50;2,411.75;6,522.25;49,764.25;72,144.25;438.00;127,073.75;6,825.25;21,986.25;5,343.75;17,878.50
Sep 17, 2023;Sep 18, 2023;20,381.50;2,386.75;9,844.75;28,461.00;61,783.25;338.25;110,246.00;6,742.75;19,925.00;5,587.50;19,640.75
Sep 18, 2023;Sep 19, 2023;20,295.25;2,375.25;21,225.50;126,749.00;34,904.50;420.75;107,914.50;6,499.00;21,412.50;8,283.50;19,533.50
Sep 19, 2023;Sep 20, 2023;20,618.50;2,413.00;13,809.25;186,354.00;50,497.00;350.00;69,639.50;6,972.75;19,150.50;9,708.25;19,793.75
Sep 20, 2023;Sep 21, 2023;20,297.25;2,375.50;12,304.25;134,988.75;57,555.75;390.00;73,719.50;7,469.00;19,331.00;10,016.50;17,445.50
Sep 21, 2023;Sep 22, 2023;20,231.75;2,367.75;15,625.75;88,477.50;59,863.75;468.00;125,541.00;7,154.75;21,326.50;11,847.00;19,373.50
Sep 22, 2023;Sep 23, 2023;20,528.75;2,402.75;14,269.50;86,388.75;20,475.25;545.75;148,512.75;7,750.75;22,908.75;10,534.00;20,524.75
Sep 23, 2023;Sep 24, 2023;20,802.75;2,436.25;10,112.25;109,042.25;45,682.75;502.75;124,320.75;7,210.75;16,066.25;7,281.25;20,295.00
Sep 24, 2023;Sep 25, 2023;20,644.75;2,416.25;5,375.75;31,025.50;48,848.75;407.00;83,900.75;6,366.75;13,703.50;6,795.25;20,509.25
Sep 25, 2023;Sep 26, 2023;21,272.25;2,490.75;9,481.25;57,072.75;63,650.75;590.50;112,657.25;6,948.50;18,514.75;11,810.50;20,606.75
Sep 26, 2023;Sep 27, 2023;24,731.75;2,894.25;1,734.75;12,438.25;61,187.75;617.25;161,120.50;10,115.00;26,698.50;10,642.25;21,171.75
Sep 27, 2023;Sep 28, 2023;24,523.25;2,871.00;1,548.75;19,961.50;59,070.75;592.00;156,913.25;11,191.25;26,771.00;10,291.00;20,203.75
Sep 28, 2023;Sep 29, 2023;24,462.75;2,863.25;5,222.00;39,747.75;55,642.00;508.50;150,720.75;9,033.50;25,091.00;9,565.50;18,532.75
Sep 29, 2023;Sep 30, 2023;24,137.25;2,825.50;5,733.75;78,598.75;27,856.25;511.75;156,155.50;8,512.50;22,392.50;9,353.75;20,738.50
Sep 30, 2023;Oct 1, 2023;24,437.75;2,860.25;23,366.50;90,979.25;51,601.50;448.25;122,071.25;2,708.75;19,765.50;8,508.25;20,210.75
Oct 1, 2023;Oct 2, 2023;24,511.00;2,869.00;8,185.75;43,965.00;35,384.75;486.25;109,081.50;2,625.50;20,909.00;6,791.25;20,848.00
Oct 2, 2023;Oct 3, 2023;24,554.75;2,876.50;7,020.25;46,187.00;47,747.50;541.50;156,287.75;3,167.25;24,817.75;12,391.25;20,837.75
Oct 3, 2023;Oct 4, 2023;24,424.50;2,859.00;12,018.25;209,722.00;27,407.25;320.50;47,094.25;2,314.00;18,673.75;5,199.50;19,503.75
Oct 4, 2023;Oct 5, 2023;24,409.75;2,856.75;18,047.75;203,722.25;37,604.75;579.00;71,503.50;5,415.75;22,705.50;13,057.00;19,926.25
Oct 5, 2023;Oct 6, 2023;24,760.00;2,898.25;14,081.00;176,857.00;32,948.50;630.00;112,089.25;10,977.50;26,421.75;14,632.25;21,064.00
Oct 6, 2023;Oct 7, 2023;22,805.25;2,670.50;13,765.50;174,173.50;33,298.00;642.75;88,531.00;9,359.00;25,133.75;10,911.25;21,007.25
Oct 7, 2023;Oct 8, 2023;20,578.75;2,410.25;12,534.25;240,468.00;14,816.25;389.75;52,558.50;6,470.75;19,749.50;8,963.75;20,375.50
Oct 8, 2023;Oct 9, 2023;20,542.00;2,404.00;6,234.50;38,139.50;39,561.25;777.25;96,618.75;9,144.75;23,394.75;8,356.75;21,821.50
Oct 9, 2023;Oct 10, 2023;20,796.75;2,433.75;973.00;45,676.00;10,828.50;819.25;145,100.00;13,186.50;26,511.25;13,806.50;21,873.75
Oct 10, 2023;Oct 11, 2023;20,546.25;2,406.25;7,104.00;51,836.00;26,804.25;752.50;148,124.50;14,101.25;26,382.75;8,348.00;21,641.50
Oct 11, 2023;Oct 12, 2023;19,942.50;2,334.75;15,981.25;225,554.50;39,241.25;264.00;73,217.75;10,531.00;19,138.25;8,762.50;19,876.25
Oct 12, 2023;Oct 13, 2023;20,295.50;2,376.00;24,741.75;105,965.75;17,472.00;685.00;110,696.50;14,038.75;26,996.50;16,450.75;21,074.25
Oct 13, 2023;Oct 14, 2023;18,599.25;2,177.50;9,495.50;194,075.25;18,940.00;507.75;78,263.25;10,944.00;22,490.50;8,422.75;20,736.25
Oct 14, 2023;Oct 15, 2023;16,603.25;1,943.25;12,274.00;234,926.00;34,779.25;283.00;45,398.00;8,057.75;18,379.50;13,724.75;20,506.50
Oct 15, 2023;Oct 16, 2023;16,222.75;1,899.00;16,271.25;226,850.00;33,625.50;273.50;57,276.50;10,316.25;20,214.75;5,587.00;20,594.25
Oct 16, 2023;Oct 17, 2023;14,892.25;1,742.50;15,879.00;86,952.25;31,501.75;493.00;141,864.25;24,903.25;30,792.50;11,304.00;20,761.50
Oct 17, 2023;Oct 18, 2023;14,991.50;1,755.00;10,999.50;10,013.50;32,845.50;852.75;163,995.50;25,827.00;37,736.75;10,217.25;21,901.25
Oct 18, 2023;Oct 19, 2023;15,058.00;1,762.00;10,425.50;66,232.75;41,698.50;831.25;147,312.00;11,712.25;37,938.00;6,673.50;20,599.75
Oct 19, 2023;Oct 20, 2023;15,051.50;1,763.25;21,353.50;136,539.75;10,321.25;615.00;125,335.75;12,193.25;35,402.50;13,218.50;19,678.75
Oct 20, 2023;Oct 21, 2023;15,239.75;1,783.25;10,511.25;221,095.25;4,693.25;689.00;83,838.50;12,070.50;33,842.25;10,034.50;19,704.75
Oct 21, 2023;Oct 22, 2023;15,261.75;1,785.25;11,581.50;98,237.25;29,284.00;459.75;52,281.75;9,439.75;24,074.75;9,409.00;19,484.25
Oct 22, 2023;Oct 23, 2023;16,046.25;1,877.25;7,628.00;94,394.00;29,906.25;623.50;72,571.50;9,738.00;29,203.75;5,659.75;20,322.00
Oct 23, 2023;Oct 24, 2023;18,358.25;2,148.25;8,068.00;39,284.50;37,077.50;908.50;155,234.75;22,317.75;41,694.00;14,337.00;20,475.75
Oct 24, 2023;Oct 25, 2023;20,929.50;2,451.25;19,136.50;67,876.50;9,355.25;936.75;162,409.50;23,073.75;44,063.25;8,102.00;20,934.00
Oct 25, 2023;Oct 26, 2023;20,964.00;2,453.25;17,058.50;40,616.75;29,672.50;902.00;146,301.75;22,574.75;39,216.25;8,887.75;20,727.00
Oct 26, 2023;Oct 27, 2023;21,239.00;2,486.00;25,102.75;55,240.00;10,232.75;947.00;149,508.25;23,583.50;39,409.75;8,252.25;20,503.00
Oct 27, 2023;Oct 28, 2023;21,435.00;2,508.75;16,528.75;22,840.00;7,380.00;976.50;168,284.00;21,367.25;43,348.00;10,209.25;21,720.25
Oct 28, 2023;Oct 29, 2023;21,788.00;2,551.25;12,658.25;69,111.25;13,578.50;751.75;96,823.00;8,331.00;34,265.25;8,351.50;21,089.00
Oct 29, 2023;Oct 30, 2023;22,495.25;2,632.00;23,110.25;219,139.25;12,427.75;300.75;55,912.75;5,997.75;22,742.25;7,355.75;21,366.50
Oct 30, 2023;Oct 31, 2023;21,298.00;2,493.25;17,966.50;124,324.50;21,327.25;760.75;113,708.50;15,848.00;35,228.00;13,500.25;21,398.75
Oct 31, 2023;Nov 1, 2023;21,449.75;2,510.50;14,019.00;185,747.00;13,110.00;739.00;134,049.00;6,919.00;31,743.00;12,004.50;21,577.75
