Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Aug 18, 2021;Aug 19, 2021;20,227.50;4,006.75;49,391.50;23,877.50;2,111.50;62,420.00;100,300.25;31,545.00;48,219.25;2,830.75;5,569.75
Aug 19, 2021;Aug 20, 2021;20,303.50;3,749.00;40,387.25;20,095.75;2,078.75;62,309.75;114,341.50;71,454.50;60,837.25;684.00;5,263.25
Aug 20, 2021;Aug 21, 2021;20,311.00;3,447.75;13,106.00;38,237.50;2,108.00;62,242.50;120,480.50;84,355.75;56,148.75;2,166.50;5,417.75
Aug 21, 2021;Aug 22, 2021;20,119.25;3,560.75;5,251.00;46,440.50;2,088.50;62,064.75;106,820.50;43,213.75;44,815.00;2,182.75;5,296.00
Aug 22, 2021;Aug 23, 2021;19,735.25;3,894.50;44,731.25;27,763.50;1,988.75;62,095.75;102,354.00;35,027.50;39,681.00;1,310.75;5,342.00
Aug 23, 2021;Aug 24, 2021;19,882.00;4,107.00;23,722.00;30,236.50;1,966.25;62,345.25;113,237.00;66,690.00;51,785.75;1,880.00;5,468.50
Aug 24, 2021;Aug 25, 2021;19,643.75;3,590.25;48,509.00;45,183.50;1,944.75;62,581.75;111,666.00;77,238.00;52,816.50;2,296.00;5,149.50
Aug 25, 2021;Aug 26, 2021;19,416.25;3,258.75;28,571.50;52,486.50;1,913.25;62,585.75;110,535.50;51,344.00;42,859.25;1,783.25;5,685.50
Aug 26, 2021;Aug 27, 2021;19,787.00;3,537.50;47,592.00;26,595.50;1,935.00;62,606.25;110,848.25;58,406.50;53,067.75;2,452.25;5,716.75
Aug 27, 2021;Aug 28, 2021;20,272.75;3,508.00;51,123.25;27,798.25;1,961.50;62,677.25;104,273.50;57,711.25;60,599.75;1,547.50;5,842.50
Aug 28, 2021;Aug 29, 2021;20,477.00;3,587.50;35,902.25;21,429.00;1,985.25;62,630.75;95,028.75;40,757.50;35,981.75;1,126.00;5,578.50
Aug 29, 2021;Aug 30, 2021;19,667.00;4,049.00;46,613.50;12,795.50;1,970.50;62,610.75;96,756.50;36,494.00;37,243.00;497.75;5,668.75
Aug 30, 2021;Aug 31, 2021;19,522.00;4,945.00;43,475.25;21,800.75;1,812.25;62,432.00;98,894.75;76,749.50;56,792.75;2,849.00;5,809.50
Aug 31, 2021;Sep 1, 2021;19,255.75;5,225.50;26,757.50;33,565.25;1,704.00;62,504.75;108,858.25;89,773.50;62,533.50;1,626.75;5,904.00
Sep 1, 2021;Sep 2, 2021;19,208.25;4,507.00;13,046.00;32,042.75;1,831.25;62,657.00;114,320.50;92,830.75;78,024.00;1,968.00;6,009.25
Sep 2, 2021;Sep 3, 2021;19,245.25;4,371.50;24,588.75;50,254.50;1,846.00;62,639.00;114,595.00;91,277.00;85,808.00;3,008.75;6,045.75
Sep 3, 2021;Sep 4, 2021;19,459.25;3,181.50;15,540.50;52,669.00;1,984.50;62,514.00;116,867.50;86,915.25;58,640.25;2,103.00;6,346.50
Sep 4, 2021;Sep 5, 2021;19,441.00;3,711.00;10,253.50;46,574.50;2,028.75;62,544.75;128,886.25;70,843.75;39,388.00;2,098.50;6,265.25
Sep 5, 2021;Sep 6, 2021;19,539.75;3,572.25;15,507.25;51,611.25;1,954.00;58,167.25;120,389.75;43,910.50;36,851.50;428.00;6,248.50
Sep 6, 2021;Sep 7, 2021;19,482.00;3,569.75;3,523.50;47,373.25;1,922.50;61,549.00;117,706.00;94,748.50;74,531.50;3,795.25;6,055.25
Sep 7, 2021;Sep 8, 2021;19,317.00;3,312.75;7,957.00;41,693.75;1,895.75;62,294.25;129,830.00;99,863.75;89,819.25;2,497.25;5,990.75
Sep 8, 2021;Sep 9, 2021;19,003.25;3,260.00;33,429.25;49,628.00;1,980.50;62,121.00;130,027.00;95,721.50;90,032.00;2,003.25;5,884.25
Sep 9, 2021;Sep 10, 2021;19,127.25;3,228.50;23,908.25;38,150.50;1,988.50;61,909.50;129,960.00;100,835.75;97,767.50;3,034.50;5,991.00
Sep 10, 2021;Sep 11, 2021;19,373.75;3,124.50;21,748.50;29,822.00;1,891.50;61,882.75;128,460.00;114,378.00;100,329.75;2,298.50;5,926.00
Sep 11, 2021;Sep 12, 2021;19,383.75;3,179.75;27,986.50;25,992.00;1,868.50;62,047.00;124,406.50;92,519.25;56,737.50;1,301.75;5,848.50
Sep 12, 2021;Sep 13, 2021;19,579.50;3,145.50;11,322.50;38,608.00;1,853.25;62,210.50;116,720.50;63,584.25;44,977.75;685.00;5,814.25
Sep 13, 2021;Sep 14, 2021;19,744.50;3,189.00;6,938.75;38,510.50;1,837.75;62,408.50;156,328.50;102,979.25;91,195.25;3,354.25;5,640.25
Sep 14, 2021;Sep 15, 2021;19,649.50;3,074.25;16,762.50;36,855.50;1,814.50;62,086.00;129,625.50;100,807.25;109,339.75;2,579.75;5,556.75
Sep 15, 2021;Sep 16, 2021;19,655.00;3,101.75;32,684.75;13,196.25;1,920.00;61,904.00;131,745.25;109,042.75;117,346.50;1,750.00;5,736.25
Sep 16, 2021;Sep 17, 2021;20,088.00;3,191.50;25,799.50;21,393.00;1,929.25;62,318.25;139,314.25;114,961.25;123,664.25;2,206.75;5,786.25
Sep 17, 2021;Sep 18, 2021;20,392.25;3,362.00;3,678.25;25,165.00;1,913.25;62,674.00;130,096.25;118,310.25;106,714.50;2,115.50;5,855.75
Sep 18, 2021;Sep 19, 2021;20,286.25;3,047.25;10,012.25;41,451.25;1,840.00;62,707.75;125,550.50;95,573.25;47,330.25;1,444.00;6,600.75
Sep 19, 2021;Sep 20, 2021;20,266.75;2,944.75;34,893.50;29,258.00;1,727.50;59,656.50;140,584.00;54,626.00;40,686.75;1,972.00;5,593.75
Sep 20, 2021;Sep 21, 2021;20,450.75;3,056.75;17,282.00;22,107.25;1,731.00;62,810.75;136,136.25;102,937.50;104,899.25;2,667.00;6,417.75
Sep 21, 2021;Sep 22, 2021;20,515.00;3,051.25;11,200.75;33,273.25;1,887.75;63,003.25;127,063.00;118,123.00;76,544.25;2,203.75;6,331.25
Sep 22, 2021;Sep 23, 2021;20,330.25;3,033.25;11,112.00;38,988.50;1,987.25;62,843.00;149,688.00;105,394.50;74,977.50;3,358.00;6,378.75
Sep 23, 2021;Sep 24, 2021;20,160.75;3,055.75;79,989.50;38,965.25;1,973.00;58,141.50;107,543.50;49,607.00;41,818.25;2,031.50;5,306.50
Sep 24, 2021;Sep 25, 2021;20,292.25;2,950.75;44,628.50;25,339.25;1,931.50;60,408.50;103,882.00;67,284.00;55,476.25;4,396.25;5,927.00
Sep 25, 2021;Sep 26, 2021;20,169.25;2,891.75;15,320.25;34,523.00;1,904.50;62,369.50;107,089.25;79,140.25;53,002.75;2,796.25;5,322.00
Sep 26, 2021;Sep 27, 2021;20,169.25;2,909.50;23,992.00;23,516.50;1,829.00;62,089.25;133,792.25;74,133.00;36,225.50;1,078.00;5,485.25
Sep 27, 2021;Sep 28, 2021;20,049.00;3,001.75;52,201.00;22,500.00;1,720.75;62,169.50;156,726.00;102,917.00;68,540.75;1,907.00;6,351.00
Sep 28, 2021;Sep 29, 2021;20,567.00;3,002.50;22,034.25;29,077.25;1,879.50;62,717.25;158,478.00;119,872.25;83,507.50;4,143.75;6,207.50
Sep 29, 2021;Sep 30, 2021;20,592.75;3,079.00;100,609.00;19,820.25;2,096.75;60,910.00;145,316.25;93,099.75;45,678.00;3,096.25;6,013.50
Sep 30, 2021;Oct 1, 2021;20,717.25;3,112.00;74,031.00;34,088.75;2,224.75;55,883.00;131,797.25;52,616.25;50,530.25;3,832.25;5,308.25
Oct 1, 2021;Oct 2, 2021;20,947.75;3,037.25;84,734.25;35,889.75;2,272.00;57,558.50;114,589.50;48,123.00;52,667.25;3,274.00;4,918.00
Oct 2, 2021;Oct 3, 2021;20,775.75;2,900.50;84,814.25;22,307.25;2,212.00;58,635.50;103,120.25;29,734.00;32,449.00;2,692.25;5,064.75
Oct 3, 2021;Oct 4, 2021;20,452.75;2,818.50;145,360.75;11,753.25;2,166.00;46,123.50;53,938.00;15,669.25;39,033.00;1,099.50;5,196.50
Oct 4, 2021;Oct 5, 2021;20,797.75;2,964.25;56,447.25;19,724.75;2,253.75;58,208.25;124,007.75;57,661.50;70,209.25;3,495.25;4,138.50
Oct 5, 2021;Oct 6, 2021;20,786.00;3,098.50;83,005.50;21,070.50;2,344.25;62,703.75;133,217.25;50,335.75;53,522.25;2,904.75;4,191.00
Oct 6, 2021;Oct 7, 2021;20,618.00;3,235.75;112,581.00;13,005.25;2,277.50;62,889.50;125,225.50;51,977.75;60,417.00;1,154.00;4,364.25
Oct 7, 2021;Oct 8, 2021;21,152.00;3,109.25;8,501.50;19,816.00;2,312.75;63,019.25;135,543.00;84,663.75;124,773.75;1,503.00;6,268.00
Oct 8, 2021;Oct 9, 2021;21,391.00;3,019.75;39,359.00;30,234.00;2,347.25;62,888.00;134,023.75;79,089.50;98,610.75;2,912.25;6,560.00
Oct 9, 2021;Oct 10, 2021;20,993.00;2,957.50;46,034.25;38,347.25;2,339.00;60,783.00;131,808.75;61,246.25;44,371.25;2,469.50;5,534.00
Oct 10, 2021;Oct 11, 2021;21,066.25;2,864.25;11,872.25;35,345.00;2,344.00;60,951.50;154,492.25;53,137.50;42,921.00;2,903.75;5,365.25
Oct 11, 2021;Oct 12, 2021;21,252.75;2,810.50;26,232.00;20,919.50;2,322.75;62,930.25;165,420.50;76,462.75;70,329.25;1,965.50;5,424.00
Oct 12, 2021;Oct 13, 2021;21,280.75;2,902.25;51,505.00;10,851.25;2,342.75;63,140.75;164,111.50;108,943.50;85,203.25;1,395.25;5,826.25
Oct 13, 2021;Oct 14, 2021;21,588.25;3,014.50;25,436.50;19,278.25;2,337.00;63,260.00;162,669.00;124,988.75;104,409.00;739.50;6,180.25
Oct 14, 2021;Oct 15, 2021;21,601.00;2,779.25;49,945.00;15,150.50;2,306.00;63,044.50;156,725.50;108,904.00;83,790.75;1,508.25;6,231.75
Oct 15, 2021;Oct 16, 2021;21,173.25;2,705.25;58,605.00;21,840.00;2,453.25;63,090.50;147,419.00;82,062.75;59,821.75;1,983.50;5,129.75
Oct 16, 2021;Oct 17, 2021;21,136.25;2,656.00;9,310.50;22,288.75;2,444.00;63,277.25;156,952.75;98,694.50;51,088.00;982.25;5,167.00
Oct 17, 2021;Oct 18, 2021;20,847.75;2,660.25;13,387.75;19,001.25;2,281.50;63,171.00;167,398.50;91,507.25;44,780.00;1,699.75;5,163.75
Oct 18, 2021;Oct 19, 2021;21,207.00;2,658.25;30,999.25;21,177.75;2,224.25;62,858.75;165,394.50;115,543.00;70,310.25;3,906.25;5,713.25
Oct 19, 2021;Oct 20, 2021;21,183.50;2,685.50;102,528.25;7,840.25;2,163.25;62,288.50;148,838.00;99,855.50;65,491.25;2,232.25;4,843.75
Oct 20, 2021;Oct 21, 2021;20,513.50;2,744.50;172,333.50;12,074.00;2,213.50;59,528.25;91,304.75;25,108.25;48,658.25;3,172.50;4,367.50
Oct 21, 2021;Oct 22, 2021;20,621.00;3,148.00;174,707.00;15,791.00;2,317.50;45,353.50;93,962.00;23,261.50;50,066.25;3,694.00;3,871.00
Oct 22, 2021;Oct 23, 2021;20,954.25;3,240.25;136,545.50;19,346.25;2,388.25;45,508.00;108,940.75;32,795.00;50,439.50;2,643.75;4,120.75
Oct 23, 2021;Oct 24, 2021;21,078.75;3,057.25;27,478.75;21,176.50;2,331.75;57,810.00;134,214.00;68,947.00;63,089.25;3,534.50;4,332.50
Oct 24, 2021;Oct 25, 2021;20,649.00;2,821.25;54,515.50;34,046.50;2,262.00;57,258.75;138,447.00;42,083.50;45,318.00;708.00;4,340.75
Oct 25, 2021;Oct 26, 2021;20,828.25;2,656.25;52,095.00;19,986.50;2,292.00;59,190.50;137,822.75;104,666.75;93,072.00;3,256.00;4,709.50
Oct 26, 2021;Oct 27, 2021;20,381.25;2,693.50;65,518.00;15,745.25;2,288.00;61,701.25;140,587.00;103,762.75;82,983.75;2,605.75;4,169.75
Oct 27, 2021;Oct 28, 2021;20,432.50;2,726.50;53,114.25;17,413.50;2,376.50;61,552.75;134,948.50;93,749.25;74,222.50;3,189.75;3,061.00
Oct 28, 2021;Oct 29, 2021;20,666.50;2,701.25;50,107.75;22,444.25;2,407.50;61,466.00;153,862.25;101,869.25;60,694.50;2,886.75;3,540.25
Oct 29, 2021;Oct 30, 2021;21,171.75;2,661.50;107,925.25;18,637.75;2,473.50;61,685.75;139,191.25;72,992.50;46,144.00;2,579.50;3,284.25
Oct 30, 2021;Oct 31, 2021;21,665.00;2,667.75;109,672.75;5,443.00;2,469.00;62,246.00;121,216.50;25,113.25;40,280.50;1,704.75;3,496.25
Oct 31, 2021;Nov 1, 2021;22,055.00;2,779.00;105,955.00;16,944.00;2,525.25;57,197.00;93,791.50;8,740.75;39,326.00;489.00;3,621.00
Nov 1, 2021;Nov 2, 2021;22,013.50;2,796.50;98,874.50;13,984.50;2,445.00;58,032.25;101,910.25;26,925.50;43,751.75;2,198.50;3,960.25
Nov 2, 2021;Nov 3, 2021;21,949.25;2,950.75;38,430.50;11,978.00;2,407.25;61,895.25;137,959.50;107,161.50;123,818.25;3,805.50;4,777.50
Nov 3, 2021;Nov 4, 2021;22,216.50;2,966.75;21,798.00;5,335.75;2,289.00;61,968.25;144,513.75;128,159.75;144,184.50;2,957.25;4,861.75
Nov 4, 2021;Nov 5, 2021;21,812.25;3,290.75;37,256.50;5,837.50;2,273.25;61,846.00;147,059.50;110,640.50;110,680.50;3,063.25;4,815.00
Nov 5, 2021;Nov 6, 2021;21,697.25;3,184.25;23,849.00;9,765.25;2,298.25;61,799.50;143,315.75;106,984.00;90,538.75;3,429.00;4,735.75
Nov 6, 2021;Nov 7, 2021;21,977.50;2,858.75;79,572.00;13,797.50;2,294.25;60,460.00;125,454.00;50,376.75;54,657.50;1,159.75;3,988.25
Nov 7, 2021;Nov 8, 2021;21,818.75;2,805.00;129,251.25;11,196.00;2,325.00;49,721.50;75,292.00;29,905.00;45,597.50;344.25;3,657.00
Nov 8, 2021;Nov 9, 2021;21,844.50;2,790.00;27,181.75;14,151.50;2,253.50;58,232.00;137,006.50;96,198.25;117,791.00;2,144.25;4,874.25
Nov 9, 2021;Nov 10, 2021;21,876.25;2,693.75;29,645.00;23,486.00;2,313.75;61,883.00;146,832.25;122,525.50;128,868.00;2,153.75;5,106.75
Nov 10, 2021;Nov 11, 2021;22,261.25;2,685.25;10,263.25;13,117.25;2,317.25;61,836.75;156,108.75;110,361.75;140,261.00;3,232.00;5,132.25
Nov 11, 2021;Nov 12, 2021;22,366.50;2,745.25;4,035.00;13,987.50;2,283.75;61,645.00;148,756.00;111,959.25;161,240.00;826.25;5,899.75
Nov 12, 2021;Nov 13, 2021;22,488.50;2,631.50;33,288.25;10,637.50;2,331.50;61,535.75;140,267.00;115,778.75;137,700.75;1,249.50;6,491.50
Nov 13, 2021;Nov 14, 2021;22,559.50;2,707.25;46,185.75;3,225.50;2,335.75;61,278.00;142,337.50;101,349.75;93,597.00;2,338.75;6,468.75
Nov 14, 2021;Nov 15, 2021;22,189.00;3,114.50;30,672.75;4,494.75;2,308.50;61,128.50;154,261.50;100,767.50;77,458.00;452.00;6,395.75
Nov 15, 2021;Nov 16, 2021;22,557.75;3,021.25;33,103.00;1,334.25;2,249.75;61,230.75;153,110.25;111,677.25;146,869.25;2,270.75;6,670.25
Nov 16, 2021;Nov 17, 2021;22,581.75;3,015.00;2,551.00;1,429.25;2,154.75;61,200.75;159,466.75;104,574.50;156,241.25;3,918.75;6,928.00
Nov 17, 2021;Nov 18, 2021;22,473.25;3,092.75;41,602.00;3,097.50;2,154.50;60,893.50;167,525.50;107,334.00;98,253.00;1,867.50;6,615.75
Nov 18, 2021;Nov 19, 2021;22,604.75;3,048.25;75,207.25;10,355.00;2,240.50;60,530.75;165,345.75;74,210.25;54,048.25;2,333.25;5,306.25
Nov 19, 2021;Nov 20, 2021;22,633.50;2,966.00;57,636.75;4,971.50;2,316.25;60,298.00;153,597.50;60,730.00;58,132.00;2,135.75;5,588.50
Nov 20, 2021;Nov 21, 2021;22,547.00;2,905.75;30,736.50;5,371.25;2,410.25;60,247.00;160,624.25;62,476.75;52,378.00;1,598.00;5,964.75
Nov 21, 2021;Nov 22, 2021;22,505.75;2,878.25;32,460.00;6,916.75;2,387.00;60,341.25;141,739.50;85,248.25;62,517.00;2,860.00;6,390.25
Nov 22, 2021;Nov 23, 2021;22,367.25;2,911.25;61,490.00;10,140.25;2,304.75;60,316.50;131,440.25;76,851.50;131,793.00;989.25;6,920.75
Nov 23, 2021;Nov 24, 2021;22,558.25;2,887.50;29,061.50;9,936.25;2,219.75;60,143.50;133,900.00;73,536.75;149,400.25;1,570.75;7,138.75
Nov 24, 2021;Nov 25, 2021;22,699.50;2,830.25;16,648.50;6,312.50;2,189.25;60,135.25;129,056.75;120,173.50;174,638.00;2,459.25;7,221.50
Nov 25, 2021;Nov 26, 2021;22,794.00;2,827.25;15,074.25;4,277.50;2,170.00;60,019.00;140,449.25;119,436.50;157,661.75;3,063.75;6,903.00
Nov 26, 2021;Nov 27, 2021;22,844.50;2,816.00;94,735.25;3,319.00;2,167.25;59,852.25;158,783.75;106,803.50;105,753.25;2,429.25;6,895.50
Nov 27, 2021;Nov 28, 2021;22,602.00;2,868.25;45,658.25;5,969.50;2,119.50;59,720.00;157,737.75;94,541.75;122,468.25;1,787.25;6,707.50
Nov 28, 2021;Nov 29, 2021;22,278.25;2,865.50;14,359.75;3,801.25;2,060.50;59,653.75;155,090.25;92,919.25;96,435.00;1,313.00;6,899.25
Nov 29, 2021;Nov 30, 2021;22,534.25;2,880.00;66,958.00;3,914.00;2,050.00;59,546.75;144,703.75;111,187.00;149,570.75;3,457.75;7,078.00
Nov 30, 2021;Dec 1, 2021;22,225.75;3,242.25;176,398.00;1,413.75;2,077.00;56,065.75;128,188.50;50,894.25;59,427.00;2,872.25;5,652.50
Dec 1, 2021;Dec 2, 2021;22,270.00;3,760.75;197,144.75;4,139.75;2,190.75;54,432.75;96,407.00;33,907.75;49,706.25;1,488.75;5,594.00
Dec 2, 2021;Dec 3, 2021;22,570.75;3,901.50;63,476.50;4,848.25;2,072.25;57,458.75;112,756.75;95,811.50;113,301.75;3,551.00;6,225.50
Dec 3, 2021;Dec 4, 2021;22,446.75;4,038.25;119,319.75;4,235.00;2,040.75;58,982.25;114,796.00;73,211.00;62,018.25;2,191.00;5,864.50
Dec 4, 2021;Dec 5, 2021;22,590.00;4,155.00;61,396.00;2,623.50;2,107.75;58,718.75;109,357.25;85,988.25;89,584.50;2,791.25;5,876.25
Dec 5, 2021;Dec 6, 2021;22,368.00;4,256.25;42,400.50;5,197.25;2,045.00;58,661.50;132,299.75;76,693.50;91,737.50;1,879.25;6,080.75
Dec 6, 2021;Dec 7, 2021;22,308.25;4,562.25;35,390.25;6,087.25;2,070.75;58,587.00;160,614.75;92,800.00;140,784.50;3,505.75;6,186.25
Dec 7, 2021;Dec 8, 2021;21,673.00;4,631.50;108,682.00;7,527.75;2,070.50;57,978.75;161,606.25;90,796.50;124,110.00;2,043.50;6,428.00
Dec 8, 2021;Dec 9, 2021;21,842.25;4,572.00;75,966.75;3,430.75;2,178.75;54,801.50;163,129.00;83,402.00;98,290.75;1,449.25;6,194.75
Dec 9, 2021;Dec 10, 2021;22,042.25;4,724.25;53,282.00;3,333.00;2,274.00;58,193.50;180,195.50;107,798.75;156,101.75;3,466.25;6,173.50
Dec 10, 2021;Dec 11, 2021;22,773.00;4,775.50;57,485.50;4,763.00;2,316.00;58,125.75;162,024.25;105,204.75;148,493.00;2,814.75;6,251.25
Dec 11, 2021;Dec 12, 2021;22,980.00;4,484.00;32,818.75;3,729.25;2,242.25;58,045.00;130,651.25;95,917.00;131,214.75;1,751.50;6,137.50
Dec 12, 2021;Dec 13, 2021;22,894.75;4,271.00;99,342.75;2,513.25;2,139.50;54,549.50;123,648.00;75,641.00;64,090.50;848.00;5,327.00
Dec 13, 2021;Dec 14, 2021;23,214.50;4,378.25;32,022.75;2,956.75;2,110.25;57,376.00;145,560.25;112,703.75;139,649.25;3,715.50;6,018.25
Dec 14, 2021;Dec 15, 2021;22,759.50;4,312.25;25,142.75;2,764.75;2,112.75;57,379.25;164,050.75;107,796.50;149,499.75;2,746.50;5,113.75
Dec 15, 2021;Dec 16, 2021;22,681.50;4,150.75;30,388.75;2,703.25;2,247.75;57,144.75;142,284.25;94,856.50;148,415.00;2,984.25;4,793.00
Dec 16, 2021;Dec 17, 2021;22,806.25;3,758.00;12,106.75;4,142.75;2,248.00;57,060.50;146,799.00;93,970.50;157,089.25;2,388.75;4,882.50
Dec 17, 2021;Dec 18, 2021;23,226.25;3,737.50;16,267.00;5,031.00;2,191.00;56,997.00;164,999.50;81,972.50;151,615.50;2,215.50;4,885.25
Dec 18, 2021;Dec 19, 2021;22,947.00;3,650.75;14,835.00;2,426.75;2,150.50;57,008.25;129,494.50;87,366.75;109,421.00;962.00;4,796.75
Dec 19, 2021;Dec 20, 2021;22,404.00;3,679.75;42,875.75;3,619.25;2,050.25;48,309.50;133,739.00;53,161.50;64,629.75;45.25;4,113.50
Dec 20, 2021;Dec 21, 2021;22,577.75;3,756.25;16,831.75;9,748.00;2,071.00;54,222.25;166,473.75;106,339.00;143,610.00;2,728.75;5,239.75
Dec 21, 2021;Dec 22, 2021;22,682.25;3,728.75;21,143.50;11,137.25;2,189.75;56,958.00;170,936.25;117,646.00;173,415.75;2,408.75;5,845.75
Dec 22, 2021;Dec 23, 2021;22,599.50;3,384.00;38,327.00;10,676.50;2,129.25;56,850.25;157,998.25;115,575.00;156,719.25;3,128.00;5,806.25
Dec 23, 2021;Dec 24, 2021;22,594.75;3,195.00;111,604.00;4,287.25;2,289.00;55,243.50;168,965.00;98,218.00;76,188.25;2,508.00;6,047.25
Dec 24, 2021;Dec 25, 2021;22,274.25;3,496.25;111,546.75;1,709.75;2,221.50;43,785.00;151,653.50;58,480.75;51,988.25;499.25;5,806.00
Dec 25, 2021;Dec 26, 2021;22,114.25;3,879.75;59,613.50;5,122.25;2,173.75;51,580.00;139,972.50;61,438.00;55,066.50;2,145.25;6,028.25
Dec 26, 2021;Dec 27, 2021;21,765.50;3,641.75;44,645.50;3,490.00;2,136.50;44,641.75;151,515.00;61,444.25;58,527.50;1,302.75;6,254.50
Dec 27, 2021;Dec 28, 2021;22,032.75;3,628.25;58,486.75;5,698.75;2,168.75;47,196.75;169,846.75;66,240.75;61,383.50;2,075.00;6,692.00
Dec 28, 2021;Dec 29, 2021;21,682.00;4,141.25;132,869.25;2,926.50;2,180.00;43,329.75;158,203.75;50,045.75;47,561.00;1,403.00;6,242.25
Dec 29, 2021;Dec 30, 2021;21,805.25;4,704.25;114,292.25;3,097.25;2,182.25;49,158.50;176,063.75;58,593.50;50,967.50;3,784.75;6,118.25
Dec 30, 2021;Dec 31, 2021;21,401.50;4,901.25;152,822.75;3,254.75;2,183.25;40,168.25;49,508.00;36,636.25;40,582.50;3,069.50;5,899.00
Dec 31, 2021;Jan 1, 2022;21,417.50;4,926.50;112,054.00;8,431.75;2,207.75;30,289.50;28,093.25;22,294.25;41,218.25;795.50;5,818.50
Jan 1, 2022;Jan 2, 2022;21,232.50;5,100.25;61,214.75;8,981.00;2,182.50;15,358.00;33,651.25;27,386.00;40,309.50;3,683.50;5,806.00
Jan 2, 2022;Jan 3, 2022;21,158.00;5,185.75;140,377.50;5,559.75;2,137.00;15,374.25;26,255.75;21,946.50;38,937.50;144.25;5,763.50
Jan 3, 2022;Jan 4, 2022;21,497.50;5,206.75;162,552.25;3,543.00;2,141.25;23,790.50;88,604.25;30,482.25;57,625.50;2,536.50;5,744.00
Jan 4, 2022;Jan 5, 2022;21,900.00;5,416.75;71,876.50;2,187.00;2,253.25;32,483.50;139,481.75;82,047.50;83,257.75;3,614.00;6,740.00
Jan 5, 2022;Jan 6, 2022;21,746.50;5,069.50;156,093.75;4,173.75;2,185.00;32,553.50;140,945.25;75,230.00;54,139.25;630.50;5,907.00
Jan 6, 2022;Jan 7, 2022;22,131.75;4,986.25;52,965.75;9,880.75;2,185.50;32,642.50;131,851.50;96,660.00;86,688.50;2,104.50;5,273.00
Jan 7, 2022;Jan 8, 2022;22,388.25;5,284.00;117,707.00;2,413.75;2,308.50;32,598.75;147,160.00;89,786.50;67,397.75;2,000.50;4,993.25
Jan 8, 2022;Jan 9, 2022;22,181.75;5,300.50;115,825.25;4,580.75;2,322.25;32,638.00;114,230.75;83,226.75;52,596.50;1,487.00;3,978.00
Jan 9, 2022;Jan 10, 2022;22,009.25;5,188.75;110,968.50;5,707.50;2,250.50;32,583.75;105,944.50;69,957.75;54,606.50;483.75;4,230.50
Jan 10, 2022;Jan 11, 2022;21,869.25;5,020.25;7,406.50;8,488.25;2,125.50;32,697.75;154,205.75;107,001.25;156,524.25;2,097.00;5,269.25
Jan 11, 2022;Jan 12, 2022;21,887.75;5,181.25;21,168.25;10,433.00;2,204.25;32,664.25;164,725.50;106,638.00;165,563.50;2,631.25;5,593.75
Jan 12, 2022;Jan 13, 2022;22,138.00;5,431.50;14,665.00;7,826.75;2,146.75;32,643.00;165,071.25;104,509.75;165,218.25;2,562.00;5,533.25
Jan 13, 2022;Jan 14, 2022;22,068.75;5,385.25;21,671.50;8,740.25;2,072.00;32,619.75;164,819.75;92,914.25;133,768.75;2,012.75;5,490.50
Jan 14, 2022;Jan 15, 2022;22,239.25;5,317.25;20,322.00;10,165.25;2,202.75;32,556.50;166,239.50;95,009.00;136,928.25;586.50;5,730.00
Jan 15, 2022;Jan 16, 2022;22,142.75;5,027.00;12,529.75;5,794.50;2,230.25;32,644.25;151,590.25;99,854.25;140,494.75;817.75;5,907.00
Jan 16, 2022;Jan 17, 2022;21,876.50;4,840.00;59,987.50;5,178.75;2,113.00;32,599.75;134,877.50;90,451.75;63,555.25;450.50;4,415.75
Jan 17, 2022;Jan 18, 2022;21,736.00;4,738.25;98,090.50;4,071.25;2,076.50;32,434.75;133,176.75;89,916.00;87,876.25;1,026.75;4,761.00
Jan 18, 2022;Jan 19, 2022;21,940.50;4,825.50;17,592.00;5,817.25;2,112.00;32,581.00;157,226.50;127,917.50;154,478.75;2,788.50;5,174.25
Jan 19, 2022;Jan 20, 2022;21,586.50;4,772.00;80,502.75;6,392.50;2,157.00;32,567.25;146,402.25;113,850.25;108,023.00;2,956.50;5,144.00
Jan 20, 2022;Jan 21, 2022;21,360.00;4,835.50;111,296.75;7,581.25;2,110.50;32,612.50;133,215.75;93,198.00;78,227.50;1,994.50;4,502.75
Jan 21, 2022;Jan 22, 2022;22,097.75;4,598.75;67,814.75;7,122.25;1,993.00;32,560.75;135,527.00;110,451.00;110,686.25;1,240.00;5,218.75
Jan 22, 2022;Jan 23, 2022;22,052.25;4,292.25;58,025.25;2,620.00;1,990.75;32,486.00;137,864.00;92,335.75;121,784.50;2,382.50;5,353.25
Jan 23, 2022;Jan 24, 2022;21,484.75;4,135.25;9,810.00;4,397.00;2,003.25;32,595.25;144,045.25;95,628.00;127,791.50;532.50;5,323.00
Jan 24, 2022;Jan 25, 2022;21,544.50;4,128.75;15,569.00;10,073.00;1,965.00;32,644.75;141,688.50;122,559.50;160,992.50;2,517.25;5,264.00
